MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA
712949,700030,8,Sonoma,97,153006,9703
712953,700182,8,Sonoma,97,153502,9701
712958,700158,8,Sonoma,97,153404,9701
712959,700176,8,Sonoma,97,153403,9701
712961,700020,8,Sonoma,97,153403,9701
712962,700234,8,Sonoma,97,150500,9701
712964,700290,8,Sonoma,97,150305,9701
712965,700288,8,Sonoma,97,150305,9701
712968,700073,8,Sonoma,97,150306,9701
712971,700263,8,Sonoma,97,150304,9701
712978,700335,8,Sonoma,97,153901,9701
712986,700016,8,Sonoma,97,151000,9702
712988,700322,8,Sonoma,97,150609,9702
713011,700003,8,Sonoma,97,153703,9701
713013,700003,8,Sonoma,97,153703,9701
713014,700193,8,Sonoma,97,154302,9701
713015,700003,8,Sonoma,97,153703,9701
713016,700363,8,Sonoma,97,152905,9703
713017,700353,8,Sonoma,97,152802,9703
713018,700306,8,Sonoma,97,152903,9703
713019,700309,8,Sonoma,97,153001,9703
713021,700058,8,Sonoma,97,151800,9703
713022,700059,8,Sonoma,97,151800,9703
713023,700140,8,Sonoma,97,153001,9703
713027,700058,8,Sonoma,97,151800,9703
713029,700057,8,Sonoma,97,151800,9703
713031,700057,8,Sonoma,97,151800,9703
713032,700059,8,Sonoma,97,151800,9703
713034,700055,8,Sonoma,97,151800,9703
713040,700292,8,Sonoma,97,151601,9701
713056,700228,8,Sonoma,97,150202,9701
713060,700209,8,Sonoma,97,150100,9701
713070,700330,8,Sonoma,97,153808,9701
713071,700034,8,Sonoma,97,153801,9701
713079,700369,8,Sonoma,97,150610,9702
713080,700110,8,Sonoma,97,150603,9702
713086,700285,8,Sonoma,97,151305,9702
713089,700049,8,Sonoma,97,151100,9701
713100,700221,8,Sonoma,97,151402,9703
713108,700221,8,Sonoma,97,151402,9703
713117,700157,8,Sonoma,97,153401,9701
713119,700213,8,Sonoma,97,150202,9701
713125,700264,8,Sonoma,97,150303,9701
713129,700233,8,Sonoma,97,150500,9701
713131,700288,8,Sonoma,97,150305,9701
713141,700185,8,Sonoma,97,153801,9701
713142,700359,8,Sonoma,97,153807,9701
713146,700332,8,Sonoma,97,153901,9701
713149,700079,8,Sonoma,97,151203,9702
713150,700217,8,Sonoma,97,151203,9702
713152,700051,8,Sonoma,97,151201,9702
713153,700163,8,Sonoma,97,151309,9702
713154,700052,8,Sonoma,97,151201,9702
713156,700013,8,Sonoma,97,150800,9702
713161,700017,8,Sonoma,97,151000,9702
713164,700177,8,Sonoma,97,153403,9701
713167,700181,8,Sonoma,97,153501,9701
713184,700236,8,Sonoma,97,150500,9701
713185,700232,8,Sonoma,97,150500,9701
713190,700238,8,Sonoma,97,150304,9701
713191,700263,8,Sonoma,97,150304,9701
713192,700230,8,Sonoma,97,150303,9701
713194,700238,8,Sonoma,97,150304,9701
713199,700231,8,Sonoma,97,150303,9701
713206,700229,8,Sonoma,97,150303,9701
713207,700231,8,Sonoma,97,150303,9701
713210,700297,8,Sonoma,97,154100,9701
713219,700038,8,Sonoma,97,154202,9701
713224,700296,8,Sonoma,97,154100,9701
713227,700040,8,Sonoma,97,154202,9701
713232,700034,8,Sonoma,97,153801,9701
713233,700063,8,Sonoma,97,153801,9701
713236,700301,8,Sonoma,97,153801,9701
713238,700295,8,Sonoma,97,154100,9701
713246,700340,8,Sonoma,97,153903,9701
713247,700066,8,Sonoma,97,153903,9701
713248,700066,8,Sonoma,97,153903,9701
713249,700066,8,Sonoma,97,153903,9701
713250,700066,8,Sonoma,97,153903,9701
713253,700131,8,Sonoma,97,150800,9702
713256,700121,8,Sonoma,97,150610,9702
713260,700322,8,Sonoma,97,150609,9702
713269,700007,8,Sonoma,97,154304,9701
713272,700173,8,Sonoma,97,154302,9701
713277,700347,8,Sonoma,97,152702,9701
713283,700243,8,Sonoma,97,151503,9703
713287,700036,8,Sonoma,97,152501,9703
713291,700318,8,Sonoma,97,152701,9701
713292,700386,8,Sonoma,97,153005,9703
713299,700260,8,Sonoma,97,152600,9701
713301,700187,8,Sonoma,97,153501,9701
713302,700186,8,Sonoma,97,153501,9701
713303,700020,8,Sonoma,97,153403,9701
713306,700181,8,Sonoma,97,153501,9701
713307,700175,8,Sonoma,97,153404,9701
713310,700238,8,Sonoma,97,150304,9701
713316,700273,8,Sonoma,97,150306,9701
713317,700233,8,Sonoma,97,150500,9701
713321,700296,8,Sonoma,97,154100,9701
713333,700147,8,Sonoma,97,151306,9702
713337,700324,8,Sonoma,97,151311,9702
713340,700076,8,Sonoma,97,151201,9702
713341,700074,8,Sonoma,97,150610,9702
713344,700282,8,Sonoma,97,151305,9702
713347,700152,8,Sonoma,97,150902,9702
713354,700199,8,Sonoma,97,154303,9701
713356,700199,8,Sonoma,97,154303,9701
713362,700137,8,Sonoma,97,152802,9703
713363,700308,8,Sonoma,97,153001,9703
713364,700308,8,Sonoma,97,153001,9703
713367,700141,8,Sonoma,97,153002,9703
713369,700029,8,Sonoma,97,153006,9703
713374,700118,8,Sonoma,97,152203,9703
713376,700221,8,Sonoma,97,151402,9703
713386,700075,8,Sonoma,97,151602,9701
713389,700184,8,Sonoma,97,153502,9701
713391,700176,8,Sonoma,97,153403,9701
713394,700155,8,Sonoma,97,153401,9701
713398,700231,8,Sonoma,97,150303,9701
713410,700065,8,Sonoma,97,153902,9701
713413,700301,8,Sonoma,97,153801,9701
713419,700134,8,Sonoma,97,150902,9702
713421,700010,8,Sonoma,97,150901,9702
713422,700010,8,Sonoma,97,150901,9702
713423,700135,8,Sonoma,97,150901,9702
713432,700192,8,Sonoma,97,154302,9701
713446,700305,8,Sonoma,97,153005,9703
713450,700377,8,Sonoma,97,153300,9703
713451,700354,8,Sonoma,97,152903,9703
713453,700261,8,Sonoma,97,152600,9701
713456,700209,8,Sonoma,97,150100,9701
713459,700214,8,Sonoma,97,150202,9701
713461,700249,8,Sonoma,97,150203,9701
713464,700229,8,Sonoma,97,150303,9701
713466,700280,8,Sonoma,97,150204,9701
713467,700238,8,Sonoma,97,150304,9701
713469,700232,8,Sonoma,97,150500,9701
713475,700297,8,Sonoma,97,154100,9701
713478,700335,8,Sonoma,97,153901,9701
713481,700337,8,Sonoma,97,154000,9701
713484,700338,8,Sonoma,97,154000,9701
713489,700048,8,Sonoma,97,151100,9701
713493,700321,8,Sonoma,97,150607,9702
713499,700240,8,Sonoma,97,151504,9703
713502,700241,8,Sonoma,97,151503,9703
713506,700030,8,Sonoma,97,153006,9703
713508,700382,8,Sonoma,97,152904,9703
713509,700384,8,Sonoma,97,152904,9703
713512,700179,8,Sonoma,97,153703,9701
713537,700294,8,Sonoma,97,154100,9701
713538,700294,8,Sonoma,97,154100,9701
713539,700295,8,Sonoma,97,154100,9701
713543,700065,8,Sonoma,97,153902,9701
713555,700110,8,Sonoma,97,150603,9702
713562,700043,8,Sonoma,97,151311,9702
713572,700170,8,Sonoma,97,153705,9701
713575,700243,8,Sonoma,97,151503,9703
713579,700310,8,Sonoma,97,153002,9703
713582,700293,8,Sonoma,97,151602,9701
713588,700057,8,Sonoma,97,151800,9703
713591,700058,8,Sonoma,97,151800,9703
713603,700204,8,Sonoma,97,153600,9701
713605,700203,8,Sonoma,97,153600,9701
713607,700205,8,Sonoma,97,153600,9701
713608,700033,8,Sonoma,97,153502,9701
713610,700287,8,Sonoma,97,150305,9701
713613,700214,8,Sonoma,97,150202,9701
713616,700265,8,Sonoma,97,150304,9701
713617,700231,8,Sonoma,97,150303,9701
713618,700332,8,Sonoma,97,153901,9701
713620,700034,8,Sonoma,97,153801,9701
713621,700301,8,Sonoma,97,153801,9701
713622,700330,8,Sonoma,97,153808,9701
713624,700063,8,Sonoma,97,153801,9701
713625,700284,8,Sonoma,97,151305,9702
713637,700047,8,Sonoma,97,151100,9701
713653,700028,8,Sonoma,97,153006,9703
713655,700387,8,Sonoma,97,153005,9703
713657,700376,8,Sonoma,97,153300,9703
713659,700142,8,Sonoma,97,153002,9703
713661,700373,8,Sonoma,97,153104,9703
713664,700376,8,Sonoma,97,153300,9703
713666,700318,8,Sonoma,97,152701,9701
713669,700251,8,Sonoma,97,151602,9701
713677,700186,8,Sonoma,97,153501,9701
713680,700177,8,Sonoma,97,153403,9701
713684,700234,8,Sonoma,97,150500,9701
713687,700265,8,Sonoma,97,150304,9701
713688,700229,8,Sonoma,97,150303,9701
713690,700290,8,Sonoma,97,150305,9701
713695,700301,8,Sonoma,97,153801,9701
713698,700330,8,Sonoma,97,153808,9701
713703,700335,8,Sonoma,97,153901,9701
713710,700130,8,Sonoma,97,150701,9702
713712,700131,8,Sonoma,97,150800,9702
713713,700133,8,Sonoma,97,150800,9702
713714,700133,8,Sonoma,97,150800,9702
713718,700072,8,Sonoma,97,150612,9702
713719,700272,8,Sonoma,97,150612,9702
713721,700091,8,Sonoma,97,151309,9702
713722,700315,8,Sonoma,97,151310,9702
713723,700323,8,Sonoma,97,150609,9702
713727,700165,8,Sonoma,97,153705,9701
713736,700249,8,Sonoma,97,150203,9701
713738,700210,8,Sonoma,97,150100,9701
713739,700209,8,Sonoma,97,150100,9701
713742,700279,8,Sonoma,97,150203,9701
713744,700234,8,Sonoma,97,150500,9701
713746,700231,8,Sonoma,97,150303,9701
713748,700298,8,Sonoma,97,154201,9701
713766,700072,8,Sonoma,97,150612,9702
713769,700051,8,Sonoma,97,151201,9702
713770,700051,8,Sonoma,97,151201,9702
713771,700289,8,Sonoma,97,150607,9702
713775,700326,8,Sonoma,97,151311,9702
713778,700050,8,Sonoma,97,151201,9702
713784,700179,8,Sonoma,97,153703,9701
713792,700248,8,Sonoma,97,153706,9701
713793,700248,8,Sonoma,97,153706,9701
713800,700172,8,Sonoma,97,154302,9701
713802,700168,8,Sonoma,97,153704,9701
713819,700001,8,Sonoma,97,153200,9703
713820,700277,8,Sonoma,97,152701,9701
713822,700278,8,Sonoma,97,152701,9701
713830,700348,8,Sonoma,97,152801,9703
713833,700220,8,Sonoma,97,151401,9703
713835,700253,8,Sonoma,97,152400,9703
713840,700364,8,Sonoma,97,153103,9703
713841,700085,8,Sonoma,97,153104,9703
713842,700308,8,Sonoma,97,153001,9703
713843,700144,8,Sonoma,97,153002,9703
713844,700308,8,Sonoma,97,153001,9703
713845,700308,8,Sonoma,97,153001,9703
713847,700142,8,Sonoma,97,153002,9703
713849,700377,8,Sonoma,97,153300,9703
713850,700381,8,Sonoma,97,153102,9703
713851,700102,8,Sonoma,97,152100,9703
713853,700111,8,Sonoma,97,152100,9703
713857,700058,8,Sonoma,97,151800,9703
713859,700083,8,Sonoma,97,152202,9703
713860,700081,8,Sonoma,97,152202,9703
713862,700026,8,Sonoma,97,151700,9703
713863,700112,8,Sonoma,97,152100,9703
713864,700100,8,Sonoma,97,152000,9703
713868,700191,8,Sonoma,97,152203,9703
713869,700101,8,Sonoma,97,152000,9703
713873,700040,8,Sonoma,97,154202,9701
713875,700040,8,Sonoma,97,154202,9701
713879,700332,8,Sonoma,97,153901,9701
713880,700359,8,Sonoma,97,153807,9701
713887,700360,8,Sonoma,97,153806,9701
713888,700185,8,Sonoma,97,153801,9701
713891,700110,8,Sonoma,97,150603,9702
713900,700089,8,Sonoma,97,151309,9702
713901,700289,8,Sonoma,97,150607,9702
713904,700199,8,Sonoma,97,154303,9701
713927,700057,8,Sonoma,97,151800,9703
713929,700057,8,Sonoma,97,151800,9703
713933,700055,8,Sonoma,97,151800,9703
713934,700055,8,Sonoma,97,151800,9703
713937,700047,8,Sonoma,97,151100,9701
713948,700203,8,Sonoma,97,153600,9701
713950,700175,8,Sonoma,97,153404,9701
713952,700231,8,Sonoma,97,150303,9701
713957,700233,8,Sonoma,97,150500,9701
713959,700234,8,Sonoma,97,150500,9701
713962,700300,8,Sonoma,97,153808,9701
713964,700300,8,Sonoma,97,153808,9701
713974,700093,8,Sonoma,97,151301,9702
713976,700218,8,Sonoma,97,151203,9702
713977,700314,8,Sonoma,97,151310,9702
713980,700013,8,Sonoma,97,150800,9702
713985,700289,8,Sonoma,97,150607,9702
713990,700006,8,Sonoma,97,154304,9701
714005,700142,8,Sonoma,97,153002,9703
714006,700141,8,Sonoma,97,153002,9703
714012,700045,8,Sonoma,97,152905,9703
714025,700158,8,Sonoma,97,153404,9701
714033,700213,8,Sonoma,97,150202,9701
714040,700330,8,Sonoma,97,153808,9701
714044,700337,8,Sonoma,97,154000,9701
714046,700301,8,Sonoma,97,153801,9701
714051,700339,8,Sonoma,97,154000,9701
714054,700123,8,Sonoma,97,150702,9702
714057,700130,8,Sonoma,97,150701,9702
714068,700017,8,Sonoma,97,151000,9702
714069,700248,8,Sonoma,97,153706,9701
714070,700248,8,Sonoma,97,153706,9701
714076,700173,8,Sonoma,97,154302,9701
714087,700229,8,Sonoma,97,150303,9701
714089,700294,8,Sonoma,97,154100,9701
714090,700294,8,Sonoma,97,154100,9701
714096,700035,8,Sonoma,97,153809,9701
714101,700340,8,Sonoma,97,153903,9701
714107,700282,8,Sonoma,97,151305,9702
714111,700043,8,Sonoma,97,151311,9702
714122,700051,8,Sonoma,97,151201,9702
714129,700281,8,Sonoma,97,150609,9702
714130,700109,8,Sonoma,97,150603,9702
714134,700110,8,Sonoma,97,150603,9702
714136,700368,8,Sonoma,97,150603,9702
714137,700010,8,Sonoma,97,150901,9702
714138,700130,8,Sonoma,97,150701,9702
714141,700072,8,Sonoma,97,150612,9702
714146,700011,8,Sonoma,97,150701,9702
714147,700123,8,Sonoma,97,150702,9702
714149,700106,8,Sonoma,97,150602,9702
714194,700199,8,Sonoma,97,154303,9701
714196,700248,8,Sonoma,97,153706,9701
714206,700358,8,Sonoma,97,152400,9703
714212,700115,8,Sonoma,97,152502,9703
714219,700276,8,Sonoma,97,152702,9701
714225,700382,8,Sonoma,97,152904,9703
714226,700225,8,Sonoma,97,151502,9703
714229,700343,8,Sonoma,97,153003,9703
714232,700137,8,Sonoma,97,152802,9703
714233,700308,8,Sonoma,97,153001,9703
714242,700124,8,Sonoma,97,152201,9703
714243,700124,8,Sonoma,97,152201,9703
714245,700126,8,Sonoma,97,152300,9703
714246,700126,8,Sonoma,97,152300,9703
714247,700333,8,Sonoma,97,152201,9703
714253,700099,8,Sonoma,97,151900,9703
714254,700100,8,Sonoma,97,152000,9703
714255,700099,8,Sonoma,97,151900,9703
714260,700100,8,Sonoma,97,152000,9703
714261,700100,8,Sonoma,97,152000,9703
714267,700277,8,Sonoma,97,152701,9701
714268,700087,8,Sonoma,97,152702,9701
714269,700057,8,Sonoma,97,151800,9703
714272,700056,8,Sonoma,97,151800,9703
714274,700056,8,Sonoma,97,151800,9703
714275,700055,8,Sonoma,97,151800,9703
714277,700319,8,Sonoma,97,152701,9701
714278,700250,8,Sonoma,97,151502,9703
714285,700260,8,Sonoma,97,152600,9701
714286,700025,8,Sonoma,97,151700,9703
714299,700383,8,Sonoma,97,152904,9703
714304,700045,8,Sonoma,97,152905,9703
714305,700347,8,Sonoma,97,152702,9701
714326,700330,8,Sonoma,97,153808,9701
714334,700110,8,Sonoma,97,150603,9702
714336,700047,8,Sonoma,97,151100,9701
714337,700218,8,Sonoma,97,151203,9702
714339,700047,8,Sonoma,97,151100,9701
714340,700289,8,Sonoma,97,150607,9702
714341,700078,8,Sonoma,97,151204,9702
714343,700110,8,Sonoma,97,150603,9702
714344,700110,8,Sonoma,97,150603,9702
714348,700006,8,Sonoma,97,154304,9701
714350,700245,8,Sonoma,97,153706,9701
714351,700246,8,Sonoma,97,153706,9701
714355,700353,8,Sonoma,97,152802,9703
714356,700139,8,Sonoma,97,152802,9703
714357,700138,8,Sonoma,97,152802,9703
714360,700029,8,Sonoma,97,153006,9703
714361,700001,8,Sonoma,97,153200,9703
714362,700026,8,Sonoma,97,151700,9703
714364,700347,8,Sonoma,97,152702,9701
714367,700054,8,Sonoma,97,151700,9703
714370,700226,8,Sonoma,97,151502,9703
714378,700075,8,Sonoma,97,151602,9701
714379,700251,8,Sonoma,97,151602,9701
714380,700181,8,Sonoma,97,153501,9701
714383,700202,8,Sonoma,97,153600,9701
714384,700176,8,Sonoma,97,153403,9701
714389,700020,8,Sonoma,97,153403,9701
714391,700202,8,Sonoma,97,153600,9701
714401,700233,8,Sonoma,97,150500,9701
714404,700296,8,Sonoma,97,154100,9701
714408,700300,8,Sonoma,97,153808,9701
714409,700062,8,Sonoma,97,153809,9701
714411,700048,8,Sonoma,97,151100,9701
714413,700048,8,Sonoma,97,151100,9701
714421,700010,8,Sonoma,97,150901,9702
714434,700165,8,Sonoma,97,153705,9701
714443,700002,8,Sonoma,97,153103,9703
714446,700375,8,Sonoma,97,153300,9703
714452,700081,8,Sonoma,97,152202,9703
714454,700255,8,Sonoma,97,152501,9703
714458,700318,8,Sonoma,97,152701,9701
714459,700259,8,Sonoma,97,152600,9701
714461,700142,8,Sonoma,97,153002,9703
714465,700214,8,Sonoma,97,150202,9701
714466,700279,8,Sonoma,97,150203,9701
714468,700280,8,Sonoma,97,150204,9701
714469,700040,8,Sonoma,97,154202,9701
714480,700337,8,Sonoma,97,154000,9701
714481,700321,8,Sonoma,97,150607,9702
714482,700147,8,Sonoma,97,151306,9702
714483,700148,8,Sonoma,97,151306,9702
714485,700089,8,Sonoma,97,151309,9702
714489,700128,8,Sonoma,97,150701,9702
714490,700094,8,Sonoma,97,150601,9702
714491,700107,8,Sonoma,97,150602,9702
714493,700072,8,Sonoma,97,150612,9702
714494,700108,8,Sonoma,97,150602,9702
714495,700199,8,Sonoma,97,154303,9701
714496,700006,8,Sonoma,97,154304,9701
714500,700005,8,Sonoma,97,154303,9701
714516,700066,8,Sonoma,97,153903,9701
714519,700064,8,Sonoma,97,153902,9701
714525,700065,8,Sonoma,97,153902,9701
714527,700289,8,Sonoma,97,150607,9702
714531,700281,8,Sonoma,97,150609,9702
714532,700109,8,Sonoma,97,150603,9702
714537,700161,8,Sonoma,97,151311,9702
714540,700051,8,Sonoma,97,151201,9702
714542,700368,8,Sonoma,97,150603,9702
714561,700376,8,Sonoma,97,153300,9703
714566,700027,8,Sonoma,97,151700,9703
714567,700027,8,Sonoma,97,151700,9703
714569,700348,8,Sonoma,97,152801,9703
714571,700227,8,Sonoma,97,151502,9703
714572,700022,8,Sonoma,97,151502,9703
714573,700244,8,Sonoma,97,151504,9703
714574,700240,8,Sonoma,97,151504,9703
714576,700102,8,Sonoma,97,152100,9703
714577,700309,8,Sonoma,97,153001,9703
714581,700372,8,Sonoma,97,153005,9703
714582,700139,8,Sonoma,97,152802,9703
714583,700308,8,Sonoma,97,153001,9703
714584,700376,8,Sonoma,97,153300,9703
714586,700151,8,Sonoma,97,153003,9703
714587,700046,8,Sonoma,97,153003,9703
714589,700250,8,Sonoma,97,151502,9703
714591,700125,8,Sonoma,97,152201,9703
714593,700116,8,Sonoma,97,152201,9703
714596,700118,8,Sonoma,97,152203,9703
714600,700118,8,Sonoma,97,152203,9703
714604,700127,8,Sonoma,97,152300,9703
714606,700319,8,Sonoma,97,152701,9701
714607,700262,8,Sonoma,97,152600,9701
714612,700190,8,Sonoma,97,152203,9703
714613,700190,8,Sonoma,97,152203,9703
714614,700098,8,Sonoma,97,151900,9703
714615,700061,8,Sonoma,97,151900,9703
714618,700220,8,Sonoma,97,151401,9703
714621,700220,8,Sonoma,97,151401,9703
714622,700031,8,Sonoma,97,153102,9703
714623,700375,8,Sonoma,97,153300,9703
714624,700070,8,Sonoma,97,153200,9703
714625,700196,8,Sonoma,97,153200,9703
714626,700196,8,Sonoma,97,153200,9703
714629,700196,8,Sonoma,97,153200,9703
714637,700046,8,Sonoma,97,153003,9703
714638,700046,8,Sonoma,97,153003,9703
714639,700375,8,Sonoma,97,153300,9703
714647,700243,8,Sonoma,97,151503,9703
714653,700302,8,Sonoma,97,152801,9703
714655,700261,8,Sonoma,97,152600,9701
714664,700092,8,Sonoma,97,151401,9703
714665,700377,8,Sonoma,97,153300,9703
714675,700375,8,Sonoma,97,153300,9703
714684,700182,8,Sonoma,97,153502,9701
714687,700155,8,Sonoma,97,153401,9701
714689,700379,8,Sonoma,97,153401,9701
714690,700379,8,Sonoma,97,153401,9701
714691,700156,8,Sonoma,97,153401,9701
714705,700361,8,Sonoma,97,153806,9701
714709,700047,8,Sonoma,97,151100,9701
714710,700128,8,Sonoma,97,150701,9702
714721,700168,8,Sonoma,97,153704,9701
714737,700259,8,Sonoma,97,152600,9701
714738,700309,8,Sonoma,97,153001,9703
714739,700137,8,Sonoma,97,152802,9703
714740,700309,8,Sonoma,97,153001,9703
714746,700140,8,Sonoma,97,153001,9703
714751,700221,8,Sonoma,97,151402,9703
714757,700075,8,Sonoma,97,151602,9701
714758,700260,8,Sonoma,97,152600,9701
714761,700183,8,Sonoma,97,153502,9701
714762,700158,8,Sonoma,97,153404,9701
714765,700175,8,Sonoma,97,153404,9701
714775,700340,8,Sonoma,97,153903,9701
714777,700335,8,Sonoma,97,153901,9701
714783,700072,8,Sonoma,97,150612,9702
714785,700072,8,Sonoma,97,150612,9702
714789,700132,8,Sonoma,97,150800,9702
714794,700321,8,Sonoma,97,150607,9702
714798,700282,8,Sonoma,97,151305,9702
714803,700193,8,Sonoma,97,154302,9701
714813,700333,8,Sonoma,97,152201,9703
714815,700116,8,Sonoma,97,152201,9703
714816,700382,8,Sonoma,97,152904,9703
714827,700357,8,Sonoma,97,152400,9703
714834,700280,8,Sonoma,97,150204,9701
714835,700212,8,Sonoma,97,150202,9701
714836,700211,8,Sonoma,97,150202,9701
714839,700210,8,Sonoma,97,150100,9701
714843,700294,8,Sonoma,97,154100,9701
714845,700040,8,Sonoma,97,154202,9701
714852,700284,8,Sonoma,97,151305,9702
714853,700284,8,Sonoma,97,151305,9702
714855,700200,8,Sonoma,97,151301,9702
714856,700285,8,Sonoma,97,151305,9702
714858,700146,8,Sonoma,97,151301,9702
714863,700269,8,Sonoma,97,150611,9702
714864,700047,8,Sonoma,97,151100,9701
714878,700170,8,Sonoma,97,153705,9701
714880,700006,8,Sonoma,97,154304,9701
714885,700301,8,Sonoma,97,153801,9701
714890,700062,8,Sonoma,97,153809,9701
714899,700108,8,Sonoma,97,150602,9702
714902,700080,8,Sonoma,97,151307,9702
714908,700031,8,Sonoma,97,153102,9703
714909,700031,8,Sonoma,97,153102,9703
714913,700259,8,Sonoma,97,152600,9701
714922,700057,8,Sonoma,97,151800,9703
714932,700375,8,Sonoma,97,153300,9703
714933,700356,8,Sonoma,97,152400,9703
714934,700253,8,Sonoma,97,152400,9703
714937,700087,8,Sonoma,97,152702,9701
714942,700363,8,Sonoma,97,152905,9703
714944,700239,8,Sonoma,97,151402,9703
714945,700001,8,Sonoma,97,153200,9703
714946,700345,8,Sonoma,97,153005,9703
714958,700241,8,Sonoma,97,151503,9703
714961,700084,8,Sonoma,97,152202,9703
714966,700192,8,Sonoma,97,154302,9701
714968,700198,8,Sonoma,97,154304,9701
714976,700092,8,Sonoma,97,151401,9703
714978,700226,8,Sonoma,97,151502,9703
714994,700156,8,Sonoma,97,153401,9701
714996,700206,8,Sonoma,97,153401,9701
714997,700206,8,Sonoma,97,153401,9701
715001,700180,8,Sonoma,97,153404,9701
715003,700176,8,Sonoma,97,153403,9701
715004,700176,8,Sonoma,97,153403,9701
715007,700020,8,Sonoma,97,153403,9701
715010,700380,8,Sonoma,97,153600,9701
715016,700379,8,Sonoma,97,153401,9701
715021,700177,8,Sonoma,97,153403,9701
715023,700236,8,Sonoma,97,150500,9701
715024,700236,8,Sonoma,97,150500,9701
715028,700232,8,Sonoma,97,150500,9701
715029,700232,8,Sonoma,97,150500,9701
715036,700230,8,Sonoma,97,150303,9701
715040,700273,8,Sonoma,97,150306,9701
715041,700073,8,Sonoma,97,150306,9701
715043,700273,8,Sonoma,97,150306,9701
715044,700213,8,Sonoma,97,150202,9701
715046,700233,8,Sonoma,97,150500,9701
715047,700040,8,Sonoma,97,154202,9701
715059,700040,8,Sonoma,97,154202,9701
715065,700296,8,Sonoma,97,154100,9701
715078,700331,8,Sonoma,97,153809,9701
715096,700339,8,Sonoma,97,154000,9701
715099,700367,8,Sonoma,97,153901,9701
715104,700066,8,Sonoma,97,153903,9701
715105,700066,8,Sonoma,97,153903,9701
