MAZ_NODE,numhh,numhh_gq,gq_type_univ,gq_type_noninst
12119,188,188,0,0
12120,122,127,0,5
12121,97,97,0,0
12122,126,126,0,0
12123,133,133,0,0
12124,87,101,0,14
12127,277,277,0,0
12130,103,113,0,10
12131,255,255,0,0
12132,273,273,0,0
12133,441,455,14,0
12134,124,124,0,0
12135,8,8,0,0
12136,89,89,0,0
12137,86,86,0,0
12138,151,151,0,0
12139,62,62,0,0
12140,158,158,0,0
12141,69,69,0,0
12142,70,70,0,0
12143,70,70,0,0
12144,78,78,0,0
12145,76,76,0,0
12146,41,41,0,0
12147,63,63,0,0
12149,18,18,0,0
12153,439,1988,0,1549
12156,43,43,0,0
12157,59,59,0,0
12159,39,39,0,0
12160,79,79,0,0
12161,49,49,0,0
12162,22,22,0,0
12163,49,49,0,0
12164,45,45,0,0
12168,47,47,0,0
12169,75,84,9,0
12170,30,30,0,0
12171,52,52,0,0
12172,98,98,0,0
12173,125,125,0,0
12176,53,53,0,0
12178,70,70,0,0
12179,44,44,0,0
12180,62,62,0,0
12181,91,91,0,0
12182,210,210,0,0
12188,207,207,0,0
12191,182,182,0,0
12192,92,92,0,0
12193,141,141,0,0
12194,190,196,0,6
12195,199,208,0,9
12196,382,493,111,0
12197,414,414,0,0
12201,134,134,0,0
12202,93,93,0,0
12203,93,93,0,0
12204,128,128,0,0
12205,89,89,0,0
12207,70,70,0,0
12208,77,77,0,0
12209,107,107,0,0
12210,122,122,0,0
12211,97,97,0,0
12212,65,65,0,0
12214,74,74,0,0
12215,71,71,0,0
12216,63,63,0,0
12217,53,53,0,0
12219,64,64,0,0
12221,344,1869,1525,0
12222,140,145,0,5
12223,80,80,0,0
12225,77,77,0,0
12226,155,155,0,0
12227,166,166,0,0
12229,89,104,0,15
12230,125,162,0,37
12232,285,285,0,0
12233,91,91,0,0
12236,54,54,0,0
12237,44,44,0,0
12238,50,50,0,0
12241,44,44,0,0
12242,87,87,0,0
12243,75,75,0,0
12245,59,59,0,0
12246,34,34,0,0
12248,76,76,0,0
12251,34,34,0,0
12252,38,38,0,0
12259,59,59,0,0
12270,0,0,0,0
12271,213,219,0,6
12274,311,311,0,0
12278,31,31,0,0
12280,30,30,0,0
12281,40,40,0,0
12282,26,26,0,0
12283,52,52,0,0
12284,2,2,0,0
12285,12,12,0,0
12286,12,38,0,26
12288,415,558,0,143
12290,0,15,0,15
12291,37,112,0,75
12293,102,102,0,0
12295,17,17,0,0
12303,88,88,0,0
12305,233,233,0,0
12306,153,153,0,0
12307,195,195,0,0
12309,89,89,0,0
12310,103,103,0,0
12311,463,463,0,0
12312,282,282,0,0
12314,53,53,0,0
12315,55,55,0,0
12316,56,56,0,0
12317,55,55,0,0
12318,54,54,0,0
12319,37,37,0,0
12320,51,51,0,0
12321,41,41,0,0
12322,45,45,0,0
12323,50,50,0,0
12324,61,61,0,0
12325,54,54,0,0
12326,86,126,0,40
12327,78,78,0,0
12328,82,82,0,0
12329,23,23,0,0
12330,35,35,0,0
12331,52,52,0,0
12333,56,56,0,0
12339,0,0,0,0
12341,199,216,0,17
12342,0,9,0,9
12343,109,109,0,0
12344,74,74,0,0
12346,794,794,0,0
12348,29,29,0,0
12349,2,11,0,9
12353,34,41,0,7
12354,162,171,0,9
12356,13,13,0,0
12358,48,48,0,0
12361,41,41,0,0
12362,54,54,0,0
12363,43,43,0,0
12364,61,61,0,0
12365,51,51,0,0
12366,51,51,0,0
12368,41,41,0,0
12369,38,38,0,0
12370,33,33,0,0
12372,37,37,0,0
12373,31,31,0,0
12377,36,36,0,0
12382,55,55,0,0
12383,41,44,0,3
12384,42,42,0,0
12387,32,32,0,0
12390,0,0,0,0
12391,256,534,0,278
12392,254,281,0,27
12393,101,101,0,0
12394,235,235,0,0
12395,13,13,0,0
12397,1,64,0,63
12398,146,159,0,13
12400,120,120,0,0
12401,75,75,0,0
12402,104,104,0,0
12409,25,25,0,0
12410,53,53,0,0
12412,99,99,0,0
12414,230,230,0,0
12415,150,150,0,0
12418,56,56,0,0
12419,45,45,0,0
12421,27,27,0,0
12423,2,2,0,0
12427,142,142,0,0
12428,250,250,0,0
12430,0,0,0,0
12431,117,127,0,10
12433,48,51,0,3
12434,138,138,0,0
12435,58,58,0,0
12436,118,118,0,0
12438,89,89,0,0
12439,138,138,0,0
12440,69,69,0,0
12442,12,18,0,6
12446,160,160,0,0
12447,150,150,0,0
12451,0,0,0,0
12452,24,24,0,0
12454,46,46,0,0
12455,57,57,0,0
12458,46,46,0,0
12459,58,58,0,0
12460,75,75,0,0
12461,57,57,0,0
12462,69,69,0,0
12463,53,53,0,0
12464,60,60,0,0
12465,51,51,0,0
12466,59,59,0,0
12467,49,49,0,0
12469,31,31,0,0
12473,154,186,0,32
12474,42,42,0,0
12475,77,77,0,0
12476,197,197,0,0
12488,1,1,0,0
12489,264,264,0,0
12491,116,116,0,0
12492,64,64,0,0
12494,0,3,0,3
12495,0,0,0,0
12496,176,176,0,0
12498,134,134,0,0
12499,170,170,0,0
12500,185,185,0,0
12501,202,202,0,0
12506,129,129,0,0
12509,115,115,0,0
12514,81,81,0,0
12515,93,93,0,0
12516,0,0,0,0
12517,0,36,0,36
12518,106,106,0,0
12521,225,236,0,11
12522,102,102,0,0
12523,183,183,0,0
12524,111,111,0,0
12525,95,95,0,0
12527,81,81,0,0
12529,104,119,0,15
12530,201,201,0,0
12531,102,102,0,0
12532,195,195,0,0
12533,117,117,0,0
12534,88,100,0,12
12538,114,114,0,0
12539,39,39,0,0
12540,128,128,0,0
12541,162,162,0,0
12542,171,171,0,0
12543,86,86,0,0
12544,35,35,0,0
12545,142,142,0,0
12546,119,119,0,0
12547,73,73,0,0
12548,178,178,0,0
12549,336,336,0,0
12550,341,344,0,3
12551,168,168,0,0
12552,66,66,0,0
12553,81,81,0,0
12554,105,105,0,0
12555,95,95,0,0
12557,147,147,0,0
12558,93,93,0,0
12561,57,57,0,0
12562,72,72,0,0
12563,116,116,0,0
12564,88,88,0,0
12567,90,90,0,0
12568,36,36,0,0
12569,36,36,0,0
12570,54,54,0,0
12572,109,176,0,67
12574,0,22,0,22
12577,415,428,0,13
12578,1,3,0,2
12582,0,0,0,0
12588,41,41,0,0
12591,975,975,0,0
12595,1,1,0,0
12599,45,45,0,0
12600,114,114,0,0
12601,174,174,0,0
12602,106,106,0,0
12604,156,156,0,0
12605,600,639,39,0
12607,48,48,0,0
12608,30,30,0,0
12611,90,90,0,0
12616,24,24,0,0
12617,41,41,0,0
12618,78,78,0,0
12619,38,38,0,0
12623,28,28,0,0
12628,98,98,0,0
12629,144,144,0,0
12630,126,143,0,17
12632,153,164,0,11
12633,161,161,0,0
12634,119,119,0,0
12635,88,88,0,0
12636,315,323,0,8
12641,45,45,0,0
12642,65,65,0,0
12643,48,48,0,0
12644,66,66,0,0
12645,45,45,0,0
12646,36,36,0,0
12648,31,31,0,0
12649,47,47,0,0
12654,67,67,0,0
12656,1,1,0,0
12657,56,83,0,27
12658,52,52,0,0
12659,54,60,0,6
12660,0,0,0,0
12661,49,49,0,0
12662,2,8,0,6
12665,54,54,0,0
12668,121,121,0,0
12670,112,123,0,11
12671,92,92,0,0
12672,0,0,0,0
12673,140,157,0,17
12674,45,45,0,0
12676,141,141,0,0
12680,120,199,0,79
12682,30,30,0,0
12683,26,26,0,0
12684,5,29,0,24
12686,83,83,0,0
12691,80,109,0,29
12692,266,266,0,0
12694,57,57,0,0
12695,144,144,0,0
12699,7,7,0,0
12700,58,58,0,0
12701,58,58,0,0
12702,38,138,0,100
12703,0,0,0,0
12704,0,0,0,0
12705,1,23,0,22
12706,49,49,0,0
12707,0,0,0,0
12715,93,94,0,1
12718,58,58,0,0
12720,108,108,0,0
12725,36,36,0,0
12727,6,6,0,0
12732,27,27,0,0
12733,51,51,0,0
12734,78,78,0,0
12735,52,52,0,0
12737,55,55,0,0
12738,54,54,0,0
12739,50,150,0,100
12740,74,74,0,0
12741,33,33,0,0
12742,46,46,0,0
12744,75,75,0,0
12745,46,46,0,0
12747,94,94,0,0
12749,10,10,0,0
12750,40,40,0,0
12751,146,150,0,4
12753,42,42,0,0
12754,62,66,0,4
12756,12,12,0,0
12757,26,53,0,27
12758,43,43,0,0
12759,0,0,0,0
12760,0,0,0,0
12769,162,162,0,0
12771,292,292,0,0
12772,180,180,0,0
12773,310,310,0,0
12774,232,232,0,0
12776,2,12,0,10
12777,493,509,0,16
12779,29,30,0,1
12780,55,55,0,0
12785,94,94,0,0
12786,54,54,0,0
12787,47,47,0,0
12788,77,77,0,0
12789,54,54,0,0
12790,24,24,0,0
12791,51,51,0,0
12792,50,50,0,0
12793,58,58,0,0
12794,51,51,0,0
12795,78,78,0,0
12796,64,64,0,0
12797,70,70,0,0
12798,33,33,0,0
12801,56,56,0,0
12802,44,44,0,0
12803,19,19,0,0
12805,77,77,0,0
12808,42,42,0,0
12811,90,90,0,0
12812,0,0,0,0
12813,54,54,0,0
12814,141,141,0,0
12816,130,130,0,0
12817,282,282,0,0
12818,100,100,0,0
12819,216,216,0,0
12820,378,378,0,0
12821,171,171,0,0
12822,299,399,0,100
12824,33,33,0,0
12825,39,39,0,0
12826,25,25,0,0
12827,49,49,0,0
12828,70,70,0,0
12829,35,35,0,0
12830,50,50,0,0
12831,0,0,0,0
12832,104,104,0,0
12833,193,193,0,0
12834,61,61,0,0
12838,55,55,0,0
12839,53,53,0,0
12840,54,54,0,0
12841,46,46,0,0
12842,61,61,0,0
12843,58,58,0,0
12844,57,57,0,0
12845,57,57,0,0
12846,56,56,0,0
12847,49,49,0,0
12848,18,18,0,0
12849,108,122,0,14
12851,68,68,0,0
12855,29,29,0,0
12860,8,8,0,0
12862,0,53,0,53
12863,64,64,0,0
12864,45,45,0,0
12865,44,44,0,0
12868,82,82,0,0
12870,104,104,0,0
12872,28,28,0,0
12873,28,28,0,0
12874,53,53,0,0
12875,47,47,0,0
12876,34,34,0,0
12877,81,81,0,0
12878,71,71,0,0
12879,100,100,0,0
12880,33,33,0,0
12881,35,35,0,0
12883,34,34,0,0
12884,7,7,0,0
12885,47,47,0,0
12886,62,62,0,0
12887,49,49,0,0
12888,42,42,0,0
12890,20,20,0,0
12891,40,40,0,0
12895,32,32,0,0
12896,42,42,0,0
12897,29,29,0,0
12898,27,27,0,0
12902,43,43,0,0
12906,0,0,0,0
12911,39,39,0,0
12913,0,134,0,134
12915,0,14,0,14
12918,29,37,0,8
12920,0,0,0,0
12921,69,69,0,0
12922,24,24,0,0
12923,170,170,0,0
12924,156,156,0,0
12927,19,29,0,10
12928,12,106,0,94
12934,105,105,0,0
12937,48,48,0,0
12938,27,27,0,0
12939,49,56,0,7
12940,65,65,0,0
12941,74,74,0,0
12942,44,44,0,0
12943,52,52,0,0
12944,39,39,0,0
12945,58,58,0,0
12946,45,45,0,0
12948,4,4,0,0
12949,53,53,0,0
12951,142,142,0,0
12958,151,151,0,0
12959,203,203,0,0
12960,69,69,0,0
12961,68,68,0,0
12962,75,75,0,0
12963,59,59,0,0
12964,98,98,0,0
12965,80,107,27,0
12967,186,192,0,6
12968,0,6,0,6
12969,92,92,0,0
12970,65,65,0,0
12971,25,30,0,5
12976,69,69,0,0
12985,81,81,0,0
12986,146,146,0,0
12987,51,51,0,0
12988,11,11,0,0
12989,45,45,0,0
12990,30,30,0,0
12991,62,62,0,0
12993,33,33,0,0
12994,33,33,0,0
12995,16,17,0,1
12996,36,36,0,0
12997,29,29,0,0
12998,47,47,0,0
12999,39,39,0,0
13003,65,65,0,0
13005,179,179,0,0
13013,53,53,0,0
13018,53,53,0,0
13020,94,94,0,0
13021,58,58,0,0
13022,52,52,0,0
13024,79,79,0,0
13025,38,38,0,0
13026,136,136,0,0
13027,97,97,0,0
13028,53,53,0,0
13029,75,75,0,0
13030,307,307,0,0
13033,178,183,0,5
13034,207,207,0,0
13035,127,127,0,0
13037,54,54,0,0
13038,51,51,0,0
13039,50,50,0,0
13043,77,77,0,0
13044,49,59,0,10
13046,36,36,0,0
13047,48,48,0,0
13048,87,87,0,0
13052,82,82,0,0
13054,59,59,0,0
13061,66,100,34,0
13063,79,79,0,0
13065,127,127,0,0
13066,157,157,0,0
13068,0,1,0,1
13072,73,73,0,0
13073,0,0,0,0
13074,61,61,0,0
13075,48,48,0,0
13076,87,87,0,0
13077,1,1,0,0
13078,105,123,18,0
13079,0,13,0,13
13080,0,20,0,20
13081,1,1,0,0
13082,1,1,0,0
13083,1056,1056,0,0
13085,145,145,0,0
13086,30,30,0,0
13087,143,143,0,0
13089,1,194,193,0
13096,26,26,0,0
13097,75,75,0,0
13098,46,46,0,0
13100,121,121,0,0
13103,56,56,0,0
13106,0,0,0,0
13107,122,122,0,0
13108,31,31,0,0
13112,266,266,0,0
13113,467,467,0,0
13114,55,55,0,0
13115,309,404,0,95
13117,18,18,0,0
13119,162,162,0,0
13121,78,82,0,4
13124,0,0,0,0
13127,68,68,0,0
13129,13,26,0,13
13130,53,53,0,0
13131,61,79,0,18
13133,1,1,0,0
13134,45,45,0,0
13135,41,50,0,9
13136,58,58,0,0
13137,64,64,0,0
13138,167,167,0,0
13139,46,46,0,0
13142,109,109,0,0
13144,86,86,0,0
13146,73,73,0,0
13147,101,101,0,0
13148,101,105,0,4
13149,65,65,0,0
13150,51,51,0,0
13152,56,56,0,0
13153,67,67,0,0
13154,54,54,0,0
13155,66,66,0,0
13157,186,186,0,0
13158,0,0,0,0
13159,1,6,0,5
13160,0,0,0,0
13161,0,0,0,0
13162,0,0,0,0
13163,0,17,0,17
13164,0,0,0,0
13171,0,17,0,17
13175,52,52,0,0
13176,166,166,0,0
13177,0,0,0,0
13179,216,217,0,1
13182,9,57,48,0
13185,75,75,0,0
13186,64,64,0,0
13187,153,153,0,0
13189,0,0,0,0
13193,86,86,0,0
13198,27,27,0,0
13201,73,73,0,0
13204,37,37,0,0
13205,44,44,0,0
13206,18,18,0,0
13208,33,33,0,0
13210,47,47,0,0
13213,65,65,0,0
13214,102,102,0,0
13215,565,565,0,0
13217,2,36,0,34
13218,0,0,0,0
13219,99,99,0,0
13221,90,90,0,0
13226,65,65,0,0
13227,85,85,0,0
13229,3,10,0,7
13230,156,156,0,0
13233,23,23,0,0
13235,0,0,0,0
13236,89,89,0,0
13238,80,80,0,0
13239,67,67,0,0
13240,45,45,0,0
13241,47,47,0,0
13244,2,2,0,0
13249,0,0,0,0
13259,31,31,0,0
13260,28,28,0,0
13261,72,72,0,0
13262,43,43,0,0
13263,30,30,0,0
13267,24,24,0,0
13269,47,47,0,0
13270,97,97,0,0
13271,47,60,0,13
13275,40,40,0,0
13277,342,342,0,0
13278,13,13,0,0
13280,38,38,0,0
13281,0,0,0,0
13282,72,72,0,0
13286,70,70,0,0
13287,67,67,0,0
13288,0,0,0,0
13289,51,51,0,0
13293,45,46,0,1
13297,233,233,0,0
13298,0,0,0,0
13300,110,149,0,39
13301,330,330,0,0
13302,262,280,0,18
13303,365,399,34,0
13304,427,645,0,218
13305,234,261,27,0
13306,160,160,0,0
13307,0,0,0,0
13308,0,0,0,0
13309,94,94,0,0
13310,0,0,0,0
13314,1,69,0,68
13315,68,79,0,11
13317,92,92,0,0
13318,124,124,0,0
13319,19,19,0,0
13320,49,49,0,0
13323,386,415,21,8
13324,102,102,0,0
13325,33,33,0,0
13334,303,303,0,0
13336,339,339,0,0
13338,29,29,0,0
13339,55,55,0,0
13342,33,33,0,0
13344,44,44,0,0
13347,155,174,0,19
13348,181,181,0,0
13350,107,107,0,0
13354,256,256,0,0
13355,274,274,0,0
13357,242,242,0,0
13358,81,81,0,0
13360,445,445,0,0
13361,26,26,0,0
13362,230,230,0,0
13363,23,23,0,0
13365,55,55,0,0
13366,54,54,0,0
13368,71,71,0,0
13369,37,51,0,14
13370,0,0,0,0
13372,8,8,0,0
13374,118,118,0,0
13375,57,57,0,0
13376,0,96,0,96
13379,441,441,0,0
13381,392,392,0,0
13383,42,42,0,0
13384,0,0,0,0
13389,3,5,0,2
13393,61,61,0,0
13394,63,63,0,0
13395,25,25,0,0
13396,34,34,0,0
13397,63,63,0,0
13398,54,54,0,0
13399,53,53,0,0
13400,17,17,0,0
13402,6,6,0,0
13404,30,30,0,0
13408,206,206,0,0
13409,29,29,0,0
13413,55,55,0,0
13414,142,142,0,0
13415,72,72,0,0
13416,230,230,0,0
13417,178,178,0,0
13422,0,0,0,0
13425,225,225,0,0
13428,52,52,0,0
13429,658,666,0,8
13430,124,138,0,14
13431,63,154,0,91
13433,93,100,0,7
13434,28,28,0,0
13436,55,55,0,0
13437,60,60,0,0
13438,32,32,0,0
13447,69,69,0,0
13448,0,0,0,0
13449,2,2,0,0
13451,205,205,0,0
13454,12,57,0,45
13455,63,69,0,6
13459,178,178,0,0
13460,0,5,0,5
13461,12,25,0,13
13462,58,58,0,0
13464,49,49,0,0
13466,172,172,0,0
13467,128,128,0,0
13469,176,176,0,0
13470,168,168,0,0
13471,153,153,0,0
13473,112,112,0,0
13474,120,145,0,25
13477,170,170,0,0
13483,121,121,0,0
13486,0,2,0,2
13487,88,88,0,0
13488,63,63,0,0
13489,55,55,0,0
13490,57,57,0,0
13491,43,43,0,0
13492,59,59,0,0
13495,28,28,0,0
13496,44,44,0,0
13497,67,67,0,0
13498,33,33,0,0
13499,110,110,0,0
13501,43,43,0,0
13503,50,50,0,0
13506,4,16,0,12
13507,42,42,0,0
13509,0,0,0,0
13510,29,29,0,0
13513,25,25,0,0
13514,0,0,0,0
13515,21,21,0,0
13516,22,22,0,0
13517,0,0,0,0
13518,51,51,0,0
13519,88,88,0,0
13523,115,115,0,0
13526,0,0,0,0
13528,68,68,0,0
13529,269,346,77,0
13530,774,852,0,78
13531,71,71,0,0
13545,75,75,0,0
13547,60,60,0,0
13548,31,31,0,0
13549,102,102,0,0
13552,65,65,0,0
13553,37,37,0,0
13562,396,970,574,0
13564,85,85,0,0
13571,45,45,0,0
13573,142,142,0,0
13574,105,105,0,0
13576,0,0,0,0
13580,359,359,0,0
13586,28,28,0,0
13592,65,65,0,0
13594,25,25,0,0
13596,144,151,0,7
13598,17,17,0,0
13599,64,64,0,0
13600,55,55,0,0
13601,110,110,0,0
13614,161,161,0,0
13615,52,52,0,0
13616,62,62,0,0
13617,60,60,0,0
13618,56,56,0,0
13619,41,41,0,0
13620,53,53,0,0
13623,50,50,0,0
13624,49,49,0,0
13625,36,36,0,0
13626,50,50,0,0
13627,60,60,0,0
13628,22,22,0,0
13630,37,37,0,0
13634,51,51,0,0
13635,86,86,0,0
13636,41,41,0,0
13637,54,54,0,0
13638,131,131,0,0
13639,47,47,0,0
13640,125,125,0,0
13643,119,119,0,0
13644,44,44,0,0
13645,132,132,0,0
13646,156,156,0,0
13648,143,147,0,4
13649,1,1,0,0
13650,209,209,0,0
13651,42,47,0,5
13652,19,19,0,0
13653,40,40,0,0
13655,93,93,0,0
13656,71,98,0,27
13657,0,0,0,0
13659,96,96,0,0
13660,69,69,0,0
13661,22,22,0,0
13664,45,45,0,0
13665,63,63,0,0
13668,46,46,0,0
13677,81,81,0,0
13679,46,46,0,0
13680,38,38,0,0
13681,69,69,0,0
13682,59,59,0,0
13685,99,99,0,0
13688,48,48,0,0
13690,72,72,0,0
13691,59,59,0,0
13692,42,42,0,0
13696,50,50,0,0
13697,18,18,0,0
13699,72,72,0,0
13702,101,101,0,0
13703,35,35,0,0
13704,216,216,0,0
13705,106,106,0,0
13707,0,0,0,0
13712,0,34,0,34
13714,47,47,0,0
13715,97,97,0,0
13717,69,69,0,0
13718,106,106,0,0
13719,64,64,0,0
13723,19,19,0,0
13724,2,7,0,5
13725,0,0,0,0
13726,107,113,0,6
13727,0,0,0,0
13729,0,4,0,4
13731,0,0,0,0
13734,0,0,0,0
13735,69,69,0,0
13736,41,46,0,5
13740,34,34,0,0
13742,59,59,0,0
13743,79,79,0,0
13750,55,55,0,0
13751,22,22,0,0
13753,53,63,0,10
13754,15,30,0,15
13755,81,81,0,0
13759,0,0,0,0
13761,40,40,0,0
13763,44,44,0,0
13765,56,56,0,0
13767,45,45,0,0
13768,45,45,0,0
13769,51,51,0,0
13771,38,38,0,0
13772,73,73,0,0
13782,123,123,0,0
13783,37,37,0,0
13785,72,72,0,0
13786,112,112,0,0
13790,57,57,0,0
13791,55,55,0,0
13792,62,62,0,0
13793,36,36,0,0
13794,56,56,0,0
13795,51,51,0,0
13796,64,64,0,0
13798,55,55,0,0
13799,41,41,0,0
13800,51,51,0,0
13802,627,627,0,0
13803,393,398,0,5
13809,27,27,0,0
13811,79,79,0,0
13812,40,40,0,0
13813,11,11,0,0
13814,38,38,0,0
13815,275,275,0,0
13817,58,58,0,0
13818,74,94,0,20
13819,0,0,0,0
13820,90,90,0,0
13824,26,26,0,0
13826,59,59,0,0
13827,53,53,0,0
13832,47,47,0,0
13833,56,56,0,0
13834,0,0,0,0
13844,91,91,0,0
13845,315,396,0,81
13846,64,64,0,0
13847,37,37,0,0
13848,58,58,0,0
13849,58,58,0,0
13850,0,0,0,0
13851,57,57,0,0
13852,49,49,0,0
13854,32,32,0,0
13856,41,41,0,0
13857,36,36,0,0
13858,50,50,0,0
13859,50,50,0,0
13860,152,152,0,0
13861,31,31,0,0
13862,43,43,0,0
13865,337,337,0,0
13869,211,211,0,0
13870,220,220,0,0
13871,0,13,0,13
13872,353,460,0,107
13873,420,456,0,36
13874,575,575,0,0
13875,375,375,0,0
13876,569,582,0,13
13879,18,18,0,0
13880,58,64,0,6
13881,56,56,0,0
13882,53,53,0,0
13883,84,84,0,0
13885,81,81,0,0
13886,30,30,0,0
13887,64,64,0,0
13888,58,58,0,0
13889,84,84,0,0
13890,97,97,0,0
13891,72,72,0,0
13894,46,46,0,0
13896,54,79,0,25
13897,51,51,0,0
13899,243,248,0,5
13900,0,0,0,0
13901,369,369,0,0
13902,60,60,0,0
13903,86,86,0,0
13904,0,0,0,0
13905,0,0,0,0
13906,122,122,0,0
13908,149,149,0,0
13911,428,428,0,0
13912,76,76,0,0
13915,0,0,0,0
13917,177,177,0,0
13918,67,67,0,0
13920,119,119,0,0
13921,137,137,0,0
13922,91,91,0,0
13923,47,47,0,0
13924,58,58,0,0
13926,101,101,0,0
13928,141,158,0,17
13929,55,55,0,0
13930,72,72,0,0
13932,51,51,0,0
13934,66,66,0,0
13935,20,20,0,0
13936,27,27,0,0
13938,47,47,0,0
13939,48,48,0,0
13941,54,54,0,0
13942,24,24,0,0
13946,34,34,0,0
13949,31,31,0,0
13958,108,108,0,0
13965,0,0,0,0
13966,146,146,0,0
13968,164,175,0,11
13970,64,69,0,5
13972,41,41,0,0
13973,53,53,0,0
13975,1,15,0,14
13982,89,89,0,0
13983,0,0,0,0
13988,0,15,0,15
13990,56,56,0,0
13997,253,253,0,0
13998,183,183,0,0
13999,210,210,0,0
14000,75,75,0,0
14001,367,367,0,0
14002,96,96,0,0
14003,80,80,0,0
14005,77,77,0,0
14006,26,26,0,0
14009,85,85,0,0
14014,182,182,0,0
14015,175,175,0,0
14023,123,123,0,0
14024,130,130,0,0
14026,161,161,0,0
14027,169,169,0,0
14029,19,19,0,0
14030,101,123,0,22
14031,69,69,0,0
14032,41,47,0,6
14033,47,47,0,0
14035,44,44,0,0
14036,62,62,0,0
14037,140,140,0,0
14040,82,97,0,15
14041,115,115,0,0
14043,204,204,0,0
14048,138,138,0,0
14049,83,83,0,0
14053,120,120,0,0
14054,116,116,0,0
14056,73,73,0,0
14057,109,109,0,0
14058,154,161,0,7
14059,0,1,0,1
14061,0,0,0,0
14062,0,0,0,0
14064,0,0,0,0
14066,34,34,0,0
14067,115,115,0,0
14068,62,62,0,0
14069,371,371,0,0
14070,54,54,0,0
14073,0,25,0,25
14076,108,138,0,30
14077,77,77,0,0
14078,44,80,0,36
14079,65,68,0,3
14081,324,324,0,0
14083,1,12,0,11
14084,13,43,0,30
14087,58,58,0,0
14088,29,57,0,28
14090,150,153,0,3
14091,159,191,0,32
14092,88,105,0,17
14093,105,105,0,0
14094,360,360,0,0
14095,79,79,0,0
14096,165,165,0,0
14097,69,69,0,0
14100,74,74,0,0
14102,47,47,0,0
14103,0,0,0,0
14106,62,62,0,0
14107,65,75,0,10
14108,41,41,0,0
14109,98,101,0,3
14110,79,79,0,0
14117,0,0,0,0
14128,162,162,0,0
14131,111,116,0,5
14132,77,77,0,0
14133,76,87,0,11
14134,572,1091,0,519
14135,143,153,0,10
14137,180,188,0,8
14138,109,109,0,0
14139,66,66,0,0
14141,216,216,0,0
14142,82,82,0,0
14143,123,123,0,0
14144,50,50,0,0
14145,135,135,0,0
14146,41,41,0,0
14148,90,90,0,0
14149,85,85,0,0
14150,101,101,0,0
14151,45,45,0,0
14160,69,69,0,0
14161,110,110,0,0
14165,0,0,0,0
14166,0,9,0,9
14167,45,47,0,2
14169,50,50,0,0
14174,37,37,0,0
14175,58,58,0,0
14177,88,88,0,0
14179,41,59,0,18
14180,70,70,0,0
14186,111,111,0,0
14189,71,71,0,0
14190,27,27,0,0
14191,75,83,0,8
14193,52,52,0,0
14196,48,48,0,0
14197,49,49,0,0
14198,65,91,0,26
14200,0,0,0,0
14201,143,143,0,0
14202,115,115,0,0
14203,650,650,0,0
14204,107,107,0,0
14205,0,0,0,0
14206,121,121,0,0
14207,128,128,0,0
14208,181,181,0,0
14210,63,63,0,0
14211,206,212,0,6
14212,48,48,0,0
14214,332,340,0,8
14215,125,130,0,5
14217,78,78,0,0
14218,92,92,0,0
14219,67,67,0,0
14220,96,96,0,0
14221,68,68,0,0
14226,66,66,0,0
14228,99,99,0,0
14229,8,8,0,0
14231,10,10,0,0
14233,225,225,0,0
14235,0,0,0,0
14236,0,0,0,0
14237,0,0,0,0
14238,0,0,0,0
14239,1,1,0,0
14240,125,126,0,1
14241,0,1,0,1
14242,20,75,0,55
14243,0,1,0,1
14244,0,0,0,0
14245,0,6,0,6
14247,60,60,0,0
14248,67,67,0,0
14249,34,34,0,0
14251,95,95,0,0
14253,40,40,0,0
14254,51,51,0,0
14255,234,237,0,3
14260,0,0,0,0
14262,316,316,0,0
14263,0,0,0,0
14264,49,49,0,0
14265,30,30,0,0
14267,0,7,0,7
14268,68,68,0,0
14269,116,116,0,0
14270,46,46,0,0
14271,55,55,0,0
14276,113,113,0,0
14279,109,109,0,0
14280,30,39,0,9
14281,31,31,0,0
14283,0,0,0,0
14284,175,175,0,0
14289,43,43,0,0
14290,48,48,0,0
14291,133,133,0,0
14292,57,57,0,0
14293,63,63,0,0
14294,72,72,0,0
14295,43,43,0,0
14296,77,77,0,0
14297,59,59,0,0
14299,37,37,0,0
14300,49,49,0,0
14301,61,61,0,0
14302,32,32,0,0
14304,2,25,0,23
14306,37,37,0,0
14308,56,56,0,0
14309,41,41,0,0
14310,74,74,0,0
14312,228,228,0,0
14313,0,0,0,0
14314,36,43,0,7
14315,38,81,0,43
14316,68,68,0,0
14319,29,29,0,0
14321,63,63,0,0
14322,81,81,0,0
14326,98,98,0,0
14328,65,65,0,0
14330,37,37,0,0
14332,56,56,0,0
14334,57,57,0,0
14336,196,196,0,0
14340,60,60,0,0
14344,44,44,0,0
14347,47,47,0,0
14348,61,61,0,0
14349,33,33,0,0
14352,64,64,0,0
14353,100,100,0,0
14354,53,53,0,0
14355,50,50,0,0
14356,51,51,0,0
14357,60,60,0,0
14358,54,54,0,0
14359,43,43,0,0
14360,86,86,0,0
14361,62,62,0,0
14362,41,41,0,0
14363,98,98,0,0
14365,100,100,0,0
14366,57,57,0,0
14371,124,124,0,0
14372,128,128,0,0
14374,103,103,0,0
14376,70,70,0,0
14377,23,23,0,0
14379,14,14,0,0
14382,55,55,0,0
14387,38,38,0,0
14392,100,100,0,0
14394,122,122,0,0
14396,113,113,0,0
14400,56,56,0,0
14401,50,50,0,0
14404,48,48,0,0
