MAZ,num_hh,total_pop
511107,0,3
511110,0,0
511111,80,200
511114,306,909
511117,48,161
511119,0,0
511120,81,206
511121,193,576
511122,518,1499
511123,0,0
511124,56,193
511127,0,0
511128,169,469
511129,142,430
511130,11,44
511131,64,230
511133,49,142
511134,0,0
511135,1,4
511138,11,67
511140,8,52
511147,0,0
511148,7,24
511151,16,45
511155,22,51
511158,0,0
511162,118,340
511163,16,34
511168,117,285
511176,38,105
511190,212,322
511192,346,956
511193,210,598
511197,0,0
511203,68,167
511204,163,360
511208,65,137
511209,55,116
511210,53,136
511211,22,28
511212,54,175
511213,50,122
511214,29,59
511215,52,117
511218,2,25
511219,108,194
511220,38,60
511222,57,130
511223,23,73
511224,57,142
511225,0,0
511228,40,120
511229,38,135
511230,71,241
511232,36,121
511233,0,0
511234,0,18
511235,201,597
511237,0,0
511239,66,134
511240,30,95
511241,46,130
511242,42,98
511243,0,0
511244,49,113
511245,31,85
511246,2,21
511247,13,63
511257,1,1
511259,0,0
511261,22,39
511266,307,759
511269,43,120
511271,2,47
511273,12,17
511279,2,2
511282,52,188
511283,24,72
511284,52,106
511285,45,165
511286,41,188
511287,79,329
511288,50,194
511290,225,708
511291,26,62
511292,312,485
511293,77,173
511294,29,60
511295,79,181
511302,0,0
511303,18,44
511306,64,190
511310,564,1716
511312,272,669
511313,31,87
511327,0,0
511331,26,58
511334,15,41
511335,9,21
511343,35,88
511345,29,57
511347,0,0
511349,8,26
511350,7,16
511353,39,136
511354,30,72
511355,59,105
511356,35,93
511358,16,40
511359,20,54
511362,64,146
511366,298,740
511367,398,934
511369,27,104
511371,27,76
511374,17,50
511375,55,136
511377,6,11
511378,0,0
511380,4,11
511381,3,7
511382,46,152
511384,36,98
511387,53,172
511388,1,4
511390,57,153
511395,0,0
511401,12,492
511402,63,115
511406,2,1
511411,28,58
511412,22,55
511413,15,38
511414,20,36
511415,23,58
511417,41,75
511419,65,130
511422,7,9
511424,66,201
511425,62,154
511426,32,74
511429,87,279
511430,1,10
511433,84,222
511434,16,42
511436,141,385
511437,61,184
511439,168,287
511440,91,254
511441,34,105
511442,232,781
511443,195,535
511444,60,229
511449,34,85
511450,36,106
511451,49,127
511452,71,221
511454,49,164
511456,177,484
511460,0,0
511470,9,24
511471,92,316
511473,45,106
511474,57,161
511476,3,6
511482,47,134
511483,59,183
511486,0,0
511489,0,0
511492,44,113
511493,97,142
511496,108,315
511503,64,222
511504,35,88
511506,26,138
511508,54,169
511511,62,216
511517,124,306
511519,41,175
511520,97,221
511522,4,18
511523,0,7
511525,0,0
511529,0,0
511534,130,435
511540,0,0
511541,73,215
511542,5,11
511548,4,16
511558,12,44
511561,97,269
511562,131,343
511563,106,321
511565,44,116
511569,31,57
511570,37,119
511572,129,344
511577,23,77
511578,38,72
511579,31,83
511582,4,4
511583,28,69
511586,0,1
511587,105,277
511588,30,96
511589,24,61
511590,21,70
511594,37,91
511595,20,75
511596,14,75
511597,32,94
511598,27,78
511599,15,31
511600,47,97
511601,102,283
511602,0,11
511603,0,0
511607,99,201
511608,26,66
511612,5,39
511618,69,234
511622,47,174
511623,198,549
511624,163,511
511625,50,171
511628,136,388
511630,0,0
511631,0,0
511633,78,187
511634,17,77
511635,155,440
511636,221,753
511637,27,84
511638,199,593
511639,119,323
511640,10,39
511650,23,33
511652,6,19
511654,4,3
511655,1,7
511656,0,0
511657,29,76
511659,15,50
511663,32,89
511664,262,723
511666,92,318
511668,32,139
511673,93,303
511674,0,0
511675,53,128
511678,27,96
511679,0,0
511680,44,162
511682,50,191
511683,144,477
511684,105,280
511685,106,310
511691,0,0
511705,118,294
511706,4,35
511708,0,0
511712,41,91
511714,41,118
511718,2,28
511720,42,98
511721,55,185
511722,57,195
511725,48,195
511726,47,132
511729,34,85
511730,0,0
511733,13,45
511734,40,74
511735,54,137
511740,0,0
511743,34,62
511744,47,101
511746,0,0
511753,25,60
511758,2,7
511762,14,29
511763,362,1046
511771,0,0
511783,0,0
511789,0,0
511790,4,1
511797,78,218
511799,33,123
511801,70,211
511804,13,47
511812,43,115
511813,30,53
511826,86,285
511833,2,6
511839,154,517
511850,68,275
511852,44,121
511861,32,110
511867,0,0
511869,16,63
511870,41,101
511873,52,171
511874,0,0
511875,80,281
511879,9,37
511882,2,1
511883,2,18
511884,28,86
511885,0,0
511886,69,189
511887,38,78
511888,64,131
511890,59,121
511891,28,79
511892,55,165
511894,57,166
511895,33,102
511898,0,0
511900,8,24
511901,31,61
511902,35,110
511903,2,8
511904,0,0
511905,20,50
511907,31,64
511921,40,55
511922,104,190
511925,27,46
511927,20,53
511928,40,80
511929,45,76
511930,305,979
511931,58,197
511932,13,53
511933,29,61
511935,16,42
511940,53,117
511942,53,184
511945,20,64
511946,32,99
511947,180,490
511948,0,16
511949,87,263
511952,0,0
511953,0,0
511959,0,0
511968,0,0
511969,33,109
511971,53,173
511972,0,25
511974,62,211
511977,92,293
511978,250,577
511981,183,412
511984,49,116
511987,541,1575
511988,60,136
511992,35,98
511995,67,220
511998,68,185
511999,40,109
512003,59,176
512005,0,0
512008,0,3
512010,66,121
512015,4,14
512016,1,5
512017,16,47
512021,51,110
512026,63,143
512027,22,52
512029,9,42
512034,16,81
512036,212,630
512039,54,209
512040,16,49
512041,74,123
512043,55,70
512046,68,182
512049,41,124
512053,0,0
512054,45,166
512055,33,126
512057,188,522
512060,1,1
512061,46,128
512066,60,232
512073,1,25
512075,0,0
512076,65,107
512078,30,56
512080,16,50
512085,141,452
512087,618,1368
512091,197,267
512092,109,266
512094,71,217
512095,18,81
512096,125,375
512097,102,393
512098,98,274
512100,38,149
512101,195,488
512103,67,189
512105,37,92
512106,101,230
512107,0,0
512108,95,316
512109,79,180
512110,42,163
512111,33,91
512112,44,152
512113,37,85
512120,6,15
512121,6,15
512123,4,9
512125,5,9
512127,0,0
512128,0,9
512129,2,4
512138,0,0
512145,22,38
512147,57,183
512153,0,0
512159,214,326
512160,7,18
512162,78,184
512163,108,327
512164,12,32
512165,61,130
512166,86,148
512167,0,0
512168,268,856
512172,117,374
512174,25,64
512175,0,0
512178,210,588
512182,1,3
512183,265,727
512185,159,425
512186,24,101
512187,68,200
512193,472,1241
512194,183,567
512196,14,61
512198,49,135
512201,22,63
512202,0,0
512207,0,0
512209,1,190
512211,8,18
512213,30,59
512221,714,1199
512224,1,4
512230,35,93
512231,29,106
512235,193,513
512236,33,107
512241,66,231
512242,163,324
512247,24,72
512249,87,195
512267,0,0
512268,0,0
512269,0,0
512272,0,0
512274,0,0
512277,87,329
512279,65,146
512283,129,276
512284,478,1060
512287,98,278
512292,29,83
512293,98,250
512302,29,73
512304,15,39
512306,49,106
512310,67,227
512312,93,296
512313,247,674
512314,0,9
512315,6,18
512316,60,116
512317,54,130
512320,20,61
512323,74,135
512325,0,0
512330,0,0
512334,4,48
512335,0,0
512338,5,12
512343,15,45
512348,0,0
512352,0,0
512353,56,94
512361,0,10
512362,218,567
512365,140,449
512367,15,64
512375,122,265
512379,55,197
512381,43,149
512383,210,612
512385,39,91
512386,20,69
512396,19,64
512400,12,29
512405,0,0
512408,49,115
512410,74,159
512419,122,314
512422,49,144
512423,89,221
512424,27,88
512426,0,0
512427,34,91
512430,1,19
512431,1,5
512438,27,95
512439,21,77
512442,0,0
512447,0,0
512466,46,156
512469,55,157
512480,299,966
512482,57,81
512486,97,131
512497,62,185
512509,133,267
512510,37,128
512514,0,0
512516,105,251
512517,173,447
512520,63,192
512521,55,149
512524,58,183
512525,47,119
512526,36,107
512528,0,15
512529,34,80
512530,51,163
512531,78,266
512533,0,10
512539,696,1643
512540,28,139
512544,112,355
512545,68,203
512546,132,384
512549,0,8
512556,172,445
512559,54,105
512561,156,480
512564,211,368
512565,0,0
512566,46,190
512567,0,0
512576,1,3
512581,37,91
512582,46,109
512585,67,156
512586,38,92
512587,0,0
512588,0,0
512590,7,24
512594,26,73
512595,131,440
512601,45,131
512604,0,0
512605,0,0
512615,17,46
512622,111,304
512628,44,98
512629,39,121
512630,29,94
512632,66,192
512636,195,549
512645,106,229
512649,45,109
512652,39,121
512656,2,7
512658,119,127
512660,20,53
512665,15,32
512681,0,0
512687,112,305
512688,27,125
512691,0,0
512692,47,155
512693,24,68
512694,58,235
512696,34,49
512699,32,85
512700,25,63
512705,0,0
512707,78,202
512709,0,0
512710,0,0
512715,0,0
512717,133,421
512719,43,98
512723,3,8
512726,53,103
512728,35,93
512729,28,85
512731,85,268
512733,43,143
512734,42,103
512737,125,425
512739,40,123
512742,40,108
512747,41,106
512748,143,339
512749,194,339
512753,0,0
512755,3,10
512756,0,0
512760,5,7
512761,71,172
512763,0,0
512767,12,15
512770,108,258
512778,9,15
512788,5,9
512800,177,491
512810,270,320
512812,93,312
512829,47,183
512830,223,671
512837,215,493
512838,33,121
512841,95,307
512849,88,218
512850,63,139
512854,0,2
512860,92,200
512861,53,143
512876,5,9
512884,0,0
512889,56,172
512890,37,69
512891,15,93
512894,59,143
512896,32,106
512897,64,198
512900,48,129
512901,62,186
512903,71,256
512905,297,832
512914,3,22
512917,0,0
512924,89,219
512928,144,460
512929,199,449
512931,158,430
512932,76,211
512933,18,35
512935,30,82
512936,35,136
512937,1,7
512940,27,91
512943,0,0
512944,63,161
512945,60,177
512947,84,302
512948,156,439
512949,20,106
512950,38,94
512952,54,147
512953,59,259
512955,46,89
512956,103,286
512958,28,81
512963,389,1055
512970,18,44
512974,0,0
512978,0,0
512980,79,255
513000,0,0
513002,52,182
513013,51,138
513014,0,1
513017,257,659
513018,65,239
513023,0,0
513046,57,69
513053,0,0
513055,0,0
513057,0,0
513067,65,174
513075,23,77
513076,9,43
513079,0,0
513081,145,425
513094,34,98
513096,76,237
513097,0,0
513107,99,293
513108,445,1181
513111,52,147
513115,40,119
513118,44,135
513119,32,87
513122,1,8
513130,0,8
513131,4,15
513140,120,341
513141,223,597
513142,38,95
513146,39,73
513149,123,280
513150,12,28
513155,23,62
513156,49,208
513163,50,135
513166,38,69
513167,36,67
513168,12,45
513182,40,95
513185,0,0
513192,0,0
513198,0,0
513200,0,0
513221,61,181
513223,51,162
513225,13,32
513232,23,53
513236,51,193
513246,74,170
513247,48,122
513248,537,1074
513249,124,273
513250,46,144
513251,54,144
513255,160,568
513261,8,14
513264,0,0
513278,105,197
513283,0,0
513304,303,817
513306,14,36
513307,560,994
513308,69,205
513309,433,860
513313,20,58
513315,1,6
513333,0,0
513334,262,512
513355,273,570
513364,1,1
513368,2,4
513369,0,0
513371,0,0
513373,1,5
513377,0,0
513378,0,0
513397,0,0
513402,2,23
513403,47,114
513406,20,47
513408,0,0
513413,36,89
513415,0,0
513418,21,51
513421,82,248
513422,95,256
513423,148,257
513424,17,46
513435,0,0
513436,0,0
513443,62,162
513445,278,969
513446,7,45
513448,129,290
513450,93,189
513459,0,14
513472,22,86
513475,17,41
513476,5,27
513479,0,9
513480,0,6
513485,198,535
513491,55,142
513494,32,101
513495,40,142
513496,35,98
513497,106,355
513498,32,101
513499,23,52
513504,4,10
513508,1,7
513521,149,457
513523,114,241
513528,85,202
513529,76,299
513532,139,225
513534,0,0
513537,52,132
513539,31,88
513541,38,80
513544,0,0
513545,42,101
513546,134,428
513549,50,139
513552,63,157
513553,1009,2271
513554,112,317
513555,112,310
513558,34,90
513559,0,0
513564,43,126
513579,31,61
513583,30,84
513586,83,230
513588,147,384
513591,57,162
513594,149,388
513621,0,0
513622,48,124
513624,2,8
513633,71,105
513641,50,83
513643,35,86
513647,548,1784
513653,91,278
513654,50,156
513660,41,100
513669,0,0
513679,247,685
513700,0,0
513709,114,187
513712,27,65
513715,122,301
513716,30,29
513723,60,180
513724,7,51
513725,25,68
513728,41,113
513735,0,0
513737,36,161
513741,39,93
513743,67,215
513746,85,200
513748,34,107
513749,25,35
513752,42,127
513754,8,29
513756,140,423
513764,94,305
513769,1,3
513775,50,121
513783,112,135
513785,13,31
513796,107,293
513797,0,0
513803,1,2
513807,1,1
513811,3,6
513819,0,3
513824,23,67
513833,0,0
513835,2,37
513837,113,212
513843,0,0
513844,4,11
513846,70,218
513857,46,147
513860,48,132
513861,167,247
513877,64,157
513883,93,211
513884,82,201
513888,65,147
513890,17,33
513893,49,157
513896,50,129
513898,26,45
513901,52,170
513902,45,86
513905,84,235
513906,48,124
513907,30,104
513913,0,0
513918,176,442
513925,44,117
513926,10,36
513928,98,243
513932,43,83
513933,0,27
513934,79,281
513941,1,9
513945,0,0
513947,0,0
513951,36,108
513957,35,67
513958,25,65
513961,65,198
513962,15,45
513966,13,50
513971,0,0
513972,0,0
513973,30,123
513974,65,235
513976,146,482
513979,49,163
513981,32,103
513982,0,0
513986,130,321
513991,25,93
513993,0,0
514000,0,0
514005,38,119
514014,32,104
514025,0,0
514028,7,22
514039,71,214
514040,139,320
514041,9,26
514046,116,318
514054,0,0
514055,122,388
514058,35,64
514062,0,0
514067,9,28
514078,112,353
514079,46,129
514082,34,129
514083,11,26
514085,31,80
514087,27,83
514088,23,63
514093,66,140
514095,52,177
514097,48,157
514098,57,158
514100,0,0
514101,0,0
514102,53,122
514103,57,145
514106,47,121
514109,40,101
514112,33,94
514113,61,179
514115,70,184
514117,21,44
514118,98,243
514119,35,66
514126,23,67
514130,63,84
514143,23,63
514145,20,50
514146,26,99
514149,9,20
514150,20,49
514151,7,51
514152,12,31
514156,0,1
514160,3,24
514166,31,97
514171,3,5
514175,8,14
514176,1,4
514177,6,2
514178,127,224
514180,82,200
514181,32,109
514183,54,134
514184,48,146
514196,13,58
514199,0,0
514200,0,10
514208,74,226
514211,30,56
514213,35,107
514223,0,0
514228,2,15
514230,0,21
514233,1,1
514263,56,107
514265,5,35
514268,50,89
514274,459,1037
514275,75,202
514277,86,215
514279,54,155
514282,0,0
514283,40,92
514289,39,89
514293,7,35
514294,52,128
514295,60,192
514296,120,339
514301,0,0
514302,2,16
514309,32,91
514318,0,0
514322,2,2
514326,0,0
514330,0,0
514332,11,23
514336,0,0
514343,0,0
514345,5,13
514355,43,104
514357,0,0
514358,93,228
514363,10,49
514365,480,1208
514377,0,0
514378,404,1202
514379,0,0
514380,368,1217
514381,39,121
514382,47,122
514385,0,0
514387,37,132
514388,33,113
514390,51,190
514392,21,52
514398,5,18
514399,143,138
514402,0,4
514405,0,0
514413,82,211
514422,2,30
514442,0,0
514447,8,15
514449,7,9
514457,60,119
514462,158,452
514465,133,342
514471,36,117
514475,24,107
514476,44,130
514478,56,219
514479,67,192
514484,37,82
514487,16,34
514488,13,55
514489,33,91
514493,58,171
514507,434,868
514512,158,446
514513,14,35
514515,50,88
514516,44,105
514517,10,51
514518,34,92
514520,127,360
514521,114,299
514530,70,173
514531,113,382
514539,18,55
514540,29,76
514556,125,433
514561,87,296
514567,41,106
514570,23,43
514581,58,180
514584,41,88
514587,41,116
514591,26,103
514595,0,0
514605,1,5
514606,0,0
514609,2,10
514611,73,172
514612,17,47
514616,8,48
514618,106,227
514625,2,6
514627,13,25
514630,15,20
514634,6,11
514642,0,0
514650,0,0
514653,203,556
514654,14,16
514655,5,7
514660,0,0
514661,16,47
514676,197,454
514677,31,98
514679,102,214
514680,46,118
514684,54,120
514685,103,295
514687,28,62
514688,12,33
514691,1,16
514692,29,62
514694,25,44
514695,466,773
514697,31,89
514706,18,52
514708,15,42
514714,41,88
514715,79,170
514716,19,32
514725,9,29
514727,22,91
514738,0,192
514747,0,0
514749,44,123
514755,225,690
514756,0,0
514757,0,0
514771,0,0
514778,422,1034
514779,137,437
514781,0,0
514782,55,104
514796,0,0
514800,49,143
514804,0,0
514813,40,92
514815,83,176
514822,315,884
514823,28,87
514825,22,51
514827,91,294
514828,145,431
514837,53,210
514842,7,7
514843,1,1
514845,0,0
514846,9,24
514849,195,450
514850,40,64
514852,1,11
514853,28,54
514855,27,56
514874,72,204
514875,28,100
514887,35,113
514888,46,107
514892,1,4
514895,0,0
514899,33,127
514901,68,211
514905,57,182
514916,156,442
514917,0,0
514924,0,0
514931,26,64
514935,180,443
514939,9,23
514941,3,7
514944,10,38
514947,3,15
514948,0,0
514949,0,2
514951,0,0
514953,0,0
514955,0,0
514956,0,0
514965,10,25
514970,59,148
514976,14,82
514979,56,159
514985,0,0
514989,135,365
514994,4,25
514996,9,49
514998,3,18
514999,5,25
515032,30,76
515034,64,163
515035,57,128
515036,40,87
515042,49,135
515044,33,63
515052,37,83
515055,39,99
515059,38,97
515061,27,92
515064,136,389
515066,21,57
515068,57,155
515076,65,149
515081,66,178
515082,0,0
515086,2,1
515087,14,41
515098,117,332
515101,1,52
515102,255,716
515104,3,16
515107,383,950
515108,0,3
515112,38,81
515113,0,0
515117,0,0
515119,0,3
515139,0,0
515142,268,528
515154,235,781
515160,0,0
515165,75,203
515177,145,392
515179,66,201
515186,27,78
515187,14,36
515190,29,89
515191,515,1369
515192,3,10
515195,17,41
515200,102,340
515201,124,402
515203,39,119
515205,47,158
515207,64,253
515211,75,153
515214,34,91
515215,1,2
515217,0,4
515228,0,0
515230,44,115
515231,0,0
515232,2,8
515235,23,68
515237,13,37
515243,0,5
515245,0,0
515251,0,0
515259,4,14
515263,46,106
515266,185,398
515269,82,210
515272,32,110
515274,36,116
515275,36,102
515278,11,28
515284,99,278
515285,93,254
515288,50,121
515289,76,186
515293,0,0
515295,0,6
515299,8,20
515301,13,51
515302,0,1
515305,108,232
515307,2,3
515334,975,3466
515341,0,0
515343,2,3
515351,22,63
515353,0,0
515355,38,97
515356,12,33
515357,47,106
515362,277,687
515368,0,0
515372,19,47
515373,16,37
515383,148,323
515384,49,100
515386,92,193
515391,6,14
515394,56,190
515395,48,165
515398,58,205
515430,5,11
515434,72,246
515440,19,38
515441,19,30
515443,32,72
515445,43,41
515446,70,137
515453,39,92
515465,117,235
515466,38,138
515467,149,404
515469,40,110
515478,177,564
515482,3,2
515488,71,207
515489,40,96
515496,34,96
515500,52,114
515512,0,0
515517,24,81
515518,59,112
515521,10,21
515530,30,60
515532,40,129
515534,37,98
515535,0,0
515536,0,0
515537,11,33
515540,487,1494
515542,39,85
515545,30,65
515554,35,84
515556,23,50
515559,92,294
515561,0,19
515568,173,499
515576,41,124
515581,11,41
515586,41,108
515587,114,379
515590,0,0
515591,44,151
515592,54,104
515593,1,41
515612,0,0
515620,88,213
515623,1,5
515624,6,11
515625,1,1
515626,11,22
515627,0,0
515628,2,8
515632,0,10
515637,43,130
515647,115,398
515653,91,276
515656,14,42
515661,1,32
515663,3,6
515664,0,4
515683,85,304
515685,50,138
515688,53,129
515689,87,279
515690,34,92
515694,27,131
515696,44,143
515698,43,94
515699,81,190
515702,106,272
515703,42,106
515704,70,189
515705,159,424
515706,49,104
515709,89,252
515710,96,278
515711,6,15
515714,0,0
515717,0,5
515719,0,0
515721,171,398
515724,31,69
515726,4,26
515729,0,4
515740,111,258
515746,54,154
515753,370,849
515765,1,1
515767,0,0
515773,13,27
515781,122,284
515784,34,142
515785,119,251
515789,10,16
515802,0,0
515804,14,31
515814,34,77
515816,50,173
515817,28,78
515822,28,78
515829,7,2
515833,0,0
515851,14,53
515860,0,0
515867,432,1459
515875,0,0
515877,2,29
515881,300,784
515888,0,0
515889,0,2
515890,0,0
515905,0,0
515906,24,40
515920,0,0
515921,39,55
515922,0,0
515923,0,5
