MAZ_NODE,TAZ_NODE,PUMA,COUNTY,county_name
11422,26,07511,1,San Francisco
11423,147,07511,1,San Francisco
11424,22,07511,1,San Francisco
11425,64,07511,1,San Francisco
11426,82,07511,1,San Francisco
11427,83,07511,1,San Francisco
11429,70,07511,1,San Francisco
11431,190,07507,1,San Francisco
11432,579,07507,1,San Francisco
11433,452,07507,1,San Francisco
11434,579,07507,1,San Francisco
11435,450,07507,1,San Francisco
11436,452,07507,1,San Francisco
11437,320,07507,1,San Francisco
11438,320,07507,1,San Francisco
11439,240,07507,1,San Francisco
11440,239,07507,1,San Francisco
11441,239,07507,1,San Francisco
11442,239,07507,1,San Francisco
11444,158,07513,1,San Francisco
11449,151,07511,1,San Francisco
11452,79,07507,1,San Francisco
11453,79,07507,1,San Francisco
11454,228,07513,1,San Francisco
11457,200,07513,1,San Francisco
11459,235,07507,1,San Francisco
11461,339,07509,1,San Francisco
11462,561,07510,1,San Francisco
11463,418,07510,1,San Francisco
11464,561,07510,1,San Francisco
11466,119,07511,1,San Francisco
11467,154,07511,1,San Francisco
11468,146,07511,1,San Francisco
11469,123,07511,1,San Francisco
11471,574,07510,1,San Francisco
11473,310,07507,1,San Francisco
11474,39,07510,1,San Francisco
11475,288,07510,1,San Francisco
11476,4,07509,1,San Francisco
11477,4,07509,1,San Francisco
11478,4,07509,1,San Francisco
11479,4,07509,1,San Francisco
11485,429,07514,1,San Francisco
11486,429,07514,1,San Francisco
11487,438,07514,1,San Francisco
11489,369,07514,1,San Francisco
11490,436,07514,1,San Francisco
11491,342,07509,1,San Francisco
11492,389,07509,1,San Francisco
11495,464,07514,1,San Francisco
11496,465,07514,1,San Francisco
11497,372,07514,1,San Francisco
11498,374,07514,1,San Francisco
11499,469,07514,1,San Francisco
11500,480,07514,1,San Francisco
11501,470,07514,1,San Francisco
11502,49,07511,1,San Francisco
11504,59,07511,1,San Francisco
11505,59,07511,1,San Francisco
11506,59,07511,1,San Francisco
11508,58,07511,1,San Francisco
11509,202,07512,1,San Francisco
11512,488,07513,1,San Francisco
11513,225,07513,1,San Francisco
11514,418,07510,1,San Francisco
11515,403,07509,1,San Francisco
11517,27,07510,1,San Francisco
11522,262,07508,1,San Francisco
11523,264,07508,1,San Francisco
11524,260,07508,1,San Francisco
11525,257,07508,1,San Francisco
11527,259,07508,1,San Francisco
11529,489,07512,1,San Francisco
11530,238,07512,1,San Francisco
11531,238,07512,1,San Francisco
11533,273,07512,1,San Francisco
11541,84,07510,1,San Francisco
11544,614,07510,1,San Francisco
11547,613,07510,1,San Francisco
11548,582,07507,1,San Francisco
11549,582,07507,1,San Francisco
11550,583,07507,1,San Francisco
11557,152,07511,1,San Francisco
11558,152,07511,1,San Francisco
11560,153,07511,1,San Francisco
11569,286,07508,1,San Francisco
11574,330,07507,1,San Francisco
11578,278,07512,1,San Francisco
11579,283,07512,1,San Francisco
11582,282,07512,1,San Francisco
11585,289,07510,1,San Francisco
11586,448,07510,1,San Francisco
11587,289,07510,1,San Francisco
11588,289,07510,1,San Francisco
11589,289,07510,1,San Francisco
11590,321,07507,1,San Francisco
11591,198,07513,1,San Francisco
11594,198,07513,1,San Francisco
11597,161,07513,1,San Francisco
11598,184,07507,1,San Francisco
11599,636,07513,1,San Francisco
11600,157,07513,1,San Francisco
11601,317,07507,1,San Francisco
11602,284,07512,1,San Francisco
11603,101,07513,1,San Francisco
11604,101,07513,1,San Francisco
11605,101,07513,1,San Francisco
11606,110,07513,1,San Francisco
11610,237,07507,1,San Francisco
11611,68,07511,1,San Francisco
11612,65,07511,1,San Francisco
11613,40,07511,1,San Francisco
11614,12,07511,1,San Francisco
11615,574,07510,1,San Francisco
11616,84,07510,1,San Francisco
11617,85,07510,1,San Francisco
11618,612,07510,1,San Francisco
11620,612,07510,1,San Francisco
11622,583,07507,1,San Francisco
11623,583,07507,1,San Francisco
11625,274,07512,1,San Francisco
11626,241,07512,1,San Francisco
11627,242,07512,1,San Francisco
11628,482,07508,1,San Francisco
11629,481,07508,1,San Francisco
11630,482,07508,1,San Francisco
11631,195,07507,1,San Francisco
11632,195,07507,1,San Francisco
11633,314,07507,1,San Francisco
11634,156,07507,1,San Francisco
11635,185,07507,1,San Francisco
11638,314,07507,1,San Francisco
11640,314,07507,1,San Francisco
11641,314,07507,1,San Francisco
11642,162,07513,1,San Francisco
11643,162,07513,1,San Francisco
11646,167,07513,1,San Francisco
11647,280,07512,1,San Francisco
11648,280,07512,1,San Francisco
11649,280,07512,1,San Francisco
11653,297,07512,1,San Francisco
11656,104,07513,1,San Francisco
11658,107,07513,1,San Francisco
11661,426,07514,1,San Francisco
11664,431,07514,1,San Francisco
11666,477,07508,1,San Francisco
11667,305,07513,1,San Francisco
11669,156,07507,1,San Francisco
11670,315,07507,1,San Francisco
11673,323,07507,1,San Francisco
11674,340,07509,1,San Francisco
11676,340,07509,1,San Francisco
11677,302,07512,1,San Francisco
11678,473,07508,1,San Francisco
11679,17,07511,1,San Francisco
11680,106,07513,1,San Francisco
11681,210,07512,1,San Francisco
11682,212,07512,1,San Francisco
11683,210,07512,1,San Francisco
11684,211,07512,1,San Francisco
11685,209,07512,1,San Francisco
11686,545,07508,1,San Francisco
11687,75,07508,1,San Francisco
11692,98,07507,1,San Francisco
11693,619,07507,1,San Francisco
11694,419,07510,1,San Francisco
11697,343,07509,1,San Francisco
11698,615,07507,1,San Francisco
11699,573,07510,1,San Francisco
11701,615,07507,1,San Francisco
11703,121,07507,1,San Francisco
11708,160,07513,1,San Francisco
11715,106,07513,1,San Francisco
11716,329,07513,1,San Francisco
11717,296,07512,1,San Francisco
11719,108,07513,1,San Francisco
11726,318,07507,1,San Francisco
11727,198,07513,1,San Francisco
11728,200,07513,1,San Francisco
11730,341,07509,1,San Francisco
11731,562,07511,1,San Francisco
11735,601,07510,1,San Francisco
11736,597,07510,1,San Francisco
11737,126,07511,1,San Francisco
11741,158,07513,1,San Francisco
11744,129,07513,1,San Francisco
11746,218,07508,1,San Francisco
11747,437,07508,1,San Francisco
11752,428,07514,1,San Francisco
11754,431,07514,1,San Francisco
11756,337,07509,1,San Francisco
11757,334,07509,1,San Francisco
11759,128,07513,1,San Francisco
11762,455,07513,1,San Francisco
11764,485,07513,1,San Francisco
11767,456,07513,1,San Francisco
11768,456,07513,1,San Francisco
11769,460,07513,1,San Francisco
11770,460,07513,1,San Francisco
11771,601,07510,1,San Francisco
11773,380,07514,1,San Francisco
11774,597,07510,1,San Francisco
11785,324,07509,1,San Francisco
11786,306,07510,1,San Francisco
11790,586,07510,1,San Francisco
11792,167,07513,1,San Francisco
11794,491,07512,1,San Francisco
11795,490,07512,1,San Francisco
11796,503,07512,1,San Francisco
11797,505,07512,1,San Francisco
11798,506,07512,1,San Francisco
11799,498,07512,1,San Francisco
11800,503,07512,1,San Francisco
11801,504,07512,1,San Francisco
11802,163,07513,1,San Francisco
11803,162,07513,1,San Francisco
11804,167,07513,1,San Francisco
11805,167,07513,1,San Francisco
11806,280,07512,1,San Francisco
11807,332,07512,1,San Francisco
11809,296,07512,1,San Francisco
11814,642,07512,1,San Francisco
11816,71,07507,1,San Francisco
11817,451,07507,1,San Francisco
11818,42,07507,1,San Francisco
11819,451,07507,1,San Francisco
11820,310,07507,1,San Francisco
11821,311,07507,1,San Francisco
11822,625,07507,1,San Francisco
11823,121,07507,1,San Francisco
11824,167,07513,1,San Francisco
11826,107,07513,1,San Francisco
11828,104,07513,1,San Francisco
11831,300,07512,1,San Francisco
11839,324,07509,1,San Francisco
11842,146,07511,1,San Francisco
11843,279,07513,1,San Francisco
11845,492,07512,1,San Francisco
11846,492,07512,1,San Francisco
11847,262,07508,1,San Francisco
11848,505,07512,1,San Francisco
11851,507,07512,1,San Francisco
11852,505,07512,1,San Francisco
11853,507,07512,1,San Francisco
11854,501,07512,1,San Francisco
11855,502,07512,1,San Francisco
11856,503,07512,1,San Francisco
11861,280,07512,1,San Francisco
11864,272,07512,1,San Francisco
11867,101,07513,1,San Francisco
11868,101,07513,1,San Francisco
11869,102,07513,1,San Francisco
11871,583,07507,1,San Francisco
11874,394,07509,1,San Francisco
11879,325,07509,1,San Francisco
11881,349,07509,1,San Francisco
11882,345,07509,1,San Francisco
11884,352,07509,1,San Francisco
11887,82,07511,1,San Francisco
11888,153,07511,1,San Francisco
11889,150,07511,1,San Francisco
11890,153,07511,1,San Francisco
11891,152,07511,1,San Francisco
11892,150,07511,1,San Francisco
11893,313,07511,1,San Francisco
11894,107,07513,1,San Francisco
11895,107,07513,1,San Francisco
11897,109,07513,1,San Francisco
11901,538,07508,1,San Francisco
11902,540,07508,1,San Francisco
11903,256,07508,1,San Francisco
11907,259,07508,1,San Francisco
11908,259,07508,1,San Francisco
11911,491,07512,1,San Francisco
11912,489,07512,1,San Francisco
11913,493,07512,1,San Francisco
11914,275,07512,1,San Francisco
11915,483,07508,1,San Francisco
11916,650,07508,1,San Francisco
11917,523,07508,1,San Francisco
11920,509,07508,1,San Francisco
11921,270,07512,1,San Francisco
11922,270,07512,1,San Francisco
11923,530,07511,1,San Francisco
11924,647,07511,1,San Francisco
11925,559,07511,1,San Francisco
11927,341,07509,1,San Francisco
11929,564,07510,1,San Francisco
11930,564,07510,1,San Francisco
11932,45,07511,1,San Francisco
11933,62,07511,1,San Francisco
11934,15,07511,1,San Francisco
11937,147,07511,1,San Francisco
11938,64,07511,1,San Francisco
11939,64,07511,1,San Francisco
11940,187,07507,1,San Francisco
11941,190,07507,1,San Francisco
11942,579,07507,1,San Francisco
11943,579,07507,1,San Francisco
11944,450,07507,1,San Francisco
11945,450,07507,1,San Francisco
11946,450,07507,1,San Francisco
11947,71,07507,1,San Francisco
11948,450,07507,1,San Francisco
11949,71,07507,1,San Francisco
11950,452,07507,1,San Francisco
11951,71,07507,1,San Francisco
11952,191,07507,1,San Francisco
11953,191,07507,1,San Francisco
11954,191,07507,1,San Francisco
11957,240,07507,1,San Francisco
11961,191,07507,1,San Francisco
11964,143,07512,1,San Francisco
11965,143,07512,1,San Francisco
11966,483,07508,1,San Francisco
11967,508,07508,1,San Francisco
11969,524,07508,1,San Francisco
11972,414,07511,1,San Francisco
11973,412,07511,1,San Francisco
11974,530,07511,1,San Francisco
11975,528,07511,1,San Francisco
11976,412,07511,1,San Francisco
11977,529,07511,1,San Francisco
11978,413,07511,1,San Francisco
11979,291,07512,1,San Francisco
11983,279,07513,1,San Francisco
11984,37,07510,1,San Francisco
11985,417,07510,1,San Francisco
11988,569,07511,1,San Francisco
11989,598,07510,1,San Francisco
11991,598,07510,1,San Francisco
11992,86,07510,1,San Francisco
11993,86,07510,1,San Francisco
11997,438,07514,1,San Francisco
11998,461,07514,1,San Francisco
11999,345,07509,1,San Francisco
12001,436,07514,1,San Francisco
12002,375,07514,1,San Francisco
12003,375,07514,1,San Francisco
12004,470,07514,1,San Francisco
12005,372,07514,1,San Francisco
12006,390,07509,1,San Francisco
12007,374,07514,1,San Francisco
12008,390,07509,1,San Francisco
12009,51,07511,1,San Francisco
12010,59,07511,1,San Francisco
12011,63,07511,1,San Francisco
12012,45,07511,1,San Francisco
12014,47,07511,1,San Francisco
12016,15,07511,1,San Francisco
12017,18,07511,1,San Francisco
12020,82,07511,1,San Francisco
12023,44,07507,1,San Francisco
12027,291,07512,1,San Francisco
12028,7,07511,1,San Francisco
12035,570,07511,1,San Francisco
12036,45,07511,1,San Francisco
12037,16,07511,1,San Francisco
12039,168,07513,1,San Francisco
12040,168,07513,1,San Francisco
12041,279,07513,1,San Francisco
12045,644,07513,1,San Francisco
12046,614,07510,1,San Francisco
12050,43,07507,1,San Francisco
12052,116,07507,1,San Francisco
12054,43,07507,1,San Francisco
12057,622,07507,1,San Francisco
12060,56,07511,1,San Francisco
12064,154,07511,1,San Francisco
12070,186,07507,1,San Francisco
12071,240,07507,1,San Francisco
12072,72,07507,1,San Francisco
12073,322,07507,1,San Francisco
12074,361,07509,1,San Francisco
12075,361,07509,1,San Francisco
12078,297,07512,1,San Francisco
12079,302,07512,1,San Francisco
12083,209,07512,1,San Francisco
12084,211,07512,1,San Francisco
12086,547,07508,1,San Francisco
12091,603,07510,1,San Francisco
12092,567,07510,1,San Francisco
12093,567,07510,1,San Francisco
12094,89,07510,1,San Francisco
12095,86,07510,1,San Francisco
12096,608,07510,1,San Francisco
12097,87,07510,1,San Francisco
12098,417,07510,1,San Francisco
12099,417,07510,1,San Francisco
12103,477,07508,1,San Francisco
12104,475,07508,1,San Francisco
12107,292,07514,1,San Francisco
12110,127,07513,1,San Francisco
12113,616,07507,1,San Francisco
12114,98,07507,1,San Francisco
12119,297,07512,1,San Francisco
12120,325,07509,1,San Francisco
12121,324,07509,1,San Francisco
12122,350,07509,1,San Francisco
12123,350,07509,1,San Francisco
12124,350,07509,1,San Francisco
12127,28,07509,1,San Francisco
12130,358,07509,1,San Francisco
12131,392,07509,1,San Francisco
12132,394,07509,1,San Francisco
12133,423,07509,1,San Francisco
12134,244,07508,1,San Francisco
12135,544,07508,1,San Francisco
12136,543,07508,1,San Francisco
12137,544,07508,1,San Francisco
12138,244,07508,1,San Francisco
12139,263,07508,1,San Francisco
12140,205,07508,1,San Francisco
12141,333,07508,1,San Francisco
12142,141,07512,1,San Francisco
12143,142,07512,1,San Francisco
12144,142,07512,1,San Francisco
12145,140,07512,1,San Francisco
12146,141,07512,1,San Francisco
12147,140,07512,1,San Francisco
12149,561,07510,1,San Francisco
12153,362,07509,1,San Francisco
12156,168,07513,1,San Francisco
12157,164,07513,1,San Francisco
12159,499,07512,1,San Francisco
12160,499,07512,1,San Francisco
12161,283,07512,1,San Francisco
12162,281,07512,1,San Francisco
12163,281,07512,1,San Francisco
12164,296,07512,1,San Francisco
12168,124,07511,1,San Francisco
12169,438,07514,1,San Francisco
12170,443,07508,1,San Francisco
12171,444,07508,1,San Francisco
12172,444,07508,1,San Francisco
12173,474,07508,1,San Francisco
12176,585,07514,1,San Francisco
12178,430,07514,1,San Francisco
12179,429,07514,1,San Francisco
12180,366,07514,1,San Francisco
12181,14,07511,1,San Francisco
12182,570,07511,1,San Francisco
12188,354,07509,1,San Francisco
12191,391,07509,1,San Francisco
12192,396,07509,1,San Francisco
12193,395,07509,1,San Francisco
12194,338,07509,1,San Francisco
12195,336,07509,1,San Francisco
12196,425,07509,1,San Francisco
12197,33,07509,1,San Francisco
12201,538,07508,1,San Francisco
12202,262,07508,1,San Francisco
12203,262,07508,1,San Francisco
12204,540,07508,1,San Francisco
12205,257,07508,1,San Francisco
12207,260,07508,1,San Francisco
12208,260,07508,1,San Francisco
12209,260,07508,1,San Francisco
12210,259,07508,1,San Francisco
12211,540,07508,1,San Francisco
12212,222,07508,1,San Francisco
12214,489,07512,1,San Francisco
12215,493,07512,1,San Francisco
12216,491,07512,1,San Francisco
12217,493,07512,1,San Francisco
12219,505,07512,1,San Francisco
12221,484,07508,1,San Francisco
12222,523,07508,1,San Francisco
12223,477,07508,1,San Francisco
12225,441,07508,1,San Francisco
12226,476,07508,1,San Francisco
12227,518,07514,1,San Francisco
12229,519,07514,1,San Francisco
12230,513,07514,1,San Francisco
12232,394,07509,1,San Francisco
12233,285,07514,1,San Francisco
12236,460,07513,1,San Francisco
12237,485,07513,1,San Francisco
12238,485,07513,1,San Francisco
12241,229,07513,1,San Francisco
12242,136,07513,1,San Francisco
12243,137,07513,1,San Francisco
12245,230,07507,1,San Francisco
12246,237,07507,1,San Francisco
12248,295,07507,1,San Francisco
12251,311,07507,1,San Francisco
12252,311,07507,1,San Francisco
12259,404,07509,1,San Francisco
12270,13,07511,1,San Francisco
12271,5,07511,1,San Francisco
12274,85,07510,1,San Francisco
12278,101,07513,1,San Francisco
12280,103,07513,1,San Francisco
12281,102,07513,1,San Francisco
12282,305,07513,1,San Francisco
12283,303,07513,1,San Francisco
12284,603,07510,1,San Francisco
12285,604,07510,1,San Francisco
12286,86,07510,1,San Francisco
12288,417,07510,1,San Francisco
12290,600,07510,1,San Francisco
12291,600,07510,1,San Francisco
12293,454,07513,1,San Francisco
12295,227,07513,1,San Francisco
12303,355,07509,1,San Francisco
12305,392,07509,1,San Francisco
12306,386,07509,1,San Francisco
12307,384,07509,1,San Francisco
12309,396,07509,1,San Francisco
12310,396,07509,1,San Francisco
12311,423,07509,1,San Francisco
12312,338,07509,1,San Francisco
12314,485,07513,1,San Francisco
12315,485,07513,1,San Francisco
12316,456,07513,1,San Francisco
12317,456,07513,1,San Francisco
12318,487,07513,1,San Francisco
12319,487,07513,1,San Francisco
12320,486,07513,1,San Francisco
12321,488,07513,1,San Francisco
12322,488,07513,1,San Francisco
12323,486,07513,1,San Francisco
12324,136,07513,1,San Francisco
12325,635,07513,1,San Francisco
12326,138,07513,1,San Francisco
12327,138,07513,1,San Francisco
12328,138,07513,1,San Francisco
12329,229,07513,1,San Francisco
12330,232,07507,1,San Francisco
12331,237,07507,1,San Francisco
12333,107,07513,1,San Francisco
12339,604,07510,1,San Francisco
12341,86,07510,1,San Francisco
12342,567,07510,1,San Francisco
12343,87,07510,1,San Francisco
12344,87,07510,1,San Francisco
12346,415,07510,1,San Francisco
12348,416,07510,1,San Francisco
12349,601,07510,1,San Francisco
12353,571,07510,1,San Francisco
12354,600,07510,1,San Francisco
12356,128,07513,1,San Francisco
12358,106,07513,1,San Francisco
12361,109,07513,1,San Francisco
