MAZ,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
410145,0.00,0.00,0.00,0.00
410149,0.00,0.00,0.00,0.00
410154,0.00,0.00,0.00,0.00
410156,0.00,0.00,0.00,0.00
410160,0.00,0.00,0.00,0.00
410161,0.00,0.00,0.00,0.00
410162,0.00,0.00,0.00,0.00
410167,0.00,0.00,0.00,0.00
410171,0.00,0.00,0.00,0.00
410174,0.00,0.00,0.00,0.00
410175,0.00,0.00,0.00,0.00
410178,0.00,0.00,0.00,0.00
410180,0.00,0.00,0.00,0.00
410181,0.00,0.00,0.00,0.00
410182,0.00,0.00,0.00,0.00
410183,0.00,0.00,0.00,0.00
410185,0.00,0.00,0.00,0.00
410186,0.00,0.00,0.00,0.00
410187,0.00,0.00,0.00,0.00
410188,0.00,0.00,0.00,0.00
410190,0.00,0.00,0.00,0.00
410192,0.00,0.00,0.00,0.00
410193,0.00,0.00,0.00,0.00
410194,0.00,0.00,0.00,0.00
410196,0.00,0.00,0.00,0.00
410197,111.92,0.00,0.00,111.92
410198,0.00,0.00,0.00,0.00
410202,0.00,0.00,0.00,0.00
410203,0.00,0.00,0.00,0.00
410207,0.00,0.00,0.00,0.00
410208,0.00,0.00,0.00,0.00
410211,0.00,0.00,0.00,0.00
410213,0.00,0.00,0.00,0.00
410216,0.00,0.00,0.00,0.00
410217,0.00,0.00,0.00,0.00
410219,0.00,0.00,0.00,0.00
410221,0.00,0.00,0.00,0.00
410223,0.00,0.00,0.00,0.00
410225,0.00,0.00,0.00,0.00
410227,0.00,0.00,0.00,0.00
410229,0.00,0.00,0.00,0.00
410232,0.00,0.00,0.00,0.00
410233,0.00,0.00,0.00,0.00
410234,0.00,0.00,0.00,0.00
410236,0.00,0.00,0.00,0.00
410241,0.00,0.00,0.00,0.00
410243,0.00,0.00,0.00,0.00
410244,0.00,0.00,0.00,0.00
410246,0.00,0.00,0.00,0.00
410247,0.00,0.00,0.00,0.00
410250,0.00,0.00,0.00,0.00
410252,0.00,0.00,0.00,0.00
410253,0.00,0.00,0.00,0.00
410256,0.00,0.00,0.00,0.00
410261,0.00,0.00,0.00,0.00
410262,0.00,0.00,0.00,0.00
410263,0.00,0.00,0.00,0.00
410266,0.00,0.00,0.00,0.00
410267,0.00,0.00,0.00,0.00
410276,0.00,0.00,0.00,0.00
410277,0.00,0.00,0.00,0.00
410278,0.00,0.00,0.00,0.00
410279,0.00,0.00,0.00,0.00
410281,0.00,0.00,0.00,0.00
410282,0.00,0.00,0.00,0.00
410293,0.00,0.00,0.00,0.00
410294,0.00,0.00,0.00,0.00
410295,0.00,0.00,0.00,0.00
410298,0.00,0.00,0.00,0.00
410299,0.00,0.00,0.00,0.00
410300,0.00,0.00,0.00,0.00
410304,0.00,0.00,0.00,0.00
410306,0.00,0.00,0.00,0.00
410307,0.00,0.00,0.00,0.00
410308,0.00,0.00,0.00,0.00
410310,0.00,0.00,0.00,0.00
410312,0.00,0.00,0.00,0.00
410314,0.00,0.00,0.00,0.00
410317,0.00,0.00,0.00,0.00
410318,0.00,0.00,0.00,0.00
410319,5.00,0.00,0.00,5.00
410321,0.00,0.00,0.00,0.00
410324,0.00,0.00,0.00,0.00
410325,0.00,0.00,0.00,0.00
410327,0.00,0.00,0.00,0.00
410328,0.00,0.00,0.00,0.00
410329,0.00,0.00,0.00,0.00
410330,6.00,6.00,0.00,0.00
410331,0.00,0.00,0.00,0.00
410333,0.00,0.00,0.00,0.00
410335,0.00,0.00,0.00,0.00
410338,0.00,0.00,0.00,0.00
410339,0.00,0.00,0.00,0.00
410340,0.00,0.00,0.00,0.00
410341,0.00,0.00,0.00,0.00
410343,0.00,0.00,0.00,0.00
410344,0.00,0.00,0.00,0.00
410345,0.00,0.00,0.00,0.00
410347,0.00,0.00,0.00,0.00
410348,0.00,0.00,0.00,0.00
410351,0.00,0.00,0.00,0.00
410353,0.00,0.00,0.00,0.00
410354,7.99,0.00,0.00,7.99
410355,2.00,0.00,0.00,2.00
410356,0.00,0.00,0.00,0.00
410359,0.00,0.00,0.00,0.00
410360,0.00,0.00,0.00,0.00
410361,12.99,0.00,0.00,12.99
410362,0.00,0.00,0.00,0.00
410363,7.00,0.00,0.00,7.00
410366,0.00,0.00,0.00,0.00
410367,0.00,0.00,0.00,0.00
410369,0.00,0.00,0.00,0.00
410372,0.00,0.00,0.00,0.00
410374,0.00,0.00,0.00,0.00
410376,0.00,0.00,0.00,0.00
410378,0.00,0.00,0.00,0.00
410379,0.00,0.00,0.00,0.00
410380,4.00,0.00,0.00,4.00
410383,0.00,0.00,0.00,0.00
410384,0.00,0.00,0.00,0.00
410388,0.00,0.00,0.00,0.00
410392,0.00,0.00,0.00,0.00
410393,0.00,0.00,0.00,0.00
410395,0.00,0.00,0.00,0.00
410396,0.00,0.00,0.00,0.00
410399,0.00,0.00,0.00,0.00
410401,0.00,0.00,0.00,0.00
410403,0.00,0.00,0.00,0.00
410405,0.00,0.00,0.00,0.00
410407,0.00,0.00,0.00,0.00
410408,0.00,0.00,0.00,0.00
410411,0.00,0.00,0.00,0.00
410413,0.00,0.00,0.00,0.00
410418,0.00,0.00,0.00,0.00
410420,0.00,0.00,0.00,0.00
410421,0.00,0.00,0.00,0.00
410431,0.00,0.00,0.00,0.00
410434,0.00,0.00,0.00,0.00
410437,0.00,0.00,0.00,0.00
410441,0.00,0.00,0.00,0.00
410442,0.00,0.00,0.00,0.00
410446,0.00,0.00,0.00,0.00
410447,8.99,0.00,0.00,8.99
410448,0.00,0.00,0.00,0.00
410449,0.00,0.00,0.00,0.00
410451,0.00,0.00,0.00,0.00
410453,0.00,0.00,0.00,0.00
410455,0.00,0.00,0.00,0.00
410460,0.00,0.00,0.00,0.00
410465,0.00,0.00,0.00,0.00
410469,0.00,0.00,0.00,0.00
410470,0.00,0.00,0.00,0.00
410471,6.00,0.00,0.00,6.00
410472,0.00,0.00,0.00,0.00
410477,0.00,0.00,0.00,0.00
410479,0.00,0.00,0.00,0.00
410481,0.00,0.00,0.00,0.00
410482,0.00,0.00,0.00,0.00
410485,0.00,0.00,0.00,0.00
410487,0.00,0.00,0.00,0.00
410488,0.00,0.00,0.00,0.00
410489,0.00,0.00,0.00,0.00
410490,0.00,0.00,0.00,0.00
410492,0.00,0.00,0.00,0.00
410493,0.00,0.00,0.00,0.00
410497,0.00,0.00,0.00,0.00
410498,0.00,0.00,0.00,0.00
410505,0.00,0.00,0.00,0.00
410506,0.00,0.00,0.00,0.00
410511,0.00,0.00,0.00,0.00
410513,0.00,0.00,0.00,0.00
410514,0.00,0.00,0.00,0.00
410517,0.00,0.00,0.00,0.00
410523,0.00,0.00,0.00,0.00
410525,0.00,0.00,0.00,0.00
410526,1.00,0.00,0.00,1.00
410527,0.00,0.00,0.00,0.00
410529,0.00,0.00,0.00,0.00
410530,0.00,0.00,0.00,0.00
410532,0.00,0.00,0.00,0.00
410534,6.00,0.00,0.00,6.00
410535,0.00,0.00,0.00,0.00
410536,0.00,0.00,0.00,0.00
410538,0.00,0.00,0.00,0.00
410542,0.00,0.00,0.00,0.00
410543,0.00,0.00,0.00,0.00
410545,0.00,0.00,0.00,0.00
410546,0.00,0.00,0.00,0.00
410551,0.00,0.00,0.00,0.00
410554,0.00,0.00,0.00,0.00
410557,0.00,0.00,0.00,0.00
410559,0.00,0.00,0.00,0.00
410564,0.00,0.00,0.00,0.00
410565,0.00,0.00,0.00,0.00
410567,0.00,0.00,0.00,0.00
410570,6.00,0.00,0.00,6.00
410571,0.00,0.00,0.00,0.00
410573,0.00,0.00,0.00,0.00
410574,0.00,0.00,0.00,0.00
410577,0.00,0.00,0.00,0.00
410578,0.00,0.00,0.00,0.00
410580,0.00,0.00,0.00,0.00
410585,0.00,0.00,0.00,0.00
410586,0.00,0.00,0.00,0.00
410587,0.00,0.00,0.00,0.00
410588,0.00,0.00,0.00,0.00
410589,0.00,0.00,0.00,0.00
410591,0.00,0.00,0.00,0.00
410598,0.00,0.00,0.00,0.00
410600,0.00,0.00,0.00,0.00
410601,0.00,0.00,0.00,0.00
410603,0.00,0.00,0.00,0.00
410604,0.00,0.00,0.00,0.00
410605,0.00,0.00,0.00,0.00
410607,0.00,0.00,0.00,0.00
410609,0.00,0.00,0.00,0.00
410610,0.00,0.00,0.00,0.00
410611,5.00,0.00,0.00,5.00
410613,0.00,0.00,0.00,0.00
410614,0.00,0.00,0.00,0.00
410616,0.00,0.00,0.00,0.00
410617,0.00,0.00,0.00,0.00
410620,0.00,0.00,0.00,0.00
410621,0.00,0.00,0.00,0.00
410623,0.00,0.00,0.00,0.00
410626,0.00,0.00,0.00,0.00
410627,0.00,0.00,0.00,0.00
410633,0.00,0.00,0.00,0.00
410634,0.00,0.00,0.00,0.00
410638,0.00,0.00,0.00,0.00
410639,0.00,0.00,0.00,0.00
410640,0.00,0.00,0.00,0.00
410642,0.00,0.00,0.00,0.00
410649,0.00,0.00,0.00,0.00
410653,0.00,0.00,0.00,0.00
410656,0.00,0.00,0.00,0.00
410657,0.00,0.00,0.00,0.00
410659,3.00,0.00,0.00,3.00
410660,0.00,0.00,0.00,0.00
410666,0.00,0.00,0.00,0.00
410668,0.00,0.00,0.00,0.00
410670,0.00,0.00,0.00,0.00
410674,0.00,0.00,0.00,0.00
410675,0.00,0.00,0.00,0.00
410676,0.00,0.00,0.00,0.00
410679,0.00,0.00,0.00,0.00
410680,1.00,0.00,0.00,1.00
410681,0.00,0.00,0.00,0.00
410684,0.00,0.00,0.00,0.00
410687,0.00,0.00,0.00,0.00
410695,0.00,0.00,0.00,0.00
410697,0.00,0.00,0.00,0.00
410698,0.00,0.00,0.00,0.00
410702,0.00,0.00,0.00,0.00
410704,7.00,0.00,0.00,7.00
410709,0.00,0.00,0.00,0.00
410710,0.00,0.00,0.00,0.00
410711,0.00,0.00,0.00,0.00
410717,0.00,0.00,0.00,0.00
410722,0.00,0.00,0.00,0.00
410726,0.00,0.00,0.00,0.00
410727,0.00,0.00,0.00,0.00
410731,0.00,0.00,0.00,0.00
410736,0.00,0.00,0.00,0.00
410739,0.00,0.00,0.00,0.00
410742,0.00,0.00,0.00,0.00
410744,0.00,0.00,0.00,0.00
410746,0.00,0.00,0.00,0.00
410748,0.00,0.00,0.00,0.00
410749,0.00,0.00,0.00,0.00
410751,0.00,0.00,0.00,0.00
410752,0.00,0.00,0.00,0.00
410754,0.00,0.00,0.00,0.00
410755,0.00,0.00,0.00,0.00
410758,0.00,0.00,0.00,0.00
410764,0.00,0.00,0.00,0.00
410765,0.00,0.00,0.00,0.00
410767,0.00,0.00,0.00,0.00
410768,0.00,0.00,0.00,0.00
410769,0.00,0.00,0.00,0.00
410770,0.00,0.00,0.00,0.00
410771,2.00,0.00,0.00,2.00
410772,0.00,0.00,0.00,0.00
410773,0.00,0.00,0.00,0.00
410776,0.00,0.00,0.00,0.00
410778,0.00,0.00,0.00,0.00
410779,0.00,0.00,0.00,0.00
410781,0.00,0.00,0.00,0.00
410783,0.00,0.00,0.00,0.00
410784,10.99,0.00,0.00,10.99
410789,0.00,0.00,0.00,0.00
410792,0.00,0.00,0.00,0.00
410799,0.00,0.00,0.00,0.00
410800,0.00,0.00,0.00,0.00
410804,0.00,0.00,0.00,0.00
410808,0.00,0.00,0.00,0.00
410813,0.00,0.00,0.00,0.00
410816,0.00,0.00,0.00,0.00
410817,0.00,0.00,0.00,0.00
410822,0.00,0.00,0.00,0.00
410824,0.00,0.00,0.00,0.00
410829,0.00,0.00,0.00,0.00
410831,4.00,0.00,0.00,4.00
410832,0.00,0.00,0.00,0.00
410836,1.00,0.00,0.00,1.00
410837,0.00,0.00,0.00,0.00
410838,0.00,0.00,0.00,0.00
410841,0.00,0.00,0.00,0.00
410842,1.00,0.00,0.00,1.00
410843,0.00,0.00,0.00,0.00
410845,0.00,0.00,0.00,0.00
410850,1.00,0.00,0.00,1.00
410852,0.00,0.00,0.00,0.00
410853,0.00,0.00,0.00,0.00
410855,0.00,0.00,0.00,0.00
410856,0.00,0.00,0.00,0.00
410860,0.00,0.00,0.00,0.00
410861,0.00,0.00,0.00,0.00
410862,0.00,0.00,0.00,0.00
410863,0.00,0.00,0.00,0.00
410866,0.00,0.00,0.00,0.00
410867,0.00,0.00,0.00,0.00
410868,0.00,0.00,0.00,0.00
410870,0.00,0.00,0.00,0.00
410872,0.00,0.00,0.00,0.00
410873,0.00,0.00,0.00,0.00
410874,0.00,0.00,0.00,0.00
410877,7.00,0.00,0.00,7.00
410878,0.00,0.00,0.00,0.00
410881,0.00,0.00,0.00,0.00
410883,0.00,0.00,0.00,0.00
410884,0.00,0.00,0.00,0.00
410885,0.00,0.00,0.00,0.00
410887,0.00,0.00,0.00,0.00
410888,0.00,0.00,0.00,0.00
410889,9.99,0.00,0.00,9.99
410890,0.00,0.00,0.00,0.00
410891,0.00,0.00,0.00,0.00
410893,0.00,0.00,0.00,0.00
410895,0.00,0.00,0.00,0.00
410896,0.00,0.00,0.00,0.00
410897,6.00,0.00,0.00,6.00
410898,0.00,0.00,0.00,0.00
410899,0.00,0.00,0.00,0.00
410904,0.00,0.00,0.00,0.00
410905,0.00,0.00,0.00,0.00
410907,0.00,0.00,0.00,0.00
410908,0.00,0.00,0.00,0.00
410909,0.00,0.00,0.00,0.00
410910,0.00,0.00,0.00,0.00
410911,0.00,0.00,0.00,0.00
410916,0.00,0.00,0.00,0.00
410917,0.00,0.00,0.00,0.00
410918,0.00,0.00,0.00,0.00
410919,0.00,0.00,0.00,0.00
410921,0.00,0.00,0.00,0.00
410931,0.00,0.00,0.00,0.00
410937,0.00,0.00,0.00,0.00
410938,2.00,0.00,0.00,2.00
410940,0.00,0.00,0.00,0.00
410941,0.00,0.00,0.00,0.00
410942,0.00,0.00,0.00,0.00
410944,0.00,0.00,0.00,0.00
410946,0.00,0.00,0.00,0.00
410947,0.00,0.00,0.00,0.00
410948,0.00,0.00,0.00,0.00
410950,0.00,0.00,0.00,0.00
410951,0.00,0.00,0.00,0.00
410956,0.00,0.00,0.00,0.00
410957,0.00,0.00,0.00,0.00
410959,0.00,0.00,0.00,0.00
410961,972.34,946.36,0.00,25.98
410962,0.00,0.00,0.00,0.00
410963,8.99,0.00,0.00,8.99
410968,0.00,0.00,0.00,0.00
410969,0.00,0.00,0.00,0.00
410971,0.00,0.00,0.00,0.00
410975,12.99,0.00,0.00,12.99
410979,0.00,0.00,0.00,0.00
410983,0.00,0.00,0.00,0.00
410984,0.00,0.00,0.00,0.00
410985,0.00,0.00,0.00,0.00
410986,0.00,0.00,0.00,0.00
410987,0.00,0.00,0.00,0.00
410988,0.00,0.00,0.00,0.00
410989,0.00,0.00,0.00,0.00
410992,0.00,0.00,0.00,0.00
410993,0.00,0.00,0.00,0.00
410995,0.00,0.00,0.00,0.00
410996,0.00,0.00,0.00,0.00
410997,0.00,0.00,0.00,0.00
410999,0.00,0.00,0.00,0.00
411003,0.00,0.00,0.00,0.00
411013,1.00,0.00,0.00,1.00
411017,0.00,0.00,0.00,0.00
411020,0.00,0.00,0.00,0.00
411021,0.00,0.00,0.00,0.00
411025,0.00,0.00,0.00,0.00
411026,0.00,0.00,0.00,0.00
411029,0.00,0.00,0.00,0.00
411030,0.00,0.00,0.00,0.00
411031,0.00,0.00,0.00,0.00
411032,0.00,0.00,0.00,0.00
411033,0.00,0.00,0.00,0.00
411034,0.00,0.00,0.00,0.00
411035,0.00,0.00,0.00,0.00
411036,0.00,0.00,0.00,0.00
411040,0.00,0.00,0.00,0.00
411042,0.00,0.00,0.00,0.00
411043,0.00,0.00,0.00,0.00
411044,0.00,0.00,0.00,0.00
411047,0.00,0.00,0.00,0.00
411048,0.00,0.00,0.00,0.00
411050,0.00,0.00,0.00,0.00
411053,0.00,0.00,0.00,0.00
411054,0.00,0.00,0.00,0.00
411056,0.00,0.00,0.00,0.00
411057,0.00,0.00,0.00,0.00
411058,0.00,0.00,0.00,0.00
411060,0.00,0.00,0.00,0.00
411062,0.00,0.00,0.00,0.00
411063,0.00,0.00,0.00,0.00
411066,0.00,0.00,0.00,0.00
411067,0.00,0.00,0.00,0.00
411069,0.00,0.00,0.00,0.00
411071,0.00,0.00,0.00,0.00
411073,0.00,0.00,0.00,0.00
411074,0.00,0.00,0.00,0.00
411076,0.00,0.00,0.00,0.00
411078,0.00,0.00,0.00,0.00
411081,0.00,0.00,0.00,0.00
411084,0.00,0.00,0.00,0.00
411085,0.00,0.00,0.00,0.00
411086,0.00,0.00,0.00,0.00
411089,0.00,0.00,0.00,0.00
411090,0.00,0.00,0.00,0.00
411092,0.00,0.00,0.00,0.00
411093,0.00,0.00,0.00,0.00
411094,0.00,0.00,0.00,0.00
411095,0.00,0.00,0.00,0.00
411096,0.00,0.00,0.00,0.00
411097,0.00,0.00,0.00,0.00
411099,0.00,0.00,0.00,0.00
411100,0.00,0.00,0.00,0.00
411101,0.00,0.00,0.00,0.00
411104,0.00,0.00,0.00,0.00
411105,0.00,0.00,0.00,0.00
411106,0.00,0.00,0.00,0.00
411108,0.00,0.00,0.00,0.00
411112,0.00,0.00,0.00,0.00
411113,0.00,0.00,0.00,0.00
411114,0.00,0.00,0.00,0.00
411115,0.00,0.00,0.00,0.00
411116,0.00,0.00,0.00,0.00
411117,0.00,0.00,0.00,0.00
411118,0.00,0.00,0.00,0.00
411123,13.99,0.00,0.00,13.99
411126,0.00,0.00,0.00,0.00
411127,0.00,0.00,0.00,0.00
411129,0.00,0.00,0.00,0.00
411135,0.00,0.00,0.00,0.00
411137,0.00,0.00,0.00,0.00
411139,0.00,0.00,0.00,0.00
411142,0.00,0.00,0.00,0.00
411143,0.00,0.00,0.00,0.00
411144,0.00,0.00,0.00,0.00
411148,0.00,0.00,0.00,0.00
411149,0.00,0.00,0.00,0.00
411154,0.00,0.00,0.00,0.00
411158,0.00,0.00,0.00,0.00
411160,7.99,0.00,0.00,7.99
411163,0.00,0.00,0.00,0.00
411167,0.00,0.00,0.00,0.00
411168,0.00,0.00,0.00,0.00
411169,0.00,0.00,0.00,0.00
411177,0.00,0.00,0.00,0.00
411178,0.00,0.00,0.00,0.00
411180,0.00,0.00,0.00,0.00
411183,0.00,0.00,0.00,0.00
411184,0.00,0.00,0.00,0.00
411185,0.00,0.00,0.00,0.00
411188,0.00,0.00,0.00,0.00
411190,3.00,0.00,0.00,3.00
411195,0.00,0.00,0.00,0.00
411196,0.00,0.00,0.00,0.00
411198,0.00,0.00,0.00,0.00
411199,0.00,0.00,0.00,0.00
411200,0.00,0.00,0.00,0.00
411201,0.00,0.00,0.00,0.00
411203,0.00,0.00,0.00,0.00
411206,0.00,0.00,0.00,0.00
411212,0.00,0.00,0.00,0.00
411214,0.00,0.00,0.00,0.00
411216,0.00,0.00,0.00,0.00
411218,0.00,0.00,0.00,0.00
411219,0.00,0.00,0.00,0.00
411220,0.00,0.00,0.00,0.00
411222,0.00,0.00,0.00,0.00
411223,0.00,0.00,0.00,0.00
411224,0.00,0.00,0.00,0.00
411225,0.00,0.00,0.00,0.00
411226,0.00,0.00,0.00,0.00
411228,0.00,0.00,0.00,0.00
411230,0.00,0.00,0.00,0.00
411231,0.00,0.00,0.00,0.00
411236,0.00,0.00,0.00,0.00
411237,0.00,0.00,0.00,0.00
411239,0.00,0.00,0.00,0.00
411242,0.00,0.00,0.00,0.00
411243,0.00,0.00,0.00,0.00
411246,0.00,0.00,0.00,0.00
411250,0.00,0.00,0.00,0.00
411252,0.00,0.00,0.00,0.00
411253,0.00,0.00,0.00,0.00
411254,0.00,0.00,0.00,0.00
411255,0.00,0.00,0.00,0.00
411256,0.00,0.00,0.00,0.00
411257,0.00,0.00,0.00,0.00
411260,0.00,0.00,0.00,0.00
411268,0.00,0.00,0.00,0.00
411271,0.00,0.00,0.00,0.00
411276,0.00,0.00,0.00,0.00
411277,0.00,0.00,0.00,0.00
411280,0.00,0.00,0.00,0.00
411282,0.00,0.00,0.00,0.00
411283,0.00,0.00,0.00,0.00
411287,0.00,0.00,0.00,0.00
411290,3.00,0.00,0.00,3.00
411291,0.00,0.00,0.00,0.00
411292,0.00,0.00,0.00,0.00
411294,0.00,0.00,0.00,0.00
411298,0.00,0.00,0.00,0.00
411304,2.00,0.00,0.00,2.00
411307,0.00,0.00,0.00,0.00
411309,0.00,0.00,0.00,0.00
411314,0.00,0.00,0.00,0.00
411318,0.00,0.00,0.00,0.00
411319,0.00,0.00,0.00,0.00
411320,0.00,0.00,0.00,0.00
411321,0.00,0.00,0.00,0.00
411323,0.00,0.00,0.00,0.00
411324,0.00,0.00,0.00,0.00
411325,0.00,0.00,0.00,0.00
411327,0.00,0.00,0.00,0.00
411329,0.00,0.00,0.00,0.00
411332,0.00,0.00,0.00,0.00
411333,2.00,0.00,0.00,2.00
411336,0.00,0.00,0.00,0.00
411338,0.00,0.00,0.00,0.00
411339,0.00,0.00,0.00,0.00
411341,0.00,0.00,0.00,0.00
411342,0.00,0.00,0.00,0.00
411343,0.00,0.00,0.00,0.00
411344,0.00,0.00,0.00,0.00
411345,0.00,0.00,0.00,0.00
411356,0.00,0.00,0.00,0.00
411360,0.00,0.00,0.00,0.00
411362,0.00,0.00,0.00,0.00
411363,0.00,0.00,0.00,0.00
411365,0.00,0.00,0.00,0.00
411366,0.00,0.00,0.00,0.00
411367,0.00,0.00,0.00,0.00
411370,0.00,0.00,0.00,0.00
411372,0.00,0.00,0.00,0.00
411376,0.00,0.00,0.00,0.00
411381,0.00,0.00,0.00,0.00
411386,0.00,0.00,0.00,0.00
411387,0.00,0.00,0.00,0.00
411389,0.00,0.00,0.00,0.00
411392,0.00,0.00,0.00,0.00
411394,0.00,0.00,0.00,0.00
411395,0.00,0.00,0.00,0.00
411396,0.00,0.00,0.00,0.00
411397,0.00,0.00,0.00,0.00
411399,0.00,0.00,0.00,0.00
411402,0.00,0.00,0.00,0.00
411407,0.00,0.00,0.00,0.00
411408,0.00,0.00,0.00,0.00
411412,0.00,0.00,0.00,0.00
411413,0.00,0.00,0.00,0.00
411414,3.00,0.00,0.00,3.00
411424,0.00,0.00,0.00,0.00
411427,3.00,0.00,0.00,3.00
411440,0.00,0.00,0.00,0.00
411442,0.00,0.00,0.00,0.00
411444,0.00,0.00,0.00,0.00
411452,0.00,0.00,0.00,0.00
411453,0.00,0.00,0.00,0.00
411454,0.00,0.00,0.00,0.00
411455,0.00,0.00,0.00,0.00
411457,0.00,0.00,0.00,0.00
411458,0.00,0.00,0.00,0.00
411459,0.00,0.00,0.00,0.00
411461,0.00,0.00,0.00,0.00
411462,0.00,0.00,0.00,0.00
411463,0.00,0.00,0.00,0.00
411464,0.00,0.00,0.00,0.00
411466,0.00,0.00,0.00,0.00
411467,0.00,0.00,0.00,0.00
411468,0.00,0.00,0.00,0.00
411470,6.00,0.00,0.00,6.00
411473,0.00,0.00,0.00,0.00
411477,0.00,0.00,0.00,0.00
411481,0.00,0.00,0.00,0.00
411482,0.00,0.00,0.00,0.00
411487,0.00,0.00,0.00,0.00
411490,0.00,0.00,0.00,0.00
411494,0.00,0.00,0.00,0.00
411495,0.00,0.00,0.00,0.00
411499,0.00,0.00,0.00,0.00
411502,0.00,0.00,0.00,0.00
411505,44.97,0.00,0.00,44.97
411507,0.00,0.00,0.00,0.00
411509,0.00,0.00,0.00,0.00
411511,0.00,0.00,0.00,0.00
411513,0.00,0.00,0.00,0.00
411515,0.00,0.00,0.00,0.00
411520,0.00,0.00,0.00,0.00
411521,0.00,0.00,0.00,0.00
411525,0.00,0.00,0.00,0.00
411526,1.00,0.00,0.00,1.00
411527,0.00,0.00,0.00,0.00
411532,0.00,0.00,0.00,0.00
411533,0.00,0.00,0.00,0.00
411536,0.00,0.00,0.00,0.00
411537,0.00,0.00,0.00,0.00
411542,0.00,0.00,0.00,0.00
411544,12.99,0.00,0.00,12.99
411545,0.00,0.00,0.00,0.00
411546,0.00,0.00,0.00,0.00
411547,4.00,0.00,0.00,4.00
411548,0.00,0.00,0.00,0.00
411552,0.00,0.00,0.00,0.00
411553,0.00,0.00,0.00,0.00
411555,0.00,0.00,0.00,0.00
411558,0.00,0.00,0.00,0.00
411567,0.00,0.00,0.00,0.00
411571,3.00,0.00,0.00,3.00
411572,0.00,0.00,0.00,0.00
411573,0.00,0.00,0.00,0.00
411574,0.00,0.00,0.00,0.00
411578,0.00,0.00,0.00,0.00
411579,0.00,0.00,0.00,0.00
411581,0.00,0.00,0.00,0.00
411582,0.00,0.00,0.00,0.00
411583,0.00,0.00,0.00,0.00
411585,0.00,0.00,0.00,0.00
411586,8.99,0.00,0.00,8.99
411595,0.00,0.00,0.00,0.00
411596,0.00,0.00,0.00,0.00
411598,0.00,0.00,0.00,0.00
411600,0.00,0.00,0.00,0.00
411604,0.00,0.00,0.00,0.00
411608,0.00,0.00,0.00,0.00
411609,0.00,0.00,0.00,0.00
411610,0.00,0.00,0.00,0.00
411611,0.00,0.00,0.00,0.00
411615,0.00,0.00,0.00,0.00
411616,0.00,0.00,0.00,0.00
411620,0.00,0.00,0.00,0.00
411622,0.00,0.00,0.00,0.00
411624,0.00,0.00,0.00,0.00
411625,0.00,0.00,0.00,0.00
411626,0.00,0.00,0.00,0.00
411627,0.00,0.00,0.00,0.00
411632,0.00,0.00,0.00,0.00
411633,0.00,0.00,0.00,0.00
411647,0.00,0.00,0.00,0.00
411650,0.00,0.00,0.00,0.00
411652,0.00,0.00,0.00,0.00
411655,0.00,0.00,0.00,0.00
411657,0.00,0.00,0.00,0.00
411658,0.00,0.00,0.00,0.00
411659,0.00,0.00,0.00,0.00
411660,0.00,0.00,0.00,0.00
411663,0.00,0.00,0.00,0.00
411665,0.00,0.00,0.00,0.00
411672,0.00,0.00,0.00,0.00
411673,0.00,0.00,0.00,0.00
411676,0.00,0.00,0.00,0.00
411680,0.00,0.00,0.00,0.00
411683,0.00,0.00,0.00,0.00
411686,0.00,0.00,0.00,0.00
411687,0.00,0.00,0.00,0.00
411689,0.00,0.00,0.00,0.00
411690,0.00,0.00,0.00,0.00
411692,0.00,0.00,0.00,0.00
411706,0.00,0.00,0.00,0.00
411710,0.00,0.00,0.00,0.00
411711,0.00,0.00,0.00,0.00
411714,0.00,0.00,0.00,0.00
411716,0.00,0.00,0.00,0.00
411718,0.00,0.00,0.00,0.00
411722,0.00,0.00,0.00,0.00
411723,0.00,0.00,0.00,0.00
411724,0.00,0.00,0.00,0.00
411725,0.00,0.00,0.00,0.00
411728,0.00,0.00,0.00,0.00
411730,0.00,0.00,0.00,0.00
411731,0.00,0.00,0.00,0.00
411732,0.00,0.00,0.00,0.00
411735,4.00,0.00,0.00,4.00
411739,0.00,0.00,0.00,0.00
411745,0.00,0.00,0.00,0.00
411749,0.00,0.00,0.00,0.00
411758,0.00,0.00,0.00,0.00
411759,0.00,0.00,0.00,0.00
411761,0.00,0.00,0.00,0.00
411764,0.00,0.00,0.00,0.00
411765,0.00,0.00,0.00,0.00
411768,0.00,0.00,0.00,0.00
411771,0.00,0.00,0.00,0.00
411772,0.00,0.00,0.00,0.00
411775,2.00,0.00,0.00,2.00
411776,0.00,0.00,0.00,0.00
411779,2.00,0.00,0.00,2.00
411780,0.00,0.00,0.00,0.00
411781,0.00,0.00,0.00,0.00
411783,0.00,0.00,0.00,0.00
411789,0.00,0.00,0.00,0.00
411790,0.00,0.00,0.00,0.00
411794,0.00,0.00,0.00,0.00
411796,0.00,0.00,0.00,0.00
411797,0.00,0.00,0.00,0.00
411798,0.00,0.00,0.00,0.00
411802,0.00,0.00,0.00,0.00
411805,0.00,0.00,0.00,0.00
411811,0.00,0.00,0.00,0.00
411812,0.00,0.00,0.00,0.00
411813,0.00,0.00,0.00,0.00
411816,0.00,0.00,0.00,0.00
411818,0.00,0.00,0.00,0.00
411820,0.00,0.00,0.00,0.00
