MAZ,maz_seq1,taz_seq1,TAZ,COUNTYFP,mtc_county_id,county_name,COUNTY,region,univ,mil,othnon,popgq,PUMA
11098,670,11,11,75,1,San Francisco,1,1,0,0,0,0,2204
11099,671,54,54,75,1,San Francisco,1,1,0,0,0,0,2204
11100,672,49,49,75,1,San Francisco,1,1,0,0,0,0,2204
11101,673,48,48,75,1,San Francisco,1,1,0,0,0,0,2204
11102,674,56,56,75,1,San Francisco,1,1,0,0,0,0,2204
11103,675,55,55,75,1,San Francisco,1,1,0,0,0,0,2204
11104,676,55,55,75,1,San Francisco,1,1,0,0,0,0,2204
11106,677,68,68,75,1,San Francisco,1,1,0,0,0,0,2206
11107,678,628,645,75,1,San Francisco,1,1,0,0,0,0,2206
11108,679,65,65,75,1,San Francisco,1,1,0,0,0,0,2204
11109,680,65,65,75,1,San Francisco,1,1,0,0,0,0,2204
11118,681,359,366,75,1,San Francisco,1,1,0,0,0,0,2202
11120,682,420,428,75,1,San Francisco,1,1,0,0,0,0,2202
11121,683,351,358,75,1,San Francisco,1,1,0,0,0,0,2202
11122,684,378,385,75,1,San Francisco,1,1,0,0,0,0,2202
11125,685,383,390,75,1,San Francisco,1,1,0,0,0,0,2202
11127,686,342,349,75,1,San Francisco,1,1,0,0,0,0,2202
11128,687,580,597,75,1,San Francisco,1,1,0,0,0,0,2203
11132,690,322,326,75,1,San Francisco,1,1,0,0,0,0,2206
11133,691,322,326,75,1,San Francisco,1,1,0,0,0,0,2206
11134,692,67,67,75,1,San Francisco,1,1,0,0,0,0,2206
11135,693,629,646,75,1,San Francisco,1,1,0,0,0,0,2204
11136,694,67,67,75,1,San Francisco,1,1,0,0,0,0,2206
11139,696,589,606,75,1,San Francisco,1,1,0,0,0,0,2203
11145,697,588,605,75,1,San Francisco,1,1,0,0,0,0,2203
11146,698,93,94,75,1,San Francisco,1,1,0,0,0,0,2203
11147,699,438,448,75,1,San Francisco,1,1,0,0,0,0,2203
11148,700,438,448,75,1,San Francisco,1,1,0,0,0,0,2203
11149,701,287,289,75,1,San Francisco,1,1,0,0,0,0,2203
11150,702,438,448,75,1,San Francisco,1,1,0,0,0,0,2203
11151,703,431,440,75,1,San Francisco,1,1,0,0,0,0,2202
11152,704,431,440,75,1,San Francisco,1,1,0,0,0,0,2202
11153,705,453,463,75,1,San Francisco,1,1,0,0,0,0,2202
11154,706,453,463,75,1,San Francisco,1,1,0,0,0,0,2202
11155,707,455,465,75,1,San Francisco,1,1,0,0,0,0,2202
11156,708,455,465,75,1,San Francisco,1,1,0,0,0,0,2202
11157,709,458,468,75,1,San Francisco,1,1,0,0,0,0,2201
11159,710,426,435,75,1,San Francisco,1,1,0,0,0,0,2202
11160,711,360,367,75,1,San Francisco,1,1,0,0,0,0,2202
11162,712,53,53,75,1,San Francisco,1,1,0,0,0,0,2204
11163,713,53,53,75,1,San Francisco,1,1,0,0,0,0,2204
11164,714,48,48,75,1,San Francisco,1,1,0,0,0,0,2204
11165,715,48,48,75,1,San Francisco,1,1,0,0,0,0,2204
11166,716,54,54,75,1,San Francisco,1,1,0,0,0,0,2204
11167,717,56,56,75,1,San Francisco,1,1,0,0,0,0,2204
11169,719,58,58,75,1,San Francisco,1,1,0,0,0,0,2204
11171,720,68,68,75,1,San Francisco,1,1,0,0,0,0,2206
11172,721,29,29,75,1,San Francisco,1,1,0,0,0,0,2202
11174,723,173,175,75,1,San Francisco,1,1,0,0,0,0,2205
11175,724,174,176,75,1,San Francisco,1,1,0,0,0,0,2205
11176,725,201,203,75,1,San Francisco,1,1,0,0,0,0,2205
11177,726,211,213,75,1,San Francisco,1,1,0,0,0,0,2205
11178,727,212,214,75,1,San Francisco,1,1,0,0,0,0,2205
11179,728,211,213,75,1,San Francisco,1,1,0,0,0,0,2205
11180,729,177,179,75,1,San Francisco,1,1,0,0,0,0,2205
11181,730,176,178,75,1,San Francisco,1,1,0,0,0,0,2205
11182,731,204,206,75,1,San Francisco,1,1,0,0,0,0,2205
11183,732,204,206,75,1,San Francisco,1,1,0,0,0,0,2205
11186,734,527,537,75,1,San Francisco,1,1,0,0,0,0,2205
11190,735,253,255,75,1,San Francisco,1,1,0,0,0,0,2201
11191,736,247,249,75,1,San Francisco,1,1,0,0,0,0,2201
11192,737,214,216,75,1,San Francisco,1,1,0,0,0,0,2201
11196,739,272,274,75,1,San Francisco,1,1,0,0,0,0,2205
11198,740,142,144,75,1,San Francisco,1,1,0,0,0,0,2205
11199,741,483,493,75,1,San Francisco,1,1,0,0,0,0,2205
11200,742,528,538,75,1,San Francisco,1,1,0,0,0,0,2201
11201,743,496,506,75,1,San Francisco,1,1,0,0,0,0,2205
11203,744,492,502,75,1,San Francisco,1,1,0,0,0,0,2205
11204,745,491,501,75,1,San Francisco,1,1,0,0,0,0,2205
11205,746,493,503,75,1,San Francisco,1,1,0,0,0,0,2205
11206,747,143,145,75,1,San Francisco,1,1,0,0,0,0,2205
11207,748,482,492,75,1,San Francisco,1,1,0,0,0,0,2205
11208,749,493,503,75,1,San Francisco,1,1,0,0,0,0,2205
11210,750,206,208,75,1,San Francisco,1,1,0,0,0,0,2205
11211,751,207,209,75,1,San Francisco,1,1,0,0,0,0,2205
11213,752,629,646,75,1,San Francisco,1,1,0,0,0,0,2204
11216,753,428,437,75,1,San Francisco,1,1,0,0,0,0,2201
11221,754,441,451,75,1,San Francisco,1,1,0,0,0,0,2207
11222,755,187,189,75,1,San Francisco,1,1,0,0,0,0,2207
11223,756,307,311,75,1,San Francisco,1,1,0,0,0,0,2207
11224,757,307,311,75,1,San Francisco,1,1,0,0,0,0,2207
11225,758,307,311,75,1,San Francisco,1,1,0,0,0,0,2207
11226,759,307,311,75,1,San Francisco,1,1,0,0,0,0,2207
11228,760,119,121,75,1,San Francisco,1,1,0,0,0,0,2207
11229,761,169,171,75,1,San Francisco,1,1,0,0,0,0,2206
11230,762,169,171,75,1,San Francisco,1,1,0,0,0,0,2206
11231,763,108,109,75,1,San Francisco,1,1,0,0,0,0,2206
11232,764,107,108,75,1,San Francisco,1,1,0,0,0,0,2206
11234,765,624,641,75,1,San Francisco,1,1,0,0,0,0,2206
11236,766,627,644,75,1,San Francisco,1,1,0,0,0,0,2206
11237,767,240,242,75,1,San Francisco,1,1,0,0,0,0,2205
11239,769,193,195,75,1,San Francisco,1,1,0,0,0,0,2207
11240,770,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11241,771,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11242,772,154,156,75,1,San Francisco,1,1,0,0,0,0,2207
11243,773,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11245,774,182,184,75,1,San Francisco,1,1,0,0,0,0,2207
11250,775,85,86,75,1,San Francisco,1,1,0,0,0,0,2203
11251,776,591,608,75,1,San Francisco,1,1,0,0,0,0,2203
11260,779,375,382,75,1,San Francisco,1,1,0,0,0,0,2204
11261,780,376,383,75,1,San Francisco,1,1,0,0,0,0,2204
11263,781,7,7,75,1,San Francisco,1,1,0,0,0,0,2204
11264,782,113,115,75,1,San Francisco,1,1,0,0,0,0,2204
11267,783,149,151,75,1,San Francisco,1,1,0,0,0,0,2204
11268,784,98,99,75,1,San Francisco,1,1,0,0,0,0,2203
11270,786,186,188,75,1,San Francisco,1,1,0,0,0,0,2207
11274,787,118,120,75,1,San Francisco,1,1,0,0,0,0,2207
11280,788,218,220,75,1,San Francisco,1,1,0,0,0,0,2201
11283,789,3,3,75,1,San Francisco,1,1,0,0,0,0,2204
11284,790,92,93,75,1,San Francisco,1,1,0,0,0,0,2203
11287,791,233,235,75,1,San Francisco,1,1,0,0,0,0,2207
11294,793,112,114,75,1,San Francisco,1,1,0,0,0,0,2204
11297,794,439,449,75,1,San Francisco,1,1,0,0,0,0,2207
11298,795,112,114,75,1,San Francisco,1,1,0,0,0,0,2204
11299,796,113,115,75,1,San Francisco,1,1,0,0,0,0,2204
11300,797,112,114,75,1,San Francisco,1,1,0,0,0,0,2204
11301,798,112,114,75,1,San Francisco,1,1,0,0,0,0,2204
11302,799,113,115,75,1,San Francisco,1,1,0,0,0,0,2204
11303,800,113,115,75,1,San Francisco,1,1,0,0,0,0,2204
11304,801,113,115,75,1,San Francisco,1,1,0,0,0,0,2204
11312,805,127,129,75,1,San Francisco,1,1,0,0,0,0,2206
11315,806,106,107,75,1,San Francisco,1,1,0,0,0,0,2206
11319,808,301,305,75,1,San Francisco,1,1,0,0,0,0,2206
11323,809,350,357,75,1,San Francisco,1,1,0,0,0,0,2202
11324,810,350,357,75,1,San Francisco,1,1,0,0,0,0,2202
11326,811,387,394,75,1,San Francisco,1,1,0,0,0,0,2202
11332,815,353,360,75,1,San Francisco,1,1,0,0,0,0,2203
11344,823,410,418,75,1,San Francisco,1,1,0,0,0,0,2203
11345,824,410,418,75,1,San Francisco,1,1,0,0,0,0,2203
11347,825,561,572,75,1,San Francisco,1,1,0,0,0,0,2203
11349,826,581,598,75,1,San Francisco,1,1,0,0,0,0,2203
11350,827,85,86,75,1,San Francisco,1,1,0,0,0,0,2203
11353,830,293,295,75,1,San Francisco,1,1,0,0,0,0,2207
11355,831,606,623,75,1,San Francisco,1,1,0,0,0,0,2207
11359,833,183,185,75,1,San Francisco,1,1,0,0,0,0,2207
11360,834,103,104,75,1,San Francisco,1,1,0,0,0,0,2206
11361,835,524,534,75,1,San Francisco,1,1,0,0,0,0,2206
11367,836,339,345,75,1,San Francisco,1,1,0,0,0,0,2202
11371,839,342,349,75,1,San Francisco,1,1,0,0,0,0,2202
11374,840,320,324,75,1,San Francisco,1,1,0,0,0,0,2202
11375,841,155,157,75,1,San Francisco,1,1,0,0,0,0,2206
11376,842,155,157,75,1,San Francisco,1,1,0,0,0,0,2206
11377,843,61,61,75,1,San Francisco,1,1,0,0,0,0,2204
11378,844,145,147,75,1,San Francisco,1,1,0,0,0,0,2204
11381,845,153,155,75,1,San Francisco,1,1,0,0,0,0,2204
11382,846,153,155,75,1,San Francisco,1,1,0,0,0,0,2204
11384,847,152,154,75,1,San Francisco,1,1,0,0,0,0,2204
11385,848,309,313,75,1,San Francisco,1,1,0,0,0,0,2204
11388,850,107,108,75,1,San Francisco,1,1,0,0,0,0,2206
11389,851,108,109,75,1,San Francisco,1,1,0,0,0,0,2206
11390,852,111,112,75,1,San Francisco,1,1,0,0,0,0,2206
11391,853,238,240,75,1,San Francisco,1,1,0,0,0,0,2207
11392,854,315,319,75,1,San Francisco,1,1,0,0,0,0,2207
11393,855,315,319,75,1,San Francisco,1,1,0,0,0,0,2207
11394,856,278,280,75,1,San Francisco,1,1,0,0,0,0,2205
11396,857,550,561,75,1,San Francisco,1,1,0,0,0,0,2203
11397,858,550,561,75,1,San Francisco,1,1,0,0,0,0,2203
11398,859,410,418,75,1,San Francisco,1,1,0,0,0,0,2203
11399,860,97,98,75,1,San Francisco,1,1,0,0,0,0,2207
11402,862,558,569,75,1,San Francisco,1,1,0,0,0,0,2204
11403,863,550,561,75,1,San Francisco,1,1,0,0,0,0,2203
11409,865,234,236,75,1,San Francisco,1,1,0,0,0,0,2207
11411,866,562,573,75,1,San Francisco,1,1,0,0,0,0,2203
11418,867,410,418,75,1,San Francisco,1,1,0,0,0,0,2203
11424,871,22,22,75,1,San Francisco,1,1,0,0,0,0,2203
11425,872,64,64,75,1,San Francisco,1,1,0,0,0,0,2204
11426,873,81,82,75,1,San Francisco,1,1,0,0,0,0,2206
11427,874,82,83,75,1,San Francisco,1,1,0,0,0,0,2206
11429,875,70,70,75,1,San Francisco,1,1,0,0,0,0,2206
11431,876,188,190,75,1,San Francisco,1,1,0,0,0,0,2207
11432,877,567,579,75,1,San Francisco,1,1,0,0,0,0,2207
11433,878,442,452,75,1,San Francisco,1,1,0,0,0,0,2207
11434,879,567,579,75,1,San Francisco,1,1,0,0,0,0,2207
11435,880,440,450,75,1,San Francisco,1,1,0,0,0,0,2207
11436,881,442,452,75,1,San Francisco,1,1,0,0,0,0,2207
11437,882,316,320,75,1,San Francisco,1,1,0,0,0,0,2207
11438,883,316,320,75,1,San Francisco,1,1,0,0,0,0,2207
11439,884,238,240,75,1,San Francisco,1,1,0,0,0,0,2207
11440,885,237,239,75,1,San Francisco,1,1,0,0,0,0,2207
11441,886,237,239,75,1,San Francisco,1,1,0,0,0,0,2207
11442,887,237,239,75,1,San Francisco,1,1,0,0,0,0,2207
11444,888,156,158,75,1,San Francisco,1,1,0,0,0,0,2206
11453,890,79,79,75,1,San Francisco,1,1,0,0,0,0,2207
11457,892,198,200,75,1,San Francisco,1,1,0,0,0,0,2206
11463,896,410,418,75,1,San Francisco,1,1,0,0,0,0,2203
11464,897,550,561,75,1,San Francisco,1,1,0,0,0,0,2203
11466,898,117,119,75,1,San Francisco,1,1,0,0,0,0,2204
11467,899,152,154,75,1,San Francisco,1,1,0,0,0,0,2204
11469,901,121,123,75,1,San Francisco,1,1,0,0,0,0,2204
11471,902,563,574,75,1,San Francisco,1,1,0,0,0,0,2203
11473,903,306,310,75,1,San Francisco,1,1,0,0,0,0,2207
11474,904,39,39,75,1,San Francisco,1,1,0,0,0,0,2203
11475,905,286,288,75,1,San Francisco,1,1,0,0,0,0,2203
11485,907,421,429,75,1,San Francisco,1,1,0,0,0,0,2202
11486,908,421,429,75,1,San Francisco,1,1,0,0,0,0,2202
11487,909,429,438,75,1,San Francisco,1,1,0,0,0,0,2202
11489,910,362,369,75,1,San Francisco,1,1,0,0,0,0,2202
11490,911,427,436,75,1,San Francisco,1,1,0,0,0,0,2202
11491,912,336,342,75,1,San Francisco,1,1,0,0,0,0,2202
11492,913,382,389,75,1,San Francisco,1,1,0,0,0,0,2202
11495,914,454,464,75,1,San Francisco,1,1,0,0,0,0,2202
11496,915,455,465,75,1,San Francisco,1,1,0,0,0,0,2202
11497,916,365,372,75,1,San Francisco,1,1,0,0,0,0,2202
11498,917,367,374,75,1,San Francisco,1,1,0,0,0,0,2202
11499,918,459,469,75,1,San Francisco,1,1,0,0,0,0,2201
11500,919,470,480,75,1,San Francisco,1,1,0,0,0,0,2201
11501,920,460,470,75,1,San Francisco,1,1,0,0,0,0,2201
11502,921,49,49,75,1,San Francisco,1,1,0,0,0,0,2204
11504,922,59,59,75,1,San Francisco,1,1,0,0,0,0,2204
11505,923,59,59,75,1,San Francisco,1,1,0,0,0,0,2204
11506,924,59,59,75,1,San Francisco,1,1,0,0,0,0,2204
11508,925,58,58,75,1,San Francisco,1,1,0,0,0,0,2204
11509,926,200,202,75,1,San Francisco,1,1,0,0,0,0,2205
11512,927,478,488,75,1,San Francisco,1,1,0,0,0,0,2206
11513,928,223,225,75,1,San Francisco,1,1,0,0,0,0,2206
11514,929,410,418,75,1,San Francisco,1,1,0,0,0,0,2203
11515,930,396,403,75,1,San Francisco,1,1,0,0,0,0,2203
11517,931,27,27,75,1,San Francisco,1,1,0,0,0,0,2203
11522,932,260,262,75,1,San Francisco,1,1,0,0,0,0,2201
11523,933,262,264,75,1,San Francisco,1,1,0,0,0,0,2201
11524,934,258,260,75,1,San Francisco,1,1,0,0,0,0,2201
11527,936,257,259,75,1,San Francisco,1,1,0,0,0,0,2201
11529,937,479,489,75,1,San Francisco,1,1,0,0,0,0,2205
11530,938,236,238,75,1,San Francisco,1,1,0,0,0,0,2205
11531,939,236,238,75,1,San Francisco,1,1,0,0,0,0,2205
11533,940,271,273,75,1,San Francisco,1,1,0,0,0,0,2205
11541,941,83,84,75,1,San Francisco,1,1,0,0,0,0,2203
11544,942,597,614,75,1,San Francisco,1,1,0,0,0,0,2203
11547,943,596,613,75,1,San Francisco,1,1,0,0,0,0,2203
11548,944,569,582,75,1,San Francisco,1,1,0,0,0,0,2207
11549,945,569,582,75,1,San Francisco,1,1,0,0,0,0,2207
11550,946,570,583,75,1,San Francisco,1,1,0,0,0,0,2207
11557,947,150,152,75,1,San Francisco,1,1,0,0,0,0,2204
11558,948,150,152,75,1,San Francisco,1,1,0,0,0,0,2204
11560,949,151,153,75,1,San Francisco,1,1,0,0,0,0,2204
11574,951,324,330,75,1,San Francisco,1,1,0,0,0,0,2207
11578,952,276,278,75,1,San Francisco,1,1,0,0,0,0,2205
11579,953,281,283,75,1,San Francisco,1,1,0,0,0,0,2205
11582,954,280,282,75,1,San Francisco,1,1,0,0,0,0,2205
11586,955,438,448,75,1,San Francisco,1,1,0,0,0,0,2203
11587,956,287,289,75,1,San Francisco,1,1,0,0,0,0,2203
11588,957,287,289,75,1,San Francisco,1,1,0,0,0,0,2203
11589,958,287,289,75,1,San Francisco,1,1,0,0,0,0,2203
11590,959,317,321,75,1,San Francisco,1,1,0,0,0,0,2207
11591,960,196,198,75,1,San Francisco,1,1,0,0,0,0,2206
11594,961,196,198,75,1,San Francisco,1,1,0,0,0,0,2206
11597,962,159,161,75,1,San Francisco,1,1,0,0,0,0,2206
11602,967,282,284,75,1,San Francisco,1,1,0,0,0,0,2205
11603,968,100,101,75,1,San Francisco,1,1,0,0,0,0,2206
11604,969,100,101,75,1,San Francisco,1,1,0,0,0,0,2206
11605,970,100,101,75,1,San Francisco,1,1,0,0,0,0,2206
11606,971,109,110,75,1,San Francisco,1,1,0,0,0,0,2206
11610,972,235,237,75,1,San Francisco,1,1,0,0,0,0,2207
11611,973,68,68,75,1,San Francisco,1,1,0,0,0,0,2206
11612,974,65,65,75,1,San Francisco,1,1,0,0,0,0,2204
11613,975,40,40,75,1,San Francisco,1,1,0,0,0,0,2206
11614,976,12,12,75,1,San Francisco,1,1,0,0,0,0,2204
11616,978,83,84,75,1,San Francisco,1,1,0,0,0,0,2203
11617,979,84,85,75,1,San Francisco,1,1,0,0,0,0,2203
11618,980,595,612,75,1,San Francisco,1,1,0,0,0,0,2203
11622,982,570,583,75,1,San Francisco,1,1,0,0,0,0,2207
11623,983,570,583,75,1,San Francisco,1,1,0,0,0,0,2207
11625,984,272,274,75,1,San Francisco,1,1,0,0,0,0,2205
11626,985,239,241,75,1,San Francisco,1,1,0,0,0,0,2205
11628,987,472,482,75,1,San Francisco,1,1,0,0,0,0,2201
11629,988,471,481,75,1,San Francisco,1,1,0,0,0,0,2201
11630,989,472,482,75,1,San Francisco,1,1,0,0,0,0,2201
11631,990,193,195,75,1,San Francisco,1,1,0,0,0,0,2207
11632,991,193,195,75,1,San Francisco,1,1,0,0,0,0,2207
11633,992,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11634,993,154,156,75,1,San Francisco,1,1,0,0,0,0,2207
11635,994,183,185,75,1,San Francisco,1,1,0,0,0,0,2207
11638,995,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11640,996,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11641,997,310,314,75,1,San Francisco,1,1,0,0,0,0,2207
11642,998,160,162,75,1,San Francisco,1,1,0,0,0,0,2206
11643,999,160,162,75,1,San Francisco,1,1,0,0,0,0,2206
11646,1000,165,167,75,1,San Francisco,1,1,0,0,0,0,2206
11647,1001,278,280,75,1,San Francisco,1,1,0,0,0,0,2205
11648,1002,278,280,75,1,San Francisco,1,1,0,0,0,0,2205
11649,1003,278,280,75,1,San Francisco,1,1,0,0,0,0,2205
11653,1004,295,297,75,1,San Francisco,1,1,0,0,0,0,2205
11656,1005,103,104,75,1,San Francisco,1,1,0,0,0,0,2206
11658,1006,106,107,75,1,San Francisco,1,1,0,0,0,0,2206
11661,1007,418,426,75,1,San Francisco,1,1,0,0,0,0,2202
11664,1008,423,431,75,1,San Francisco,1,1,0,0,0,0,2202
11666,1009,467,477,75,1,San Francisco,1,1,0,0,0,0,2201
11667,1010,301,305,75,1,San Francisco,1,1,0,0,0,0,2206
11669,1011,154,156,75,1,San Francisco,1,1,0,0,0,0,2207
11670,1012,311,315,75,1,San Francisco,1,1,0,0,0,0,2207
11673,1013,319,323,75,1,San Francisco,1,1,0,0,0,0,2207
11676,1015,334,340,75,1,San Francisco,1,1,0,0,0,0,2203
11677,1016,298,301,75,1,San Francisco,1,1,0,0,0,0,2205
11678,1017,463,473,75,1,San Francisco,1,1,0,0,0,0,2201
11680,1019,105,106,75,1,San Francisco,1,1,0,0,0,0,2206
11681,1020,208,210,75,1,San Francisco,1,1,0,0,0,0,2205
11682,1021,210,212,75,1,San Francisco,1,1,0,0,0,0,2205
11683,1022,208,210,75,1,San Francisco,1,1,0,0,0,0,2205
11684,1023,209,211,75,1,San Francisco,1,1,0,0,0,0,2205
11685,1024,207,209,75,1,San Francisco,1,1,0,0,0,0,2205
11686,1025,535,545,75,1,San Francisco,1,1,0,0,0,0,2201
11687,1026,75,75,75,1,San Francisco,1,1,0,0,0,0,2201
11692,1027,97,98,75,1,San Francisco,1,1,0,0,0,0,2207
11697,1030,337,343,75,1,San Francisco,1,1,0,0,0,0,2202
11698,1031,598,615,75,1,San Francisco,1,1,0,0,0,0,2207
11699,1032,562,573,75,1,San Francisco,1,1,0,0,0,0,2203
11701,1033,598,615,75,1,San Francisco,1,1,0,0,0,0,2207
11703,1034,119,121,75,1,San Francisco,1,1,0,0,0,0,2207
11708,1035,158,160,75,1,San Francisco,1,1,0,0,0,0,2206
11715,1036,105,106,75,1,San Francisco,1,1,0,0,0,0,2206
11716,1037,323,329,75,1,San Francisco,1,1,0,0,0,0,2206
11717,1038,294,296,75,1,San Francisco,1,1,0,0,0,0,2205
11719,1039,107,108,75,1,San Francisco,1,1,0,0,0,0,2206
11726,1040,314,318,75,1,San Francisco,1,1,0,0,0,0,2207
11728,1042,198,200,75,1,San Francisco,1,1,0,0,0,0,2206
11730,1043,335,341,75,1,San Francisco,1,1,0,0,0,0,2203
11731,1044,551,562,75,1,San Francisco,1,1,0,0,0,0,2204
11735,1045,584,601,75,1,San Francisco,1,1,0,0,0,0,2203
11737,1047,124,126,75,1,San Francisco,1,1,0,0,0,0,2204
11741,1048,156,158,75,1,San Francisco,1,1,0,0,0,0,2206
11744,1049,127,129,75,1,San Francisco,1,1,0,0,0,0,2206
11746,1050,216,218,75,1,San Francisco,1,1,0,0,0,0,2201
11747,1051,428,437,75,1,San Francisco,1,1,0,0,0,0,2201
11752,1052,420,428,75,1,San Francisco,1,1,0,0,0,0,2202
11754,1053,423,431,75,1,San Francisco,1,1,0,0,0,0,2202
11756,1054,331,337,75,1,San Francisco,1,1,0,0,0,0,2203
11759,1056,126,128,75,1,San Francisco,1,1,0,0,0,0,2206
11762,1057,445,455,75,1,San Francisco,1,1,0,0,0,0,2206
11764,1058,475,485,75,1,San Francisco,1,1,0,0,0,0,2206
11767,1059,446,456,75,1,San Francisco,1,1,0,0,0,0,2206
11768,1060,446,456,75,1,San Francisco,1,1,0,0,0,0,2206
11769,1061,450,460,75,1,San Francisco,1,1,0,0,0,0,2206
11770,1062,450,460,75,1,San Francisco,1,1,0,0,0,0,2206
11773,1064,373,380,75,1,San Francisco,1,1,0,0,0,0,2201
11774,1065,580,597,75,1,San Francisco,1,1,0,0,0,0,2203
11786,1067,302,306,75,1,San Francisco,1,1,0,0,0,0,2203
11790,1068,573,586,75,1,San Francisco,1,1,0,0,0,0,2203
11794,1070,481,491,75,1,San Francisco,1,1,0,0,0,0,2205
11795,1071,480,490,75,1,San Francisco,1,1,0,0,0,0,2205
11796,1072,493,503,75,1,San Francisco,1,1,0,0,0,0,2205
11797,1073,495,505,75,1,San Francisco,1,1,0,0,0,0,2205
11798,1074,496,506,75,1,San Francisco,1,1,0,0,0,0,2205
11799,1075,488,498,75,1,San Francisco,1,1,0,0,0,0,2205
11800,1076,493,503,75,1,San Francisco,1,1,0,0,0,0,2205
11801,1077,494,504,75,1,San Francisco,1,1,0,0,0,0,2205
11802,1078,161,163,75,1,San Francisco,1,1,0,0,0,0,2206
11803,1079,160,162,75,1,San Francisco,1,1,0,0,0,0,2206
11804,1080,165,167,75,1,San Francisco,1,1,0,0,0,0,2206
11805,1081,165,167,75,1,San Francisco,1,1,0,0,0,0,2206
11806,1082,278,280,75,1,San Francisco,1,1,0,0,0,0,2205
11807,1083,326,332,75,1,San Francisco,1,1,0,0,0,0,2205
11809,1084,294,296,75,1,San Francisco,1,1,0,0,0,0,2205
11814,1085,625,642,75,1,San Francisco,1,1,0,0,0,0,2205
11816,1086,71,71,75,1,San Francisco,1,1,0,0,0,0,2207
11817,1087,441,451,75,1,San Francisco,1,1,0,0,0,0,2207
11818,1088,42,42,75,1,San Francisco,1,1,0,0,0,0,2207
11819,1089,441,451,75,1,San Francisco,1,1,0,0,0,0,2207
11820,1090,306,310,75,1,San Francisco,1,1,0,0,0,0,2207
11821,1091,307,311,75,1,San Francisco,1,1,0,0,0,0,2207
11822,1092,608,625,75,1,San Francisco,1,1,0,0,0,0,2207
11823,1093,119,121,75,1,San Francisco,1,1,0,0,0,0,2207
11826,1095,106,107,75,1,San Francisco,1,1,0,0,0,0,2206
11828,1096,103,104,75,1,San Francisco,1,1,0,0,0,0,2206
11831,1097,297,300,75,1,San Francisco,1,1,0,0,0,0,2205
11839,1098,320,324,75,1,San Francisco,1,1,0,0,0,0,2202
11843,1100,277,279,75,1,San Francisco,1,1,0,0,0,0,2206
11845,1101,482,492,75,1,San Francisco,1,1,0,0,0,0,2205
11846,1102,482,492,75,1,San Francisco,1,1,0,0,0,0,2205
11847,1103,260,262,75,1,San Francisco,1,1,0,0,0,0,2201
11848,1104,495,505,75,1,San Francisco,1,1,0,0,0,0,2205
11851,1105,497,507,75,1,San Francisco,1,1,0,0,0,0,2205
11852,1106,495,505,75,1,San Francisco,1,1,0,0,0,0,2205
11853,1107,497,507,75,1,San Francisco,1,1,0,0,0,0,2205
11854,1108,491,501,75,1,San Francisco,1,1,0,0,0,0,2205
11855,1109,492,502,75,1,San Francisco,1,1,0,0,0,0,2205
11856,1110,493,503,75,1,San Francisco,1,1,0,0,0,0,2205
11861,1111,278,280,75,1,San Francisco,1,1,0,0,0,0,2205
11864,1112,270,272,75,1,San Francisco,1,1,0,0,0,0,2205
11867,1113,100,101,75,1,San Francisco,1,1,0,0,0,0,2206
11868,1114,100,101,75,1,San Francisco,1,1,0,0,0,0,2206
11869,1115,101,102,75,1,San Francisco,1,1,0,0,0,0,2206
11871,1116,570,583,75,1,San Francisco,1,1,0,0,0,0,2207
11874,1117,387,394,75,1,San Francisco,1,1,0,0,0,0,2202
11881,1119,342,349,75,1,San Francisco,1,1,0,0,0,0,2202
11882,1120,339,345,75,1,San Francisco,1,1,0,0,0,0,2202
11884,1121,345,352,75,1,San Francisco,1,1,0,0,0,0,2202
11887,1122,81,82,75,1,San Francisco,1,1,0,0,0,0,2206
11888,1123,151,153,75,1,San Francisco,1,1,0,0,0,0,2204
11890,1125,151,153,75,1,San Francisco,1,1,0,0,0,0,2204
11891,1126,150,152,75,1,San Francisco,1,1,0,0,0,0,2204
11892,1127,148,150,75,1,San Francisco,1,1,0,0,0,0,2204
11893,1128,309,313,75,1,San Francisco,1,1,0,0,0,0,2204
11894,1129,106,107,75,1,San Francisco,1,1,0,0,0,0,2206
11895,1130,106,107,75,1,San Francisco,1,1,0,0,0,0,2206
11897,1131,108,109,75,1,San Francisco,1,1,0,0,0,0,2206
11901,1132,528,538,75,1,San Francisco,1,1,0,0,0,0,2201
11902,1133,530,540,75,1,San Francisco,1,1,0,0,0,0,2201
11903,1134,254,256,75,1,San Francisco,1,1,0,0,0,0,2201
11907,1135,257,259,75,1,San Francisco,1,1,0,0,0,0,2201
11908,1136,257,259,75,1,San Francisco,1,1,0,0,0,0,2201
11911,1137,481,491,75,1,San Francisco,1,1,0,0,0,0,2205
11913,1139,483,493,75,1,San Francisco,1,1,0,0,0,0,2205
11914,1140,273,275,75,1,San Francisco,1,1,0,0,0,0,2205
11915,1141,473,483,75,1,San Francisco,1,1,0,0,0,0,2201
11916,1142,633,650,75,1,San Francisco,1,1,0,0,0,0,2201
