MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
226712,91,12,36,12,31,0,0,0,0
226717,64,10,22,14,18,0,0,0,0
226720,0,0,0,0,0,0,0,0,0
226721,261,0,0,0,261,0,0,0,0
226734,48,8,20,8,12,0,0,0,0
226743,78,3,24,22,29,2,0,0,2
226749,28,3,2,3,20,0,0,0,0
226750,41,3,10,10,18,0,0,0,0
226751,33,3,9,6,15,0,0,0,0
226752,28,4,6,1,17,0,0,0,0
226753,61,7,9,9,36,0,0,0,0
226761,255,30,42,62,121,6,0,0,6
226764,54,4,10,10,30,0,0,0,0
226765,0,0,0,0,0,0,0,0,0
226766,55,6,14,12,23,1,0,0,1
226767,324,30,51,68,175,0,0,0,0
226768,94,13,17,25,39,0,0,0,0
226769,297,83,83,53,78,0,0,0,0
226770,34,1,6,7,20,0,0,0,0
226773,88,6,29,16,37,0,0,0,0
226775,112,6,20,22,64,0,0,0,0
226778,40,1,9,13,17,0,0,0,0
226783,15,6,5,2,2,0,0,0,0
226786,210,33,35,37,105,0,0,0,0
226788,29,5,5,3,16,0,0,0,0
226797,181,25,69,22,65,4,0,0,4
226808,164,8,32,20,104,0,0,0,0
226810,53,6,15,8,24,0,0,0,0
226811,94,10,21,25,38,0,0,0,0
226812,74,13,20,13,28,0,0,0,0
226813,34,0,16,4,14,0,0,0,0
226814,79,7,27,21,24,0,0,0,0
226815,63,10,17,11,25,0,0,0,0
226816,67,9,21,10,27,3,0,0,3
226817,21,0,9,5,7,0,0,0,0
226818,102,18,34,21,29,0,0,0,0
226820,155,26,47,31,51,0,0,0,0
226822,33,2,15,2,14,0,0,0,0
226824,94,0,0,0,94,0,0,0,0
226825,24,7,4,4,9,0,0,0,0
226828,1,0,0,0,1,0,0,0,0
226834,75,8,26,17,24,11,0,0,11
226835,37,5,11,9,12,0,0,0,0
226841,36,10,10,6,10,0,0,0,0
226844,50,11,11,3,25,0,0,0,0
226855,57,3,20,11,23,0,0,0,0
226856,155,24,45,31,55,0,0,0,0
226859,46,5,17,11,13,0,0,0,0
226861,0,0,0,0,0,0,0,0,0
226866,59,2,12,12,33,0,0,0,0
226868,33,7,5,11,10,0,0,0,0
226870,36,0,6,6,24,0,0,0,0
226873,35,1,5,7,22,0,0,0,0
226904,115,80,20,6,9,0,0,0,0
226919,95,23,32,19,21,0,0,0,0
226920,199,41,62,39,57,0,0,0,0
226935,0,0,0,0,0,0,0,0,0
226945,53,7,11,9,26,0,0,0,0
226953,0,0,0,0,0,0,0,0,0
226955,41,4,5,7,25,0,0,0,0
226960,18,14,3,1,0,0,0,0,0
226961,0,0,0,0,0,1,0,0,1
226962,8,0,0,0,8,1,0,0,1
226974,156,25,51,19,61,0,0,0,0
226975,101,13,41,15,32,0,0,0,0
226976,53,19,13,8,13,0,0,0,0
226978,70,10,27,11,22,0,0,0,0
226980,28,6,9,5,8,0,0,0,0
226981,27,6,9,5,7,0,0,0,0
226982,24,6,5,8,5,0,0,0,0
226983,31,5,11,6,9,0,0,0,0
226984,31,10,9,5,7,0,0,0,0
226985,54,21,22,7,4,0,0,0,0
226987,62,2,16,12,32,0,0,0,0
226989,39,9,12,7,11,0,0,0,0
226990,39,5,14,9,11,0,0,0,0
226991,43,6,10,7,20,0,0,0,0
226992,35,9,14,3,9,0,0,0,0
226993,30,2,6,10,12,0,0,0,0
226997,78,18,30,10,20,0,0,0,0
226998,4,0,3,1,0,7,0,0,7
226999,42,14,10,8,10,0,0,0,0
227001,0,0,0,0,0,0,0,0,0
227002,251,116,76,40,19,0,0,0,0
227003,57,8,25,9,15,0,0,0,0
227006,423,76,109,82,156,0,0,0,0
227007,64,10,15,14,25,0,0,0,0
227008,94,8,13,11,62,0,0,0,0
227009,466,40,56,90,280,0,0,0,0
227010,160,7,21,21,111,0,0,0,0
227011,75,3,15,7,50,0,0,0,0
227012,27,1,8,3,15,0,0,0,0
227016,33,2,12,6,13,0,0,0,0
227018,95,18,26,18,33,7,0,0,7
227021,143,29,51,29,34,0,0,0,0
227022,43,3,11,8,21,0,0,0,0
227023,73,9,25,10,29,0,0,0,0
227024,133,12,34,24,63,0,0,0,0
227030,50,1,9,10,30,0,0,0,0
227032,131,23,47,23,38,0,0,0,0
227040,51,6,16,13,16,0,0,0,0
227044,43,9,16,4,14,0,0,0,0
227050,3,0,0,1,2,0,0,0,0
227057,36,8,20,4,4,0,0,0,0
227060,242,42,71,57,72,0,0,0,0
227066,138,8,32,37,61,0,0,0,0
227069,28,8,9,5,6,0,0,0,0
227070,28,10,5,5,8,0,0,0,0
227078,36,2,16,10,8,0,0,0,0
227081,22,4,7,3,8,0,0,0,0
227083,72,1,12,8,51,0,0,0,0
227090,29,4,10,10,5,0,0,0,0
227093,73,7,14,15,37,0,0,0,0
227094,185,57,74,33,21,0,0,0,0
227111,99,10,17,19,53,0,0,0,0
227117,2,2,0,0,0,0,0,0,0
227127,66,12,18,18,18,0,0,0,0
227129,77,15,26,11,25,0,0,0,0
227130,46,7,13,8,18,0,0,0,0
227132,234,53,79,67,35,0,0,0,0
227134,71,16,22,12,21,0,0,0,0
227135,3,2,1,0,0,0,0,0,0
227138,55,20,19,11,5,0,0,0,0
227139,0,0,0,0,0,0,0,0,0
227140,24,9,8,3,4,0,0,0,0
227141,0,0,0,0,0,0,0,0,0
227143,67,15,11,7,34,0,0,0,0
227160,24,6,6,5,7,0,0,0,0
227163,31,5,8,4,14,0,0,0,0
227165,39,9,12,8,10,0,0,0,0
227166,329,77,115,60,77,0,0,0,0
227167,79,23,26,11,19,0,0,0,0
227171,40,7,16,10,7,0,0,0,0
227172,26,9,6,6,5,0,0,0,0
227174,32,10,11,4,7,29,0,0,29
227175,50,19,21,8,2,0,0,0,0
227176,5,3,2,0,0,0,0,0,0
227178,12,1,5,1,5,0,0,0,0
227179,28,7,11,3,7,0,0,0,0
227180,46,12,15,9,10,0,0,0,0
227181,81,16,27,14,24,0,0,0,0
227186,54,15,13,8,18,0,0,0,0
227187,29,4,10,5,10,0,0,0,0
227188,175,38,46,41,50,0,0,0,0
227189,24,5,9,2,8,0,0,0,0
227191,56,12,19,8,17,0,0,0,0
227193,33,9,11,6,7,0,0,0,0
227194,16,3,6,3,4,0,0,0,0
227196,51,10,14,10,17,0,0,0,0
227199,65,9,19,14,23,0,0,0,0
227204,88,4,20,28,36,0,0,0,0
227206,64,3,15,11,35,0,0,0,0
227207,57,6,22,8,21,6,0,0,6
227208,240,44,72,48,76,5,0,0,5
227209,143,26,39,31,47,0,0,0,0
227210,27,7,5,5,10,0,0,0,0
227211,42,1,15,11,15,0,0,0,0
227212,44,8,14,10,12,0,0,0,0
227213,34,2,11,7,14,0,0,0,0
227221,51,12,17,7,15,0,0,0,0
227222,10,1,6,2,1,0,0,0,0
227223,29,1,7,9,12,0,0,0,0
227227,103,27,25,25,26,3,0,0,3
227228,40,4,20,1,15,0,0,0,0
227229,173,12,65,34,62,0,0,0,0
227230,34,1,14,2,17,0,0,0,0
227231,1,0,0,0,1,0,0,0,0
227233,65,3,21,10,31,0,0,0,0
227234,33,6,8,7,12,0,0,0,0
227235,33,10,11,6,6,0,0,0,0
227236,35,11,7,8,9,0,0,0,0
227237,41,12,8,5,16,0,0,0,0
227243,26,3,9,6,8,0,0,0,0
227244,71,19,28,9,15,0,0,0,0
227250,6,2,3,0,1,0,0,0,0
227251,1676,0,0,0,1676,0,0,0,0
227256,176,35,33,46,62,0,0,0,0
227263,42,10,17,4,11,0,0,0,0
227265,39,8,11,7,13,0,0,0,0
227266,47,15,17,8,7,0,0,0,0
227278,0,0,0,0,0,0,0,0,0
227281,94,25,23,21,25,0,0,0,0
227289,95,40,38,6,11,0,0,0,0
227310,0,0,0,0,0,0,0,0,0
227314,0,0,0,0,0,0,0,0,0
227315,0,0,0,0,0,0,0,0,0
227316,0,0,0,0,0,0,0,0,0
227317,36,9,11,4,12,0,0,0,0
227318,0,0,0,0,0,0,0,0,0
227320,0,0,0,0,0,0,0,0,0
227325,38,5,11,4,18,0,0,0,0
227327,0,0,0,0,0,0,0,0,0
227330,0,0,0,0,0,0,0,0,0
227333,0,0,0,0,0,0,0,0,0
227335,0,0,0,0,0,0,0,0,0
227336,32,0,10,8,14,0,0,0,0
227339,178,20,56,38,64,0,0,0,0
227343,80,23,19,13,25,0,0,0,0
227346,91,20,27,22,22,0,0,0,0
227347,55,2,5,6,42,0,0,0,0
227348,126,27,49,20,30,25,0,0,25
227349,119,26,48,16,29,0,0,0,0
227351,68,10,24,19,15,0,0,0,0
227353,82,8,30,21,23,0,0,0,0
227355,78,18,53,5,2,0,0,0,0
227356,29,1,15,6,7,7,0,0,7
227358,31,4,8,5,14,0,0,0,0
227359,33,5,12,5,11,0,0,0,0
227360,52,12,14,7,19,3,0,0,3
227361,34,3,3,8,20,0,0,0,0
227362,252,18,63,54,117,0,0,0,0
227364,95,5,49,24,17,0,0,0,0
227372,0,0,0,0,0,0,0,0,0
227378,22,2,5,6,9,0,0,0,0
227380,41,3,5,5,28,0,0,0,0
227381,82,6,16,11,49,0,0,0,0
227382,254,53,63,65,73,4,0,0,4
227385,18,0,3,1,14,0,0,0,0
227386,67,3,7,6,51,0,0,0,0
227387,43,3,4,4,32,0,0,0,0
227391,7,2,4,0,1,0,0,0,0
227395,27,0,3,3,21,0,0,0,0
227397,31,2,5,2,22,0,0,0,0
227398,0,0,0,0,0,0,0,0,0
227399,69,2,9,20,38,0,0,0,0
227400,21,1,6,4,10,0,0,0,0
227403,46,1,4,9,32,0,0,0,0
227404,58,3,8,10,37,0,0,0,0
227406,34,3,3,3,25,0,0,0,0
227407,22,2,5,4,11,0,0,0,0
227409,34,3,3,8,20,0,0,0,0
227411,48,3,17,6,22,0,0,0,0
227412,0,0,0,0,0,0,0,0,0
227415,71,22,15,19,15,0,0,0,0
227418,0,0,0,0,0,0,0,0,0
227420,51,9,17,11,14,0,0,0,0
227421,56,7,29,4,16,0,0,0,0
227422,33,7,11,6,9,0,0,0,0
227424,24,9,10,3,2,0,0,0,0
227425,33,5,13,5,10,0,0,0,0
227427,36,4,11,5,16,0,0,0,0
227428,30,6,7,2,15,0,0,0,0
227434,0,0,0,0,0,0,0,0,0
227437,185,8,38,40,99,0,0,0,0
227438,43,2,11,5,25,0,0,0,0
227439,46,1,1,10,34,0,0,0,0
227440,37,1,4,15,17,0,0,0,0
227443,79,22,23,15,19,11,0,0,11
227444,30,3,6,11,10,0,0,0,0
227446,30,4,8,7,11,0,0,0,0
227447,24,3,6,5,10,0,0,0,0
227449,74,26,30,12,6,0,0,0,0
227450,57,10,27,8,12,0,0,0,0
227451,0,0,0,0,0,0,0,0,0
227462,10,3,2,1,4,0,0,0,0
227467,111,18,29,23,41,0,0,0,0
227469,4,0,0,0,4,0,0,0,0
227477,19,3,3,4,9,0,0,0,0
227484,34,5,10,4,15,0,0,0,0
227485,80,17,23,15,25,0,0,0,0
227490,48,7,11,10,20,0,0,0,0
227492,49,3,12,13,21,0,0,0,0
227494,52,8,6,8,30,0,0,0,0
227495,132,21,46,30,35,0,0,0,0
227496,12,3,3,3,3,0,0,0,0
227499,102,16,24,19,43,0,0,0,0
227501,272,80,86,42,64,0,0,0,0
227505,79,10,18,14,37,0,0,0,0
227514,36,6,16,7,7,0,0,0,0
227521,246,74,85,42,45,0,0,0,0
227522,59,8,18,15,18,0,0,0,0
227525,292,51,93,54,94,10,0,0,10
227527,12,1,3,3,5,0,0,0,0
227534,68,13,30,15,10,0,0,0,0
227535,65,16,20,12,17,0,0,0,0
227536,436,68,117,75,176,0,0,0,0
227537,205,64,65,37,39,0,0,0,0
227538,112,21,31,19,41,0,0,0,0
227539,21,3,6,3,9,0,0,0,0
227540,92,29,29,12,22,0,0,0,0
227541,36,3,7,10,16,0,0,0,0
227542,41,8,9,5,19,0,0,0,0
227543,32,11,4,4,13,0,0,0,0
227548,64,9,16,11,28,0,0,0,0
227550,136,24,41,20,51,0,0,0,0
227552,161,31,65,31,34,0,0,0,0
227553,65,11,13,16,25,0,0,0,0
227554,46,3,10,7,26,0,0,0,0
227558,11,4,2,0,5,0,0,0,0
227567,40,11,11,8,10,0,0,0,0
227568,29,12,8,3,6,0,0,0,0
227569,15,1,6,4,4,0,0,0,0
227573,0,0,0,0,0,0,0,0,0
227574,0,0,0,0,0,0,0,0,0
227579,69,8,28,12,21,0,0,0,0
227583,46,5,13,6,22,0,0,0,0
227589,47,5,13,6,23,0,0,0,0
227592,178,18,73,35,52,0,0,0,0
227596,15,13,2,0,0,0,0,0,0
227604,22,4,10,2,6,0,0,0,0
227605,18,3,3,8,4,0,0,0,0
227607,0,0,0,0,0,0,0,0,0
227609,357,126,119,55,57,0,0,0,0
227611,191,23,86,34,48,0,0,0,0
227625,52,4,12,13,23,0,0,0,0
227626,48,11,17,10,10,0,0,0,0
227627,27,2,7,6,12,6,0,0,6
227628,57,10,21,10,16,0,0,0,0
227630,27,6,12,5,4,0,0,0,0
227631,51,12,20,9,10,0,0,0,0
227633,45,8,14,7,16,0,0,0,0
227635,48,7,22,5,14,0,0,0,0
227636,11,1,2,2,6,0,0,0,0
227638,45,17,18,2,8,0,0,0,0
227639,20,6,8,5,1,0,0,0,0
227640,91,31,32,13,15,0,0,0,0
227645,163,110,33,11,9,7,0,0,7
227646,2,1,1,0,0,0,0,0,0
227647,104,21,31,23,29,0,0,0,0
227650,28,8,10,6,4,0,0,0,0
227651,52,12,20,8,12,0,0,0,0
227652,284,65,102,46,71,0,0,0,0
227653,32,6,9,11,6,0,0,0,0
227654,25,3,7,3,12,0,0,0,0
227655,70,0,13,13,44,0,0,0,0
227657,0,0,0,0,0,0,0,0,0
227662,67,13,21,17,16,16,0,0,16
227664,20,8,8,2,2,0,0,0,0
227666,46,3,16,9,18,0,0,0,0
227668,24,6,6,4,8,0,0,0,0
227672,32,1,13,6,12,0,0,0,0
227675,44,4,8,15,17,0,0,0,0
227686,32,2,9,7,14,0,0,0,0
227689,118,17,35,19,47,0,0,0,0
227694,75,46,20,4,5,0,0,0,0
227698,71,8,15,6,42,0,0,0,0
227702,1,1,0,0,0,288,0,0,288
227703,193,68,41,41,43,0,0,0,0
227705,0,0,0,0,0,0,0,0,0
227722,0,0,0,0,0,0,0,0,0
227731,11,1,3,2,5,0,0,0,0
227734,31,2,3,8,18,0,0,0,0
227735,60,6,6,18,30,0,0,0,0
227736,53,2,12,10,29,0,0,0,0
227737,73,1,6,11,55,0,0,0,0
227741,0,0,0,0,0,0,0,0,0
227743,0,0,0,0,0,0,0,0,0
227744,0,0,0,0,0,0,0,0,0
227757,70,6,23,9,32,0,0,0,0
227759,19,3,6,4,6,0,0,0,0
227767,0,0,0,0,0,0,0,0,0
227768,18,4,2,4,8,0,0,0,0
227775,98,28,27,14,29,0,0,0,0
227778,173,34,76,24,39,0,0,0,0
227779,35,7,13,6,9,0,0,0,0
227780,41,14,7,11,9,0,0,0,0
227781,6,2,2,0,2,0,0,0,0
227782,26,2,14,2,8,0,0,0,0
227785,144,14,30,14,86,0,0,0,0
227789,0,0,0,0,0,0,0,0,0
227792,62,11,19,16,16,0,0,0,0
227793,81,17,22,8,34,0,0,0,0
227794,68,11,17,17,23,6,0,0,6
227799,92,11,44,17,20,0,0,0,0
227802,50,4,18,9,19,0,0,0,0
227803,48,12,11,11,14,0,0,0,0
227804,78,8,17,15,38,0,0,0,0
227806,25,5,10,4,6,0,0,0,0
227816,9,2,3,1,3,0,0,0,0
227817,47,8,16,9,14,0,0,0,0
227819,88,14,32,20,22,0,0,0,0
227821,113,26,40,17,30,0,0,0,0
227823,42,8,11,8,15,0,0,0,0
227825,26,2,4,6,14,0,0,0,0
227826,28,7,7,9,5,0,0,0,0
227841,41,1,8,11,21,0,0,0,0
227848,29,6,4,4,15,0,0,0,0
227849,41,4,5,4,28,0,0,0,0
227851,46,4,4,10,28,5,0,0,5
227853,36,3,12,5,16,0,0,0,0
227854,33,5,7,10,11,0,0,0,0
227855,58,10,10,14,24,0,0,0,0
227859,35,5,13,8,9,0,0,0,0
227862,95,13,26,16,40,0,0,0,0
227863,33,5,11,6,11,0,0,0,0
227865,32,6,11,7,8,6,0,0,6
227867,35,7,11,4,13,0,0,0,0
227868,26,2,9,4,11,0,0,0,0
227871,5,1,2,0,2,0,0,0,0
227872,8,2,2,4,0,0,0,0,0
227873,26,1,9,4,12,0,0,0,0
227874,80,10,26,18,26,0,0,0,0
227885,54,5,11,4,34,0,0,0,0
227886,63,4,7,9,43,0,0,0,0
227889,14,0,8,3,3,0,0,0,0
227891,29,7,5,4,13,0,0,0,0
227892,23,2,8,3,10,0,0,0,0
227894,0,0,0,0,0,0,0,0,0
227898,51,13,13,9,16,0,0,0,0
227903,0,0,0,0,0,0,0,0,0
227904,7,1,2,2,2,0,0,0,0
227906,0,0,0,0,0,0,0,0,0
227907,37,7,12,6,12,0,0,0,0
227908,79,12,33,12,22,0,0,0,0
227916,0,0,0,0,0,0,0,0,0
227917,49,7,10,17,15,0,0,0,0
227928,15,2,3,3,7,0,0,0,0
227930,39,5,12,7,15,0,0,0,0
227931,21,4,4,3,10,0,0,0,0
227936,50,4,15,8,23,0,0,0,0
227937,39,2,8,9,20,0,0,0,0
227938,39,3,7,7,22,0,0,0,0
227940,42,5,8,11,18,0,0,0,0
227944,222,66,63,45,48,0,0,0,0
227946,144,27,66,23,28,0,0,0,0
227947,35,0,3,5,27,0,0,0,0
227948,48,3,3,7,35,0,0,0,0
227949,30,5,6,6,13,0,0,0,0
227953,40,1,7,4,28,0,0,0,0
227956,47,2,5,7,33,0,0,0,0
227961,3,1,1,0,1,8,0,0,8
227967,175,59,38,22,56,0,0,0,0
227975,26,4,8,4,10,0,0,0,0
227976,30,3,14,5,8,0,0,0,0
227977,0,0,0,0,0,0,0,0,0
227978,29,6,9,6,8,0,0,0,0
227980,21,1,10,2,8,0,0,0,0
227983,40,10,8,12,10,0,0,0,0
227986,20,4,6,4,6,0,0,0,0
227987,24,4,6,3,11,0,0,0,0
227988,31,3,12,6,10,0,0,0,0
227989,54,2,10,13,29,0,0,0,0
227990,47,9,14,12,12,0,0,0,0
227991,49,6,10,9,24,0,0,0,0
227992,25,1,9,6,9,0,0,0,0
227993,45,4,19,8,14,0,0,0,0
227994,35,2,14,4,15,0,0,0,0
227995,280,68,68,68,76,0,0,0,0
227996,22,3,5,6,8,0,0,0,0
227997,42,3,10,9,20,0,0,0,0
227998,159,34,40,28,57,0,0,0,0
227999,19,2,3,2,12,0,0,0,0
228000,37,2,9,6,20,0,0,0,0
228002,18,2,8,6,2,89,89,0,0
228007,54,10,11,9,24,0,0,0,0
228008,124,19,35,39,31,0,0,0,0
228012,271,140,99,21,11,0,0,0,0
228015,15,6,3,1,5,0,0,0,0
228019,44,9,18,5,12,0,0,0,0
228028,82,14,30,18,20,0,0,0,0
228030,53,16,22,8,7,0,0,0,0
228031,28,6,9,6,7,0,0,0,0
228034,44,4,17,10,13,0,0,0,0
228036,18,15,1,1,1,0,0,0,0
228048,43,12,19,5,7,0,0,0,0
228050,43,5,9,9,20,0,0,0,0
228051,36,4,8,5,19,0,0,0,0
228052,44,4,7,11,22,4,0,0,4
228055,39,5,10,9,15,0,0,0,0
228056,81,2,8,16,55,0,0,0,0
228060,44,22,11,4,7,0,0,0,0
228064,0,0,0,0,0,0,0,0,0
228069,65,23,25,8,9,0,0,0,0
228072,0,0,0,0,0,0,0,0,0
228076,196,55,70,28,43,0,0,0,0
228081,179,11,20,33,115,0,0,0,0
228083,43,4,5,7,27,0,0,0,0
228084,26,6,4,1,15,6,0,0,6
228085,41,4,5,5,27,0,0,0,0
228086,131,9,13,16,93,8,0,0,8
228088,49,12,20,6,11,0,0,0,0
228091,36,12,8,9,7,1,0,0,1
228096,0,0,0,0,0,0,0,0,0
228099,79,8,27,15,29,0,0,0,0
228100,116,15,37,19,45,0,0,0,0
228101,51,5,22,10,14,0,0,0,0
228102,80,14,29,12,25,0,0,0,0
228103,32,4,14,3,11,0,0,0,0
228104,71,11,19,18,23,0,0,0,0
228109,34,6,6,5,17,0,0,0,0
228132,85,34,28,12,11,0,0,0,0
228138,170,22,49,40,59,0,0,0,0
228144,220,84,70,34,32,0,0,0,0
228151,15,5,5,2,3,0,0,0,0
228161,46,6,10,14,16,0,0,0,0
228164,0,0,0,0,0,0,0,0,0
228166,0,0,0,0,0,0,0,0,0
228174,75,23,16,13,23,0,0,0,0
228182,40,5,5,10,20,0,0,0,0
228184,176,56,68,32,20,0,0,0,0
228185,89,20,35,21,13,0,0,0,0
228187,32,17,9,3,3,0,0,0,0
228193,0,0,0,0,0,0,0,0,0
228195,0,0,0,0,0,0,0,0,0
228198,8,1,5,0,2,0,0,0,0
228203,0,0,0,0,0,0,0,0,0
228211,0,0,0,0,0,0,0,0,0
228213,97,8,39,19,31,0,0,0,0
228214,53,6,25,6,16,0,0,0,0
228217,0,0,0,0,0,0,0,0,0
228222,263,94,61,42,66,4,0,0,4
228223,321,34,68,73,146,0,0,0,0
228224,371,107,103,70,91,0,0,0,0
228225,98,61,22,11,4,0,0,0,0
228226,5,1,3,0,1,0,0,0,0
228229,9,1,3,4,1,0,0,0,0
228231,0,0,0,0,0,0,0,0,0
228232,20,12,5,1,2,0,0,0,0
228233,108,39,33,16,20,0,0,0,0
228253,190,0,0,0,190,0,0,0,0
228262,0,0,0,0,0,0,0,0,0
228268,179,11,53,30,85,0,0,0,0
228273,0,0,0,0,0,0,0,0,0
228274,6,0,1,2,3,0,0,0,0
228278,45,4,13,7,21,0,0,0,0
228282,0,0,0,0,0,0,0,0,0
228283,15,0,1,3,11,0,0,0,0
228285,134,63,50,13,8,0,0,0,0
228287,0,0,0,0,0,0,0,0,0
228288,0,0,0,0,0,13,0,0,13
228289,0,0,0,0,0,0,0,0,0
228290,132,29,48,40,15,0,0,0,0
228291,95,33,37,16,9,0,0,0,0
228295,61,14,17,13,17,0,0,0,0
228297,55,5,24,11,15,0,0,0,0
228300,43,4,15,8,16,0,0,0,0
228309,335,123,112,58,42,8,0,0,8
228313,75,9,27,14,25,0,0,0,0
228315,105,15,34,24,32,0,0,0,0
228316,216,52,65,42,57,0,0,0,0
228334,46,5,13,14,14,0,0,0,0
228335,57,2,15,7,33,0,0,0,0
228347,59,5,23,13,18,0,0,0,0
228348,34,5,13,6,10,0,0,0,0
228349,28,0,5,4,19,0,0,0,0
228350,36,0,3,9,24,0,0,0,0
228351,90,1,7,13,69,0,0,0,0
228353,0,0,0,0,0,0,0,0,0
228355,172,11,45,34,82,8,0,0,8
228358,45,2,10,6,27,0,0,0,0
228366,9,3,3,1,2,0,0,0,0
228367,0,0,0,0,0,0,0,0,0
228369,44,10,18,5,11,0,0,0,0
228370,47,12,18,8,9,0,0,0,0
228371,26,9,7,5,5,0,0,0,0
228372,33,9,8,12,4,0,0,0,0
228373,30,7,9,6,8,0,0,0,0
228375,29,4,8,3,14,0,0,0,0
228380,34,7,11,3,13,0,0,0,0
228385,0,0,0,0,0,0,0,0,0
228396,42,3,10,11,18,0,0,0,0
228400,62,5,13,11,33,0,0,0,0
228407,0,0,0,0,0,0,0,0,0
228408,58,29,0,19,10,0,0,0,0
228410,7,1,5,1,0,0,0,0,0
228411,22,3,6,3,10,0,0,0,0
228412,0,0,0,0,0,0,0,0,0
228414,42,1,7,11,23,0,0,0,0
228415,123,4,9,23,87,0,0,0,0
228416,75,13,15,11,36,0,0,0,0
228418,58,14,22,9,13,0,0,0,0
228423,56,10,19,9,18,5,0,0,5
228424,76,12,29,11,24,0,0,0,0
228425,68,14,24,12,18,0,0,0,0
228426,4,2,1,1,0,0,0,0,0
228431,29,0,15,5,9,0,0,0,0
228433,99,7,26,24,42,0,0,0,0
228434,23,2,5,4,12,0,0,0,0
228437,38,21,16,1,0,0,0,0,0
228438,71,12,19,13,27,0,0,0,0
228442,12,4,5,2,1,0,0,0,0
228444,71,9,18,13,31,0,0,0,0
228446,28,7,7,5,9,0,0,0,0
228447,78,12,24,10,32,0,0,0,0
228451,0,0,0,0,0,0,0,0,0
228453,60,12,20,8,20,0,0,0,0
228454,52,16,16,9,11,0,0,0,0
228455,51,7,19,11,14,0,0,0,0
228458,52,6,31,7,8,0,0,0,0
228459,28,8,13,1,6,0,0,0,0
228463,49,11,14,11,13,0,0,0,0
228464,112,0,0,0,112,0,0,0,0
228465,232,95,72,23,42,0,0,0,0
228470,39,8,5,11,15,0,0,0,0
228471,39,5,9,8,17,0,0,0,0
228472,363,52,125,90,96,0,0,0,0
228475,50,15,18,13,4,0,0,0,0
228476,91,17,35,16,23,0,0,0,0
228477,28,0,0,0,28,0,0,0,0
228479,25,2,5,4,14,0,0,0,0
228481,34,5,11,4,14,0,0,0,0
228483,0,0,0,0,0,0,0,0,0
228485,0,0,0,0,0,0,0,0,0
228487,90,0,0,0,90,0,0,0,0
228488,0,0,0,0,0,0,0,0,0
228489,0,0,0,0,0,0,0,0,0
228490,0,0,0,0,0,0,0,0,0
228500,0,0,0,0,0,0,0,0,0
228503,62,21,10,17,14,0,0,0,0
228504,62,24,14,12,12,0,0,0,0
228505,32,1,9,5,17,0,0,0,0
228506,29,7,8,5,9,0,0,0,0
228507,43,12,8,12,11,0,0,0,0
228508,50,5,11,0,34,0,0,0,0
228509,704,0,0,0,704,0,0,0,0
228510,38,4,9,5,20,0,0,0,0
228518,29,4,10,6,9,0,0,0,0
228519,68,6,23,19,20,0,0,0,0
228520,34,4,11,3,16,6,0,0,6
228521,42,3,12,8,19,0,0,0,0
228522,73,10,21,9,33,0,0,0,0
228536,51,4,11,8,28,0,0,0,0
228537,447,84,81,85,197,0,0,0,0
228541,59,3,17,14,25,0,0,0,0
228542,36,2,10,7,17,0,0,0,0
228544,0,0,0,0,0,0,0,0,0
228553,40,8,15,10,7,0,0,0,0
228554,46,5,18,5,18,0,0,0,0
228555,37,6,5,12,14,0,0,0,0
228556,43,3,13,13,14,0,0,0,0
228557,42,4,13,10,15,0,0,0,0
228558,125,15,40,29,41,0,0,0,0
228560,24,1,12,4,7,0,0,0,0
228562,22,7,8,4,3,0,0,0,0
228573,11,4,5,2,0,0,0,0,0
228586,99,39,33,12,15,0,0,0,0
228587,349,168,126,32,23,0,0,0,0
228591,35,9,7,6,13,0,0,0,0
228593,36,6,7,8,15,0,0,0,0
228597,73,22,26,9,16,0,0,0,0
228600,30,3,13,5,9,0,0,0,0
228606,0,0,0,0,0,0,0,0,0
228607,318,236,81,0,1,0,0,0,0
228610,0,0,0,0,0,0,0,0,0
228615,66,15,19,12,20,0,0,0,0
228617,47,5,16,7,19,0,0,0,0
228631,0,0,0,0,0,0,0,0,0
228633,0,0,0,0,0,0,0,0,0
228636,30,5,15,4,6,0,0,0,0
228642,128,33,36,19,40,0,0,0,0
228648,3,0,2,0,1,0,0,0,0
228651,15,4,4,4,3,0,0,0,0
228653,0,0,0,0,0,0,0,0,0
228654,0,0,0,0,0,0,0,0,0
228665,36,1,4,4,27,0,0,0,0
228666,43,5,14,7,17,0,0,0,0
228670,1,0,0,0,1,0,0,0,0
228674,0,0,0,0,0,0,0,0,0
228675,0,0,0,0,0,0,0,0,0
228677,35,7,13,4,11,0,0,0,0
228680,0,0,0,0,0,0,0,0,0
228692,394,116,116,64,98,0,0,0,0
228697,51,13,12,9,17,0,0,0,0
228700,68,3,21,10,34,0,0,0,0
228701,182,26,58,43,55,0,0,0,0
228705,47,4,13,6,24,0,0,0,0
228706,38,5,18,7,8,0,0,0,0
228714,0,0,0,0,0,0,0,0,0
228716,14,2,2,6,4,0,0,0,0
228721,60,10,21,8,21,0,0,0,0
228722,32,9,9,3,11,0,0,0,0
228728,63,14,23,13,13,0,0,0,0
228731,34,2,1,3,28,0,0,0,0
