MAZ,TAZ,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_hvy,man_lgt,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,unclass,util,emp_total,publicEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGradeKto8,privateEnrollGrade9to12,comm_coll_enroll
10268,37,3.476275433,231,294,0,0,5,26,0,0,0,15,0,0,2,4,0,0,0,0,0,0,0,7,65,9,18,14,0,0,7,0,172,0,0,0,0,0
10269,37,3.155285827,181,213,0,0,0,9,0,0,0,15,2,198,38,17,0,1,0,0,98,0,0,51,23,3,0,0,0,0,11,0,466,0,0,0,0,0
10270,566,1.991667614,129,363,0,0,0,9,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,27,0,0,0,0,0
10271,417,4.53190869,157,333,0,0,33,7,0,0,0,16,0,0,2,3,0,24,0,0,14,0,0,33,10,4,14,27,0,0,16,0,203,0,0,0,0,0
10272,599,3.267224465,66,113,0,7,0,4,0,0,0,0,0,0,3,0,0,5,0,0,20,0,0,2,0,31,0,11,0,0,0,0,83,0,0,0,0,0
10273,599,3.391765468,49,92,0,0,22,38,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,83,0,0,0,0,0
10274,598,8.499923397,76,255,0,3,10,22,0,0,2,0,250,0,0,11,0,7,0,0,5,0,0,12,89,0,2,127,0,0,3,0,543,0,0,0,0,0
10275,598,8.594070465,8,20,0,0,10,2,0,0,109,0,0,5,0,0,0,2,0,0,25,0,0,4,87,0,0,46,0,20,0,0,310,0,0,0,0,0
10276,598,4.225745393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
10277,598,8.38946739,85,133,0,0,11,15,0,0,1,4,0,0,11,109,0,13,0,0,0,0,0,74,49,3,2,7,8,0,3,0,310,0,0,0,0,0
10278,21,4.234146968,87,300,0,3,0,68,0,0,0,4,0,54,0,0,0,13,0,9,0,0,0,0,17,8,0,5,10,0,0,0,191,0,0,0,0,0
10279,18,4.226733813,227,496,0,0,0,30,0,0,109,10,5,16,0,0,0,0,0,0,0,0,0,7,24,3,1,14,0,0,0,0,219,0,0,0,0,0
10280,89,4.239089072,31,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,3,0,12,0,0,0,0,0
10281,89,4.22228592,94,295,0,0,2,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,0,0,0,0,0,26,0,0,0,0,0
10282,86,10.644302,0,0,0,26,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,147,1,0,2,66,0,0,3,291,545,0,0,0,0,0
10283,572,3.547688825,32,56,0,4,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,112,5,0,0,1,0,0,0,0,134,0,0,0,0,0
10284,146,3.000103784,66,139,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
10287,118,2.184903851,52,138,0,2,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0
10288,313,4.444433462,71,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10289,313,4.103922547,77,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290,449,10.60007018,190,671,0,0,0,0,0,191,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,210,475,0,419,0,0
10292,114,5.291262856,90,256,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
10295,125,2.997632733,37,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10300,125,5.972284685,111,275,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,14,0,0,0,0,0
10302,349,3.814315296,130,217,0,0,0,0,0,39,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,49,263,0,0,0,0
10308,325,3.795041094,329,423,0,0,4,27,0,0,0,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,90,0,0,0,0,0
10309,352,3.788369254,122,309,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,39,2,0,0,0,62,0,0,0,0,0
10310,82,3.517047785,55,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10312,1,4.919369585,42,124,0,0,0,20,0,0,2,4,0,0,0,0,0,5,0,0,0,0,0,4,11,0,0,17,0,10,0,0,73,0,0,0,0,0
10313,60,4.291722471,71,170,0,0,0,10,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,4,2,0,0,3,0,40,0,0,0,0,0
10315,150,1.312622626,27,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,148,3.953682608,86,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
10317,150,4.343120345,94,240,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
10321,203,4.824975413,80,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10322,213,72.03090791,54,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,213,4.844249616,58,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
10324,204,4.827446465,53,166,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10325,214,4.834118304,44,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10326,179,4.865253555,59,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
10327,180,4.838813302,69,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,180,4.842766985,56,183,0,0,0,0,0,0,0,0,27,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0
10329,207,4.847709088,52,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,207,4.846967773,59,166,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,36,0,0,0,0,0
10331,537,4.878350128,70,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10333,206,4.871678289,76,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10334,216,4.81286726,126,291,0,0,2,120,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,5,10,0,21,7,0,0,4,0,178,0,0,0,0,0
10335,252,4.871678289,129,341,0,0,2,0,0,0,0,0,261,1,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,280,0,0,0,0,0
10336,501,4.85067435,54,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10337,502,4.853392507,48,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
10338,208,6.962187968,61,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10340,504,4.877855918,87,224,0,0,0,0,2,0,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,0,4,0,36,0,0,0,0,0
10341,211,8.755677241,54,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10344,282,11.36362513,86,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,297,3.281556565,21,56,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0
10349,101,4.715013615,48,136,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10350,642,3.008258255,22,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10351,642,3.857311595,29,94,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
10352,641,11.03349263,75,227,0,0,3,24,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,1,9,0,0,0,64,0,0,0,0,0
10353,67,148.6994855,165,454,0,11,0,34,0,130,5,29,45,0,0,0,0,0,0,0,9,0,0,26,195,0,7,21,2,0,3,0,517,0,994,0,0,0
10355,65,4.465437401,93,149,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,29,0,0,0,0,0
10358,69,7.512985376,86,196,0,4,3,50,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,70,0,0,0,0,0
10359,441,12.25987556,78,252,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111,0,0,0,0,115,0,0,0,0,0
10368,345,3.803936879,50,78,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
10369,325,3.780708994,0,0,0,0,0,7,0,0,0,0,0,1,326,0,0,0,0,0,0,0,0,0,7,11,0,4,5,0,0,0,361,0,0,0,0,0
10370,325,3.789357675,0,0,0,0,0,4,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,263,0,0,0,0,0
10372,342,3.764894264,85,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10373,387,3.822469767,175,278,0,0,2,11,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0
10375,386,3.795288199,72,111,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0
10376,347,3.821234241,146,302,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0
10377,325,3.70633034,0,0,0,0,0,15,61,0,0,0,0,0,0,0,0,0,0,0,11,0,0,55,0,27,0,4,0,0,0,0,173,0,0,0,0,0
10378,350,3.783180046,144,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
10380,286,295.3838285,42,114,0,4,7,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,0,0,0,0
10384,489,5.008080339,69,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,0,14,0,0,0,0,0
10385,277,4.97991035,141,239,0,38,11,163,0,0,0,2,0,13,0,24,0,0,0,0,0,0,0,2,20,0,0,9,0,0,0,0,282,0,0,0,0,0
10386,331,4.921593532,83,178,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,14,7,0,0,0,39,0,0,0,0,0
10388,271,28.19321647,559,1039,0,0,5,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,53,0,0,0,0,0
10390,446,17.99395087,324,572,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,11,0,0,0,0,0,48,0,0,0,0,0
10392,555,5.732345572,145,264,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,2,0,0,0,0,0,18,0,0,0,0,0
10394,7,4.419475841,71,147,0,0,46,77,0,14,0,8,0,20,0,11,0,9,0,0,11,0,0,2,59,7,3,35,0,0,8,9,319,0,0,0,0,0
10395,604,2.184162536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10398,570,8.513019971,414,658,0,0,0,37,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,77,0,3,0,154,0,0,0,0,0
10399,1,2.406310077,25,30,0,0,14,33,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,33,2,0,0,9,0,0,2,0,103,0,0,0,0,0
10400,489,4.969284828,82,225,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,49,0,0,0,0,0
10401,238,4.986087979,174,346,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,2,0,9,5,0,0,0,0,27,0,0,0,0,0
10402,165,4.828929096,16,51,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,468,0,0,0,0
10403,299,4.861546977,66,178,0,0,0,22,0,0,7,3,0,13,0,7,0,0,0,0,0,0,0,4,3,0,7,8,0,0,0,0,74,0,0,0,0,0
10405,534,4.019165476,74,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
10411,72,4.625067336,52,207,0,0,2,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,41,0,0,0,0,0
10413,221,4.871431184,134,289,0,0,2,21,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,37,0,4,4,7,3,0,0,85,0,0,0,0,0
10414,223,4.962365884,130,297,0,10,2,20,0,0,0,29,0,50,0,0,0,4,0,0,0,0,0,0,3,0,0,2,11,0,0,0,131,0,0,0,0,0
10416,60,4.309761148,115,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,2,0,0,0,0,0,15,0,0,0,0,0
10417,60,4.312479305,121,236,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,0,0,0,0
10418,61,4.29740589,140,256,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,29,0,0,0,0,0
10419,83,5.914956287,113,254,0,0,0,11,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0
10420,83,10.5486723,103,194,0,4,0,0,0,66,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,124,368,0,0,0,0
10421,150,2.3643022,52,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,7,0,0,0,0,0
10424,152,5.619171407,50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
10425,153,11.17038889,91,222,0,2,0,0,0,33,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,52,0,0,0,0,0
10427,105,5.159555804,26,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0
10428,105,4.638411015,23,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
10429,459,4.34287324,54,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430,105,8.265667703,40,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10431,105,5.877890513,26,87,0,0,2,42,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0,2,21,0,0,3,0,92,0,0,0,0,0
10432,239,3.839520023,52,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
10433,237,3.654438256,46,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10434,451,4.341884819,30,96,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,10,0,0,0,0,0
10435,189,3.13724715,40,141,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
10436,197,3.954423924,48,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10437,195,3.925265515,51,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
10438,156,12.81363823,155,472,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,10,0,0,0,0,0
10440,186,3.168629505,36,132,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0
10441,314,6.469460273,74,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
10443,315,5.370089403,59,186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10444,317,3.464908596,42,137,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
10445,323,18.51682539,317,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,24,0,0,0,0,0
10446,323,8.939276377,490,1649,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,3,0,3,0,0,27,0,0,0,0,0
10447,360,4.011999427,0,0,0,4,112,43,0,0,3,59,2001,2,0,11,0,9,0,0,0,0,5,126,51,2,48,911,43,27,26,10,3493,0,0,0,0,0
10450,302,4.144447794,37,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
10452,318,2.622032885,25,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10454,340,3.795041094,516,916,0,3,0,1,0,0,0,23,0,0,17,0,0,0,0,0,0,0,0,5,2,0,0,21,17,2,3,0,94,0,0,0,0,0
10455,562,3.273896305,28,49,0,59,103,2,0,0,2,3,0,0,0,0,0,10,0,0,7,22,0,41,14,3,4,15,0,38,0,0,323,0,0,0,0,0
10456,31,3.756986898,518,799,0,0,0,28,0,0,0,17,0,9,66,5,0,0,0,0,0,0,0,3,8,1,0,187,0,0,0,0,324,0,0,0,0,0
10457,599,6.560642078,188,380,0,0,0,62,0,0,0,4,43,11,0,21,0,0,0,0,9,0,0,60,34,0,13,8,0,0,0,0,265,0,0,0,0,0
10458,418,3.63071616,20,35,0,43,3,49,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,8,4,0,0,29,0,1,0,0,157,0,0,0,0,0
10460,595,3.604523013,60,103,0,5,0,290,0,0,0,41,0,24,85,52,0,3,0,0,0,0,0,289,213,4,4,165,0,0,0,0,1175,0,0,0,0,0
10462,24,8.641514656,231,443,0,21,0,85,0,0,1,11,5,11,2,23,0,0,0,0,21,0,0,18,35,5,2,24,0,0,3,0,267,0,0,0,0,0
10463,98,16.11422189,36,124,0,0,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,164,769,0,0,0
10464,623,7.637279273,39,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
10466,260,4.845238036,71,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10467,540,4.867724606,52,150,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,4,33,0,7,0,0,0,0,68,0,0,0,0,0
10468,256,5.367618351,111,271,0,0,0,13,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,18,5,0,0,2,0,0,0,0,62,0,0,0,0,0
10469,257,4.854380927,80,235,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,12,0,0,0,0,0
10470,257,4.817068048,87,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10472,258,4.873902235,33,91,0,0,3,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,5,0,0,0,50,423,0,0,0,0
10473,258,7.785295266,59,126,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,0,0,0,0,43,0,0,49,37,0
10474,259,5.078999521,103,218,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
10476,576,643.5920689,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,5,0,0,229,0,0,0,0,0
10477,493,4.853392507,63,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0
10482,43,5.568761954,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,52,0,0,0,0,0
10483,579,10.88374691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0
10484,371,5.699974795,165,263,0,7,0,45,0,0,1,0,0,16,29,0,0,0,0,0,0,0,0,27,3,0,14,20,0,0,0,3,165,0,0,0,0,0
10486,371,5.691326115,140,254,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,36,0,0,0,0,0
10487,369,3.786639518,164,274,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
10488,436,3.807890562,65,90,0,0,0,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,78,422,0,0,0,0
10489,345,6.467236326,156,242,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,2,11,0,0,0,0,0,0,0,33,0,0,0,0,0
10490,342,4.03275626,195,289,0,0,46,0,0,0,0,49,0,0,4,0,0,3,0,0,4,0,0,68,1,1,8,0,0,0,3,0,187,0,0,0,0,0
10493,465,3.581295128,206,348,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,25,0,0,0,0,0
10494,375,3.59241486,77,164,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,3,0,36,0,0,0,0,0
10496,465,3.777002417,190,319,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,5,0,3,0,0,0,0,0,22,0,0,0,0,0
10498,374,3.767365315,187,344,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0
10499,470,3.908709469,209,299,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,47,2,0,0,0,0,55,0,0,0,0,0
10501,372,3.583519074,207,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,4,1,0,0,3,0,24,0,0,0,0,0
10503,390,3.897095526,146,311,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,3,0,24,0,0,0,0,0
10504,49,4.296417469,79,189,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,26,0,0,0,0,0
10507,49,4.256386433,89,169,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,7,0,230,0,0,0,0,0
10508,58,4.272201163,69,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,10,0,0,0,0,0
10509,57,4.339660873,90,186,0,0,4,38,0,0,2,22,0,9,0,0,0,3,0,0,0,0,0,4,3,2,5,2,0,0,0,0,94,0,0,0,0,0
10512,565,7.475425392,796,4269,0,11,194,38,0,0,0,31,271,0,0,4,0,0,0,22,0,0,0,9,12,0,7,7,0,52,0,0,658,0,0,0,0,0
10514,599,9.984778322,154,267,0,15,11,60,0,0,3,5,0,0,7,8,0,34,0,8,56,0,0,64,15,184,7,74,0,10,0,0,561,0,0,0,0,0
10515,572,4.211166188,113,165,0,0,0,0,0,0,0,4,0,0,0,39,0,0,0,0,2,0,0,34,7,0,3,0,22,0,0,0,111,0,0,0,0,0
10517,27,3.430560978,112,191,3,1,20,16,0,0,0,37,5,13,0,33,0,3,0,0,2,0,0,53,25,7,3,12,0,10,0,0,243,0,0,0,0,0
10518,148,4.613453394,102,248,0,6,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0
10519,154,2.329213267,36,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10520,98,4.889469861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,0,0,0,0,0,0,31,0,0,0,0,0
10523,256,5.187972898,141,344,0,0,2,16,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,14,15,0,9,3,0,0,0,0,78,0,0,0,0,0
10524,260,4.832141463,81,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
