MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus
319426,29,9,6,2,12
319429,0,0,0,0,0
319432,23,6,9,5,3
319433,184,74,43,25,42
319434,170,129,24,7,10
319435,20,14,6,0,0
319437,29,7,12,3,7
319439,78,7,10,16,45
319441,39,5,8,7,19
319442,249,13,46,72,118
319443,31,2,8,10,11
319445,42,5,8,8,21
319448,52,4,9,9,30
319449,26,0,4,7,15
319459,72,7,22,13,30
319462,105,5,24,25,51
319467,46,2,6,8,30
319469,21,11,6,4,0
319470,115,11,41,26,37
319473,86,21,28,14,23
319475,128,56,39,13,20
319476,38,7,10,8,13
319477,51,14,16,8,13
319478,27,2,9,1,15
319479,23,4,6,6,7
319480,42,7,12,9,14
319481,112,20,33,18,41
319483,16,1,10,0,5
319488,37,14,14,6,3
319495,0,0,0,0,0
319512,49,8,16,10,15
319513,38,7,12,6,13
319516,33,5,8,8,12
319517,29,5,12,5,7
319519,40,3,5,3,29
319521,1,1,0,0,0
319522,0,0,0,0,0
319525,60,10,23,9,18
319527,0,0,0,0,0
319530,1,0,1,0,0
319531,47,9,25,7,6
319532,56,5,23,13,15
319538,51,21,14,14,2
319539,37,4,8,7,18
319546,0,0,0,0,0
319548,62,15,25,10,12
319549,39,12,6,4,17
319550,61,21,25,7,8
319551,89,27,23,23,16
319553,10,3,3,1,3
319555,109,24,26,24,35
319558,83,11,41,7,24
319560,67,22,18,8,19
319562,40,4,8,9,19
319565,31,5,9,6,11
319566,104,25,33,17,29
319567,115,19,23,26,47
319568,124,21,40,25,38
319569,341,55,59,54,173
319570,45,6,7,7,25
319571,40,4,11,5,20
319572,33,11,11,6,5
319576,84,45,20,10,9
319577,66,15,18,14,19
319584,0,0,0,0,0
319586,45,23,9,3,10
319590,35,7,11,8,9
319607,75,22,23,9,21
319608,1,0,0,0,1
319609,5,3,1,1,0
319611,31,11,11,5,4
319613,0,0,0,0,0
319614,60,12,22,16,10
319620,24,5,7,3,9
319621,40,11,10,8,11
319622,8,4,3,1,0
319626,0,0,0,0,0
319631,224,16,58,64,86
319636,161,19,40,34,68
319637,44,6,15,6,17
319643,18,1,1,6,10
319648,56,9,18,11,18
319650,106,19,28,27,32
319651,21,11,4,3,3
319653,13,2,4,4,3
319655,49,3,13,12,21
319656,33,6,8,5,14
319657,56,15,15,9,17
319658,132,27,31,19,55
319662,47,10,13,7,17
319663,29,4,9,5,11
319664,33,4,6,4,19
319666,27,3,8,2,14
319670,9,1,3,2,3
319671,130,1,29,27,73
319672,45,2,13,5,25
319677,25,3,8,4,10
319680,156,48,50,22,36
319684,118,47,36,17,18
319686,43,8,19,6,10
319687,75,14,25,18,18
319689,84,19,38,10,17
319690,17,1,8,2,6
319691,40,5,14,3,18
319692,29,4,8,5,12
319694,52,3,11,8,30
319701,31,2,4,6,19
319702,0,0,0,0,0
319703,48,6,17,13,12
319712,61,5,15,13,28
319717,62,4,19,10,29
319718,27,7,7,5,8
319719,29,5,5,7,12
319723,40,10,8,8,14
319726,95,15,25,14,41
319729,35,2,4,11,18
319732,96,17,16,18,45
319735,69,5,23,10,31
319739,36,4,4,8,20
319743,46,4,13,5,24
319757,100,8,32,14,46
319764,8,1,2,2,3
319769,59,3,6,11,39
319772,42,4,3,9,26
319773,42,3,7,8,24
319774,203,20,43,49,91
319776,49,3,9,7,30
319777,196,70,80,15,31
319778,0,0,0,0,0
319780,0,0,0,0,0
319783,73,3,9,16,45
319787,7,2,1,1,3
319791,41,2,9,7,23
319792,28,3,6,6,13
319795,75,16,19,9,31
319803,85,8,17,19,41
319809,0,0,0,0,0
319821,3,0,1,1,1
319824,27,7,15,2,3
319826,28,17,7,2,2
319830,86,19,19,19,29
319835,70,12,15,17,26
319837,61,7,17,11,26
319839,22,3,4,2,13
319840,188,33,45,41,69
319844,32,5,8,5,14
319845,25,1,9,4,11
319847,0,0,0,0,0
319848,5,1,2,2,0
319852,45,12,15,5,13
319853,113,55,26,15,17
319854,53,7,10,12,24
319858,119,14,21,22,62
319859,51,6,9,11,25
319860,28,3,8,5,12
319861,23,3,6,8,6
319862,42,12,7,9,14
319865,22,2,10,6,4
319866,29,8,8,4,9
319867,30,8,16,4,2
319869,54,17,16,8,13
319870,52,13,10,11,18
319871,0,0,0,0,0
319872,118,35,30,17,36
319875,50,14,19,6,11
319877,326,107,98,47,74
319879,166,24,88,26,28
319887,501,174,107,74,146
319890,34,2,5,8,19
319891,34,5,6,6,17
319900,42,9,9,9,15
319908,0,0,0,0,0
319910,62,19,24,10,9
319916,120,19,26,23,52
319920,13,1,10,0,2
319921,67,23,22,9,13
319922,52,28,11,2,11
319923,367,121,125,71,50
319926,0,0,0,0,0
319927,53,18,24,6,5
319928,57,18,15,9,15
319929,41,14,13,10,4
319930,39,11,9,5,14
319931,44,16,12,7,9
319932,104,51,30,12,11
319933,46,22,11,8,5
319936,46,8,12,12,14
319938,28,16,9,2,1
319939,21,11,6,3,1
319941,11,5,4,2,0
319942,16,0,2,3,11
319944,94,15,23,17,39
319948,43,7,14,6,16
319949,16,2,0,4,10
319953,214,79,61,34,40
319954,27,4,11,4,8
319955,23,1,11,2,9
319956,66,8,14,9,35
319962,25,2,8,5,10
319963,39,5,13,11,10
319964,59,8,14,8,29
319973,41,2,14,8,17
319976,129,17,30,22,60
319978,16,2,6,6,2
319982,57,5,13,7,32
319983,78,14,22,16,26
319984,32,4,8,5,15
319985,61,12,17,15,17
319993,24,2,5,3,14
319999,143,28,67,29,19
320007,42,8,15,5,14
320009,17,0,5,5,7
320010,64,7,16,12,29
320014,52,2,16,8,26
320016,31,12,12,3,4
320019,31,10,8,2,11
320020,45,8,29,5,3
320021,0,0,0,0,0
320024,59,18,25,7,9
320026,10,3,5,0,2
320030,28,3,12,4,9
320034,4,1,2,0,1
320042,147,14,41,25,67
320046,0,0,0,0,0
320047,82,46,24,7,5
320059,0,0,0,0,0
320060,73,9,23,11,30
320061,45,8,6,9,22
320062,42,8,7,5,22
320064,35,10,16,5,4
320065,38,6,24,3,5
320066,39,7,16,9,7
320067,24,4,10,3,7
320068,53,10,16,6,21
320069,23,11,5,3,4
320070,47,17,15,7,8
320079,63,12,18,12,21
320081,54,7,10,12,25
320083,0,0,0,0,0
320085,83,23,29,13,18
320088,59,22,26,9,2
320089,34,16,13,2,3
320090,40,15,14,8,3
320093,187,63,71,21,32
320094,86,15,30,19,22
320096,20,6,12,1,1
320099,73,28,38,4,3
320104,28,10,11,1,6
320118,74,37,24,8,5
320119,32,4,9,6,13
320122,70,35,25,6,4
320123,75,28,29,14,4
320124,79,40,28,7,4
320127,0,0,0,0,0
320128,27,4,15,3,5
320131,85,21,39,17,8
320142,38,6,9,7,16
320143,26,4,5,6,11
320144,24,5,3,7,9
320146,0,0,0,0,0
320148,25,1,9,5,10
320151,55,6,9,12,28
320153,56,3,10,10,33
320156,335,98,105,59,73
320173,38,5,10,13,10
320178,64,21,26,10,7
320180,66,15,29,8,14
320183,73,15,23,10,25
320184,32,6,10,4,12
320185,40,7,12,6,15
320186,53,12,11,8,22
320189,23,4,3,4,12
320191,43,7,10,6,20
320196,18,0,2,2,14
320203,34,7,9,9,9
320205,22,3,7,3,9
320223,89,11,28,20,30
320224,48,9,15,9,15
320226,30,4,13,3,10
320227,60,7,24,18,11
320229,84,46,21,6,11
320234,33,2,12,5,14
320236,0,0,0,0,0
320237,118,5,58,17,38
320243,10,4,2,0,4
320247,42,6,9,9,18
320252,15,5,2,3,5
320255,17,4,3,3,7
320257,44,16,18,4,6
320258,41,14,12,10,5
320259,36,13,15,3,5
320262,75,8,21,17,29
320263,96,57,18,8,13
320266,89,13,19,15,42
320268,145,29,53,29,34
320269,57,15,24,10,8
320270,30,3,12,4,11
320271,22,1,1,7,13
320275,52,17,23,7,5
320278,29,19,8,2,0
320279,161,109,40,7,5
320280,191,121,59,5,6
320281,79,36,32,6,5
320282,114,57,37,13,7
320293,37,9,6,7,15
320296,81,14,34,20,13
320298,105,44,29,17,15
320310,34,13,12,5,4
320318,86,33,31,13,9
320319,37,10,19,3,5
320321,67,15,27,12,13
320324,42,13,12,4,13
320331,57,1,9,14,33
320334,114,18,26,24,46
320336,24,9,15,0,0
320337,35,7,12,8,8
320340,30,5,10,3,12
320341,55,0,13,12,30
320342,28,3,7,7,11
320349,71,14,22,18,17
320353,88,12,16,28,32
320362,74,6,20,17,31
320372,81,15,31,16,19
320373,83,13,27,15,28
320375,49,7,7,11,24
320380,28,6,5,7,10
320381,21,7,6,4,4
320384,27,3,8,5,11
320385,36,10,12,2,12
320388,4,2,1,1,0
320391,60,7,20,13,20
320395,43,11,15,10,7
320398,297,21,57,43,176
320401,13,1,2,4,6
320402,24,3,13,6,2
320404,76,43,17,7,9
320408,39,6,11,7,15
320413,418,80,128,105,105
320418,0,0,0,0,0
320426,133,7,43,34,49
320430,75,45,6,6,18
320431,1,0,0,0,1
320436,65,6,20,12,27
320438,41,4,17,10,10
320440,37,1,16,6,14
320442,45,6,12,2,25
320448,27,6,5,5,11
320449,53,10,15,7,21
320450,14,3,5,2,4
320451,0,0,0,0,0
320453,41,7,15,6,13
320460,46,11,23,7,5
320462,50,17,10,4,19
320463,59,7,14,9,29
320464,39,4,3,8,24
320467,32,9,4,6,13
320469,21,3,3,10,5
320473,585,288,178,69,50
320475,42,8,10,10,14
320479,4,0,0,0,4
320480,20,12,6,0,2
320483,65,12,22,17,14
320484,20,5,8,3,4
320493,95,11,27,25,32
320495,17,6,4,4,3
320497,23,3,3,6,11
320501,30,7,8,6,9
320502,39,10,12,7,10
320504,46,14,10,10,12
320506,86,16,31,13,26
320508,209,60,57,35,57
320509,25,4,9,2,10
320510,55,13,17,9,16
320512,30,18,8,1,3
320515,6,0,1,0,5
320519,149,25,39,30,55
320522,34,3,5,8,18
320524,14,1,4,4,5
320526,82,26,18,11,27
320529,29,6,7,4,12
320530,57,9,18,12,18
320531,42,9,14,6,13
320533,68,14,17,6,31
320534,34,8,7,3,16
320542,65,12,18,19,16
320546,0,0,0,0,0
320548,63,18,22,12,11
320550,0,0,0,0,0
320555,0,0,0,0,0
320559,562,98,155,103,206
320560,76,29,19,10,18
320561,0,0,0,0,0
320562,100,14,30,21,35
320564,10,3,4,1,2
320565,23,2,2,7,12
320577,15,2,3,2,8
320579,68,13,25,8,22
320585,51,9,12,8,22
320587,29,3,9,4,13
320601,57,12,10,14,21
320606,141,59,37,24,21
320607,66,7,18,15,26
320613,25,2,8,4,11
320622,0,0,0,0,0
320623,0,0,0,0,0
320631,16,3,11,1,1
320632,46,6,13,12,15
320636,133,47,51,14,21
320642,0,0,0,0,0
320643,0,0,0,0,0
320650,4,2,1,1,0
320651,670,206,253,108,103
320654,0,0,0,0,0
320655,39,10,18,7,4
320656,43,8,18,11,6
320660,54,18,24,9,3
320661,53,15,19,12,7
320663,91,44,36,6,5
320664,83,28,36,11,8
320667,52,13,21,10,8
320668,52,20,17,8,7
320672,64,21,19,13,11
320675,0,0,0,0,0
320678,37,14,14,4,5
320680,51,4,14,10,23
320681,1,0,0,0,1
320685,39,6,9,9,15
320687,31,7,9,8,7
320690,53,10,15,4,24
320691,25,3,3,5,14
320692,27,0,9,9,9
320693,27,5,10,5,7
320699,80,11,23,10,36
320703,41,4,7,12,18
320705,63,2,18,22,21
320706,35,2,8,5,20
320707,121,16,29,38,38
320708,32,0,12,4,16
320719,37,12,10,8,7
320722,32,3,10,6,13
320724,64,9,15,18,22
320726,54,15,20,8,11
320728,25,3,6,5,11
320729,83,17,19,12,35
320730,156,22,58,30,46
320731,38,4,8,5,21
320732,32,6,9,2,15
320733,13,3,3,2,5
320736,63,14,19,6,24
320739,61,5,24,11,21
320742,156,18,47,31,60
320745,23,5,6,5,7
320747,67,25,18,12,12
320755,118,39,33,26,20
320758,45,4,18,7,16
320761,0,0,0,0,0
320770,3,0,2,0,1
320773,0,0,0,0,0
320779,28,6,7,5,10
320782,62,8,37,6,11
320786,146,58,45,23,20
320788,0,0,0,0,0
320792,85,7,32,21,25
320793,30,2,12,5,11
320795,66,2,25,11,28
320797,8,1,2,0,5
320800,74,13,30,11,20
320802,42,5,16,6,15
320804,37,4,8,9,16
320805,14,3,8,0,3
320806,25,2,8,7,8
320809,13,0,4,6,3
320810,46,4,15,8,19
320813,41,14,14,9,4
320816,40,5,11,6,18
320822,0,0,0,0,0
320823,82,43,21,7,11
320824,17,8,4,3,2
320826,51,14,19,10,8
320829,29,5,12,3,9
320832,83,34,25,13,11
320836,232,45,68,51,68
320842,102,16,23,19,44
320843,99,41,25,16,17
320847,13,1,6,3,3
320848,25,4,5,2,14
320861,34,14,11,3,6
320863,90,29,32,16,13
320864,123,49,48,12,14
320867,94,84,8,1,1
320872,58,19,25,9,5
320873,0,0,0,0,0
320874,57,56,1,0,0
320879,13,1,2,1,9
320885,29,6,8,9,6
320899,60,12,16,12,20
320911,34,8,8,5,13
320912,38,9,10,6,13
320916,139,29,35,19,56
320923,0,0,0,0,0
320925,39,5,14,8,12
320935,41,9,13,9,10
320936,25,2,10,5,8
320937,25,7,4,7,7
320939,49,6,21,8,14
320941,0,0,0,0,0
320942,13,0,4,2,7
320943,0,0,0,0,0
320944,59,9,21,10,19
320946,0,0,0,0,0
320951,309,133,113,38,25
320952,37,3,10,7,17
320962,66,10,19,10,27
320968,25,6,7,8,4
320969,104,41,32,17,14
320972,82,28,26,16,12
320975,36,7,12,10,7
320976,44,9,14,6,15
320978,25,2,4,3,16
320986,24,2,8,7,7
320988,60,18,24,11,7
320990,54,20,9,7,18
320997,70,14,25,13,18
320998,57,13,27,9,8
320999,65,20,26,6,13
321000,37,10,14,3,10
321001,48,13,15,8,12
321006,25,15,8,2,0
321009,20,3,0,5,12
321016,27,11,10,4,2
321020,0,0,0,0,0
321021,82,37,27,8,10
321026,70,47,15,5,3
321027,0,0,0,0,0
321038,52,12,25,8,7
321039,97,28,26,24,19
321045,24,7,7,4,6
321049,53,10,25,10,8
321050,12,2,4,4,2
321051,106,27,49,8,22
321053,3,0,2,0,1
321059,1,1,0,0,0
321061,35,10,16,8,1
321062,35,9,16,8,2
321063,27,16,5,4,2
321065,34,12,9,2,11
321067,48,15,19,12,2
321068,66,20,21,9,16
321069,76,40,20,7,9
321071,0,0,0,0,0
321072,64,19,23,15,7
321073,65,20,27,6,12
321074,10,8,1,1,0
321075,25,4,10,8,3
321076,45,16,9,8,12
321077,62,18,24,11,9
321078,102,33,34,19,16
321079,145,74,41,9,21
321081,65,21,31,3,10
321082,48,16,16,10,6
321083,56,16,19,14,7
321084,53,15,25,1,12
321085,42,16,15,7,4
321087,206,50,72,34,50
321088,35,9,12,7,7
321091,59,21,17,11,10
321092,23,5,8,3,7
321093,33,4,11,8,10
321094,70,4,7,13,46
321095,191,46,51,34,60
321096,38,10,14,4,10
321104,289,66,70,58,95
321108,32,4,6,4,18
321110,37,6,18,3,10
321112,0,0,0,0,0
321116,90,14,29,17,30
321118,24,5,7,3,9
321121,45,6,12,8,19
321126,0,0,0,0,0
321127,0,0,0,0,0
321134,26,10,7,6,3
321137,62,16,20,11,15
321139,248,49,102,40,57
321142,47,7,10,11,19
321143,256,122,61,31,42
321145,0,0,0,0,0
321147,11,2,3,2,4
321151,47,14,20,10,3
321153,39,6,18,12,3
321158,17,5,1,3,8
321166,67,14,12,12,29
321167,93,44,25,12,12
321177,25,4,7,6,8
321179,79,11,27,17,24
321186,32,1,11,6,14
321188,35,8,12,9,6
321193,30,10,11,7,2
321196,67,25,23,6,13
321201,106,21,34,18,33
321208,8,3,2,1,2
321210,54,3,26,11,14
321213,240,15,40,31,154
321217,5,0,4,0,1
321218,46,4,15,13,14
321221,45,5,16,10,14
321222,62,8,25,14,15
321223,60,12,15,15,18
321224,24,3,4,9,8
321227,27,7,6,5,9
321228,56,10,19,9,18
321229,75,11,27,13,24
321232,44,4,14,6,20
321233,94,5,15,20,54
321234,40,4,11,12,13
321238,31,5,11,6,9
321240,25,7,4,6,8
321241,0,0,0,0,0
321242,0,0,0,0,0
321245,37,5,9,12,11
321247,27,5,6,8,8
321248,40,4,19,4,13
321252,72,24,26,9,13
321256,116,54,28,16,18
321258,18,1,6,4,7
321260,30,7,10,4,9
321261,36,2,15,3,16
321262,353,24,93,108,128
321263,0,0,0,0,0
321264,79,34,26,11,8
321265,94,15,27,22,30
321267,42,8,10,10,14
321268,69,9,15,12,33
321269,33,11,7,7,8
321271,32,12,5,6,9
321274,51,5,15,10,21
321275,14,3,6,0,5
321282,14,1,4,2,7
321284,27,2,4,7,14
321285,44,12,11,11,10
321288,64,8,30,10,16
321290,50,5,23,11,11
321293,1,1,0,0,0
321297,30,9,6,7,8
321299,33,2,14,8,9
321302,181,48,74,29,30
321304,12,0,3,0,9
321309,86,8,31,24,23
321311,0,0,0,0,0
321314,134,26,26,34,48
321317,33,2,9,8,14
321318,12,0,1,1,10
321322,0,0,0,0,0
321324,6,0,2,0,4
321334,37,10,13,4,10
321338,134,12,43,22,57
321342,0,0,0,0,0
321350,16,1,6,4,5
321355,27,3,6,6,12
321358,1,0,0,1,0
321368,30,9,5,5,11
321369,29,6,9,8,6
321373,30,0,12,7,11
321396,19,8,4,4,3
321403,35,0,8,7,20
321409,127,65,39,15,8
321412,4,0,1,2,1
321413,5,1,2,1,1
321415,1,1,0,0,0
321422,106,2,21,18,65
321427,31,6,10,8,7
321430,27,7,10,4,6
321431,57,6,23,8,20
321433,61,12,29,10,10
321437,41,26,7,4,4
321441,116,43,25,24,24
321443,0,0,0,0,0
321450,34,12,7,5,10
321453,72,19,26,15,12
321454,45,12,17,10,6
321459,94,21,34,21,18
321463,140,72,46,12,10
321465,218,115,69,26,8
321466,45,12,18,7,8
321471,24,16,6,2,0
321472,31,18,7,4,2
321476,10,1,3,3,3
321477,104,65,24,11,4
321481,156,119,34,1,2
321483,59,7,13,11,28
321484,43,11,13,4,15
321490,66,30,24,5,7
321492,29,16,9,2,2
321495,50,20,20,5,5
321496,113,47,36,16,14
321500,38,11,11,6,10
321502,35,5,13,7,10
321503,76,25,35,8,8
321504,61,18,18,12,13
321506,47,17,15,9,6
321507,37,12,11,4,10
321508,52,17,13,10,12
321509,38,12,11,6,9
321510,54,8,14,8,24
321511,39,6,8,13,12
321515,23,6,9,3,5
321516,26,7,7,6,6
321517,53,13,13,7,20
321519,59,13,18,12,16
321520,8,5,2,0,1
321521,67,16,15,12,24
321522,25,3,2,4,16
321527,52,7,9,8,28
321529,32,3,10,1,18
321530,100,35,27,17,21
321531,39,12,13,4,10
321532,25,10,6,3,6
321533,24,7,8,3,6
321534,73,24,20,10,19
321535,67,20,14,14,19
321541,23,6,5,4,8
321545,53,7,8,10,28
321549,28,4,8,3,13
321550,41,5,12,13,11
321553,51,11,13,12,15
321554,64,10,28,12,14
321558,24,6,10,5,3
321559,54,12,16,12,14
321564,62,8,14,11,29
321565,35,8,5,6,16
321568,76,10,8,20,38
321571,59,9,13,9,28
321572,31,7,5,3,16
321574,51,10,19,5,17
321579,8,2,1,2,3
321580,10,9,0,1,0
321582,272,205,34,6,27
321583,0,0,0,0,0
321585,112,18,45,19,30
321589,58,10,31,10,7
321596,8,2,3,2,1
321601,55,16,22,5,12
321603,26,9,9,3,5
321607,28,5,13,8,2
321608,57,14,22,9,12
321612,40,11,14,7,8
321613,0,0,0,0,0
321616,0,0,0,0,0
321621,0,0,0,0,0
321622,0,0,0,0,0
321623,0,0,0,0,0
321624,96,29,10,8,49
321627,10,3,4,1,2
321635,83,11,34,17,21
321637,50,4,12,10,24
321638,33,7,6,3,17
321640,46,6,8,9,23
321643,25,3,5,2,15
321645,28,3,3,2,20
321646,35,0,10,4,21
321647,50,7,6,7,30
321648,32,5,5,4,18
321649,62,20,17,10,15
321651,23,7,11,3,2
321658,59,17,21,9,12
321659,44,8,21,11,4
321660,38,10,7,4,17
321661,37,6,12,6,13
321662,21,4,5,4,8
321663,38,12,10,8,8
321664,59,13,30,4,12
321665,26,9,9,6,2
321666,28,10,7,2,9
321668,51,16,18,7,10
321670,74,21,16,11,26
321671,25,4,3,7,11
321672,38,6,14,5,13
321673,0,0,0,0,0
321674,0,0,0,0,0
321677,43,8,14,10,11
321683,46,10,6,10,20
321688,75,15,16,16,28
321689,29,7,4,5,13
321690,37,13,11,7,6
321692,42,7,9,9,17
321693,78,22,22,18,16
321695,31,8,9,7,7
321702,62,28,12,9,13
321709,24,2,9,5,8
321711,85,27,25,13,20
321719,56,6,10,17,23
321720,52,9,20,9,14
321727,38,7,5,6,20
321737,169,8,12,29,120
321738,54,11,11,6,26
321742,319,86,97,44,92
321745,22,4,6,10,2
321758,141,42,55,17,27
321767,26,10,5,5,6
321773,178,29,25,34,90
321774,69,11,20,12,26
321786,43,10,10,10,13
321790,49,19,21,6,3
321791,10,4,6,0,0
321792,33,5,15,9,4
321795,38,18,9,6,5
321801,57,16,17,10,14
321802,120,48,37,21,14
321804,85,26,31,12,16
321808,22,6,8,3,5
321812,89,33,39,10,7
321815,29,10,12,3,4
321817,23,6,6,6,5
321818,50,22,13,5,10
321819,1,0,0,1,0
321820,80,32,28,8,12
321821,44,11,17,10,6
321822,128,48,46,20,14
321823,52,26,12,8,6
321826,0,0,0,0,0
321827,35,10,11,8,6
321829,50,9,16,13,12
321832,35,16,11,3,5
321834,273,147,89,24,13
321842,165,50,66,26,23
321843,79,27,24,16,12
321846,93,2,11,28,52
321847,37,4,9,7,17
321849,56,14,13,11,18
321851,410,83,78,107,142
321854,89,5,29,15,40
321856,24,2,7,7,8
321858,53,11,8,12,22
321859,62,6,14,11,31
321864,31,1,8,11,11
321866,37,0,11,8,18
321867,41,8,11,3,19
321872,24,2,4,6,12
321873,31,19,8,2,2
321875,29,3,6,6,14
321878,46,8,9,11,18
321879,33,3,6,8,16
321883,31,2,7,8,14
321885,203,19,35,60,89
321887,31,5,9,5,12
321890,37,3,12,3,19
321891,39,5,8,2,24
321892,50,6,12,10,22
321893,22,6,6,5,5
321894,458,42,112,110,194
321896,69,20,31,8,10
321901,33,6,17,5,5
321902,31,8,10,7,6
321908,37,14,11,6,6
321909,49,20,14,2,13
321910,9,5,4,0,0
321911,48,8,13,16,11
321913,58,15,16,5,22
321921,76,12,36,9,19
321924,209,35,79,31,64
321929,54,5,15,11,23
321932,54,4,7,17,26
321933,45,1,15,12,17
321936,52,9,9,7,27
321937,95,14,13,19,49
321940,45,5,9,13,18
321947,45,6,11,7,21
321948,47,5,15,11,16
321951,233,24,59,56,94
321955,33,6,10,7,10
321956,25,2,9,5,9
321960,0,0,0,0,0
321961,42,1,5,16,20
321966,39,2,8,8,21
321967,34,7,5,5,17
321979,51,2,8,7,34
321980,87,22,23,16,26
321983,26,2,9,6,9
321985,58,4,12,14,28
321993,31,3,6,7,15
321994,6,1,1,2,2
321999,84,13,24,12,35
322001,26,2,10,6,8
322002,30,2,6,3,19
322003,153,23,57,33,40
322007,44,21,17,6,0
322009,180,12,46,48,74
322018,62,11,10,12,29
322021,54,1,8,12,33
322024,13,1,3,4,5
322025,5,1,1,0,3
322029,95,4,16,24,51
322030,12,3,4,3,2
322043,66,9,17,8,32
322049,80,6,17,22,35
322050,83,6,12,29,36
322053,477,152,192,84,49
322056,0,0,0,0,0
322061,0,0,0,0,0
322065,229,14,50,71,94
322076,33,9,8,5,11
322077,25,8,7,1,9
322083,19,5,5,4,5
322084,306,99,74,58,75
322089,37,4,6,10,17
322092,69,16,14,12,27
322094,28,3,7,9,9
322095,32,4,7,6,15
322097,34,4,9,6,15
322099,154,38,39,23,54
322100,31,3,3,6,19
322101,79,9,10,19,41
322104,43,2,12,9,20
322105,42,8,5,5,24
322107,38,9,6,10,13
322108,31,6,8,5,12
322109,24,3,4,4,13
322112,58,11,18,10,19
322113,0,0,0,0,0
322120,21,2,5,7,7
322124,43,6,9,9,19
322127,0,0,0,0,0
322130,45,5,19,9,12
322131,98,13,42,13,30
322132,18,2,1,4,11
322133,55,11,17,10,17
322136,76,22,26,17,11
322139,30,3,11,2,14
322141,198,86,54,31,27
322143,38,6,8,4,20
322148,28,3,7,6,12
322153,141,10,49,32,50
322162,9,2,2,2,3
322164,63,1,10,6,46
322166,207,24,48,51,84
322167,24,3,10,6,5
322169,150,28,39,48,35
322185,5,1,0,1,3
322189,56,12,21,11,12
322193,69,21,17,6,25
322194,38,8,9,7,14
322197,31,3,11,9,8
322201,32,5,5,7,15
322202,130,50,43,16,21
322204,34,7,7,6,14
322207,76,11,10,14,41
322208,31,5,10,7,9
322209,40,17,14,4,5
322211,60,16,14,9,21
322213,28,16,10,1,1
322214,46,8,15,12,11
322216,42,6,10,5,21
322219,42,9,7,8,18
322220,42,9,10,10,13
322221,48,2,18,9,19
322225,92,18,39,9,26
322226,36,7,11,8,10
322228,40,7,11,8,14
322233,128,31,28,16,53
322234,12,8,2,0,2
322238,60,38,17,5,0
322240,45,16,14,6,9
322241,70,21,23,6,20
322243,42,6,13,10,13
322244,47,7,7,12,21
322246,153,35,48,27,43
322250,45,5,5,12,23
322252,7,3,2,1,1
322256,116,11,20,27,58
322266,48,8,15,9,16
322268,41,3,15,10,13
322269,143,13,38,34,58
322273,85,20,27,15,23
322275,14,1,3,3,7
322276,70,11,23,13,23
322277,0,0,0,0,0
322282,1,0,0,0,1
322283,53,35,13,3,2
322298,23,7,7,3,6
322299,0,0,0,0,0
322304,82,21,26,12,23
322305,129,21,28,24,56
322306,149,46,43,30,30
322307,53,16,14,8,15
322311,37,3,4,9,21
322312,106,7,31,20,48
322317,75,18,32,11,14
322318,64,12,26,15,11
322322,41,5,9,4,23
322323,26,7,2,6,11
322324,39,11,13,3,12
322325,49,18,19,7,5
322326,27,11,10,3,3
322329,46,10,14,12,10
322330,107,29,34,29,15
322333,15,4,4,2,5
322336,79,23,32,16,8
322337,43,14,12,9,8
322338,83,17,11,18,37
322339,57,6,15,9,27
322340,31,6,5,7,13
322341,122,40,37,22,23
322344,86,29,17,21,19
322350,52,14,24,8,6
322352,34,5,12,14,3
322353,52,18,21,8,5
322358,26,10,13,3,0
322359,162,72,65,10,15
322361,124,43,40,14,27
322362,62,26,20,9,7
322363,104,62,28,11,3
322364,58,15,17,10,16
322365,35,16,8,4,7
322368,51,7,12,8,24
322374,17,2,2,2,11
322375,32,8,6,9,9
322377,0,0,0,0,0
322378,88,60,14,5,9
322379,7,4,0,0,3
322382,53,10,8,20,15
322384,118,38,29,21,30
322386,30,3,5,13,9
322393,24,3,7,7,7
322410,48,25,10,5,8
322415,42,9,12,9,12
322420,56,9,22,10,15
322432,111,28,40,17,26
322434,33,6,8,5,14
322438,132,51,36,20,25
322443,48,13,15,6,14
322445,29,1,7,10,11
322447,44,13,15,6,10
322448,41,17,8,5,11
322449,23,5,6,4,8
322450,53,6,17,15,15
322475,9,3,0,4,2
322479,40,16,13,6,5
322487,105,31,42,18,14
322488,57,15,20,11,11
322492,0,0,0,0,0
322494,0,0,0,0,0
322496,101,38,38,9,16
322499,57,16,20,11,10
322505,2,0,1,1,0
322506,19,6,7,2,4
322509,34,6,5,2,21
322514,47,6,13,9,19
322516,31,8,6,7,10
322517,0,0,0,0,0
322518,272,118,106,33,15
322521,24,8,10,1,5
322522,53,21,15,10,7
322524,13,5,3,1,4
322525,34,8,9,3,14
322529,43,11,7,8,17
322530,85,24,25,18,18
322531,47,10,16,8,13
322532,55,11,15,11,18
322533,67,19,20,14,14
322534,51,18,13,8,12
322535,84,26,25,13,20
322536,35,12,12,7,4
322539,47,19,13,10,5
322546,50,16,21,7,6
322547,25,2,10,5,8
322549,29,16,8,2,3
322559,38,9,14,9,6
322561,0,0,0,0,0
322562,21,2,7,9,3
322564,38,4,9,11,14
322568,61,11,14,15,21
322575,24,7,9,2,6
322580,328,180,90,32,26
322591,70,20,22,12,16
