TAZ,hh_inc_30,hh_inc_30_60,hh_inc_60_100,hh_inc_100_plus,hh_wrks_0,hh_wrks_1,hh_wrks_2,hh_wrks_3_plus,pers_age_00_19,pers_age_20_34,pers_age_35_64,pers_age_65_plus,hh_kids_no,hh_kids_yes
500275,47.97087,36.96117,90.43689,148.63107,74.99816,121.42560,97.41825,30.15799,144.00000,121.00000,410.00000,149.00000,226.57343,97.42657
500276,60.91039,132.32258,140.72401,252.04301,157.13650,192.87512,196.84608,39.14230,420.86290,257.80813,727.20362,226.12535,391.70292,194.29708
500277,39.17098,13.05699,170.67358,137.09845,36.14267,157.41083,142.43065,24.01585,149.00000,129.00000,426.00000,133.00000,246.66667,113.33333
500278,85.41818,145.30909,256.25455,215.01818,70.47820,306.95112,277.73976,46.83091,430.00000,383.00000,856.00000,157.00000,481.00000,221.00000
500279,72.49147,114.17406,201.16382,143.17065,162.00596,224.91066,134.94639,9.13700,271.00000,329.00000,643.00000,133.00000,369.61406,161.38594
500280,86.26738,246.36720,34.97326,68.39216,133.02184,184.67240,110.80344,7.50232,290.00000,277.00000,361.00000,71.00000,303.48725,132.51275
500281,158.91805,148.27282,213.66494,212.14419,226.28853,333.21239,131.13303,42.36606,353.25926,319.25926,834.00926,277.47222,505.77000,227.23000
500282,30.15651,50.83526,132.68863,309.31960,96.72079,188.01579,190.61074,47.65268,514.06420,326.42716,756.11358,165.39506,309.63795,213.36205
500283,21.93333,77.28889,51.17778,131.60000,60.76311,146.54633,67.91171,6.77885,264.00000,204.00000,325.00000,105.00000,178.94786,103.05214
500284,44.93450,120.57424,74.89083,102.60044,73.90691,178.24607,82.60184,8.24519,206.00000,227.00000,299.00000,46.00000,217.65643,125.34357
500285,171.11465,363.77707,209.14013,51.96815,161.29312,413.08275,200.69296,20.93117,347.54054,587.10811,498.91892,211.43243,571.75054,224.24946
500286,9.91160,11.65691,9.45912,7.97238,20.08605,13.08348,5.32957,0.50090,31.00000,24.00000,43.00000,14.00000,31.47423,7.52577
500287,61.10674,53.09274,293.51269,737.28784,65.30418,446.44314,500.66540,132.58728,1347.00000,693.00000,1716.00000,197.00000,581.17996,563.82004
600001,194.34475,185.21232,231.92433,233.51860,185.37305,280.41203,340.63474,38.58018,752.62329,647.65068,910.75000,184.97603,501.00000,344.00000
600002,48.51000,14.85000,74.25000,159.39000,71.77277,59.72137,126.67358,38.83228,155.82292,57.67188,364.50000,154.00521,221.58783,75.41217
600003,28.49427,50.65649,79.15076,394.69847,133.63751,111.19838,235.86023,72.30388,268.50467,94.55140,644.93458,330.00935,412.58609,140.41391
600004,105.50078,154.83568,136.61972,88.04382,164.27419,177.15844,118.25901,25.30835,345.00000,243.00000,423.00000,223.00000,327.36127,157.63873
600005,0.00000,49.84615,93.23077,156.92308,72.49775,60.32462,127.95311,39.22453,168.00000,76.00000,392.00000,142.00000,223.82609,76.17391
600006,0.00000,56.64679,64.12844,112.22477,49.60645,83.90733,85.82053,13.66569,98.66667,87.66667,264.66667,102.00000,176.58541,56.41459
600007,74.06769,70.80000,120.90462,88.22769,75.36774,127.48152,130.38827,20.76246,201.59617,236.16682,366.02189,101.21512,268.28856,85.71144
600008,10.50000,32.66667,60.66667,162.16667,56.63226,95.79120,97.97537,15.60117,118.84615,65.84615,301.69231,127.61538,201.59536,64.40464
600009,30.90909,73.15152,125.69697,42.24242,57.90968,97.95191,100.18534,15.95308,83.89888,82.51685,277.83146,132.75281,206.14262,65.85738
600010,18.55963,75.33028,91.70642,171.40367,104.63793,143.62069,78.99138,29.75000,209.00000,130.00000,456.00000,81.00000,257.53241,99.46759
600011,66.05128,100.64957,89.11681,112.18234,107.86207,148.04598,81.42529,30.66667,189.13793,129.63793,466.81897,134.40517,265.46759,102.53241
600012,83.37766,4.54787,63.67021,133.40426,99.60000,48.60000,126.60000,10.20000,112.74419,72.23256,307.06977,136.95349,225.24194,59.75806
600013,52.62651,93.19277,40.56627,86.61446,95.40632,46.55368,121.26947,9.77053,104.31373,68.60784,277.60784,149.47059,215.75806,57.24194
600014,52.37306,149.63731,65.46632,93.52332,110.74067,129.50101,73.76640,46.99193,212.18605,178.20930,391.41860,140.18605,248.53393,112.46607
600015,310.23442,313.42334,253.63017,279.71207,354.92230,415.04894,236.42028,150.60848,828.75200,595.72000,1198.33300,465.19500,796.54780,360.45220
600017,201.32564,151.57275,133.06005,15.04157,153.68718,179.72301,102.37386,65.21594,222.00000,199.00000,337.00000,332.00000,344.91828,156.08172
600018,89.49220,74.17372,70.14254,128.19154,85.54110,133.39452,127.19589,15.86849,227.28571,181.28571,393.71429,108.71429,263.14615,98.85385
600019,112.60597,153.29552,188.30746,179.79104,149.81507,233.62466,222.76849,27.79178,328.00000,273.00000,661.00000,166.00000,460.86923,173.13077
600020,61.24462,68.90020,79.42661,279.42857,169.06603,203.11405,68.68307,48.13685,306.51020,112.80408,636.01224,200.67347,323.69611,165.30389
600021,161.70171,410.99185,227.15240,381.15403,309.15956,499.16933,267.16844,105.50267,657.59332,565.69196,1012.57815,589.13657,829.36309,351.63691
600022,22.00000,0.00000,0.00000,0.00000,10.35294,11.64706,0.00000,0.00000,5.00000,6.00000,19.00000,1.00000,18.00000,4.00000
600023,73.39860,10.32168,98.62937,145.65035,77.90000,152.52000,85.28000,12.30000,117.81037,113.30090,374.15200,132.73673,258.90651,69.09349
600024,270.21561,245.65056,163.76704,146.36679,351.73548,268.19295,169.65560,36.41598,424.00000,172.00000,749.00000,525.00000,619.50000,206.50000
600025,54.52918,105.91245,153.10117,225.45720,229.52230,175.00726,110.70747,23.76297,435.16667,263.54762,711.80952,214.47619,404.25000,134.75000
600026,120.65614,131.38342,112.96648,433.99396,274.16667,237.79762,251.78571,35.25000,265.94653,170.45941,797.01444,534.57963,656.30080,142.69920
600027,62.96250,88.51250,87.60000,344.92500,200.39216,173.80952,184.03361,25.76471,202.00000,98.00000,645.00000,360.00000,479.69920,104.30080
600028,97.09984,221.53846,150.83470,106.52700,112.61366,247.31899,169.18990,46.87746,398.00000,404.00000,575.00000,90.00000,430.93333,145.06667
600029,45.00000,65.57143,77.14286,19.28571,40.47053,88.88026,60.80262,16.84659,65.18131,128.67423,178.29608,23.84838,154.86667,52.13333
600030,101.65727,98.63774,55.35792,208.34707,112.06173,193.33333,142.49383,16.11111,326.44000,232.97455,487.44364,123.14182,297.49111,166.50889
600032,76.87879,185.93939,28.60606,62.57576,85.49537,147.50000,108.71296,12.29167,333.00000,194.00000,390.00000,119.00000,226.96520,127.03480
600033,191.13095,173.03571,42.97619,67.85714,114.71836,197.91667,145.87191,16.49306,320.85707,308.13875,432.68445,117.31972,304.54370,170.45630
600034,285.67975,275.82872,368.86619,296.62533,307.40685,483.44325,292.16788,143.98201,734.71915,728.35716,1101.14626,474.77743,784.17293,442.82707
600035,134.63810,47.22381,29.13810,0.00000,25.84253,109.04980,71.56393,4.54374,186.00000,175.50000,222.50000,23.00000,142.07736,68.92264
600036,206.38983,28.18983,33.22373,29.19661,58.06642,127.52385,87.23854,24.17119,72.00000,103.00000,191.00000,120.00000,222.20000,74.80000
600037,84.84065,85.87529,150.02309,127.26097,122.03390,129.35593,132.61017,64.00000,400.00000,261.00000,540.00000,168.00000,261.94536,186.05464
600038,25.28117,115.16976,133.89655,78.65252,96.15617,101.92554,104.48971,50.42857,330.95639,186.97395,451.99116,156.07849,206.39891,146.60109
600039,44.53577,215.59361,136.64384,268.22679,174.08222,281.07333,150.43778,59.40667,260.00000,279.00000,630.00000,215.00000,466.99954,198.00046
600040,115.79330,94.52514,160.69274,51.98883,65.26425,197.49741,112.02073,48.21762,576.59901,372.75371,507.68564,68.96163,196.96109,226.03891
600041,183.69501,104.51613,29.56012,42.22874,124.46579,149.53181,50.56423,35.43818,277.46597,149.82723,333.59162,138.11518,238.30389,121.69611
600042,202.19396,262.44644,231.26112,354.09848,433.12500,357.87500,252.00000,7.00000,244.03759,249.01504,828.32331,623.62406,914.00000,136.00000
600044,11.20996,19.05694,11.88256,20.85053,26.82728,20.45539,12.93983,2.77749,24.00000,29.00000,69.00000,29.00000,47.25000,15.75000
600045,72.35294,28.23529,115.58824,113.82353,89.02133,98.54454,104.75533,37.67880,171.00000,113.00000,363.00000,183.00000,251.06870,78.93130
600046,79.35035,78.29234,98.39443,199.96288,123.01129,136.17064,144.75282,52.06524,197.01329,99.65116,462.17276,265.16279,346.93130,109.06870
600047,66.16596,62.43830,99.71489,209.68085,141.33293,183.86490,98.00844,14.79373,222.00000,90.00000,473.00000,222.00000,320.56522,117.43478
600048,36.72024,92.39286,74.62500,194.26190,134.80645,145.37951,97.04554,20.76850,250.00000,179.00000,425.00000,199.00000,268.63873,129.36127
600049,98.72029,149.90859,143.32724,8.04388,61.71560,186.75878,105.92976,45.59585,537.90362,378.85968,477.47726,69.75944,186.25162,213.74838
600050,11.41646,83.99252,103.56359,128.02743,85.60133,138.21200,73.97467,29.21200,405.66912,324.69963,382.69083,57.94042,229.63737,97.36263
600051,109.44399,233.94908,107.43585,42.17108,80.62320,151.98564,154.16464,106.22652,510.31481,308.62963,533.31481,162.74074,285.04364,207.95636
600052,73.43556,181.79778,147.76667,0.00000,65.90497,124.23978,126.02099,86.83425,452.00000,314.00000,520.00000,81.00000,233.00727,169.99273
600053,214.02817,147.85915,241.80282,150.30986,123.30608,232.44862,235.78122,162.46409,589.00000,534.00000,839.00000,132.00000,435.94909,318.05091
600054,185.07472,229.78378,131.00795,108.13355,163.85011,257.67880,155.72762,76.74347,692.00000,473.00000,655.00000,190.00000,417.96992,236.03008
600055,93.79961,175.28210,110.85409,107.06420,59.64603,251.69314,165.17362,10.48721,275.00000,321.00000,473.00000,82.00000,327.92264,159.07736
600056,124.47167,297.56508,148.78254,64.18070,87.75504,293.39561,204.51068,49.33867,699.00000,488.00000,719.00000,162.00000,369.31424,265.68576
600057,76.46046,196.63008,253.84368,320.06578,197.23395,376.95647,208.29380,64.51578,671.00000,478.00000,1061.00000,294.00000,543.00000,304.00000
600058,126.27014,189.99526,88.50711,93.22749,68.82206,230.09609,160.38790,38.69395,456.00000,428.00000,504.00000,76.00000,289.63542,208.36458
600059,171.36000,50.45600,140.89600,232.28800,82.22716,274.91400,191.62811,46.23072,421.14634,251.08537,676.12195,171.64634,346.05035,248.94965
600060,25.61124,125.40674,72.41798,169.56404,58.80914,128.18280,183.11828,22.88978,328.48289,130.82926,509.67566,160.01219,243.72895,149.27105
600061,335.77338,116.18825,235.57434,201.46403,347.86957,297.48370,180.14674,63.50000,477.00000,380.00000,732.00000,411.00000,653.04737,235.95263
600062,197.81516,105.81116,410.63721,129.73647,249.95589,258.46503,209.53749,126.04159,889.18644,662.38983,1070.03390,243.38983,558.32242,285.67758
600064,82.22323,75.79954,73.23007,332.74715,133.27397,207.83014,198.17260,24.72329,227.00000,136.00000,559.00000,350.00000,409.98462,154.01538
600066,48.48592,34.22535,121.69014,200.59859,60.18072,167.53012,151.26506,26.02410,268.00000,293.00000,428.00000,107.00000,275.60703,129.39297
600067,141.32325,277.59924,47.44423,67.63327,79.34940,220.89157,199.44578,34.31325,336.38372,434.33721,417.15116,101.12791,363.39297,170.60703
600068,34.75000,13.11321,43.92925,47.20755,22.07942,35.62816,63.72924,17.56318,72.50000,40.87500,182.87500,60.75000,102.02244,36.97756
600069,113.78119,132.01536,59.07869,75.12476,95.20343,149.72163,90.48394,44.59101,320.00000,234.00000,463.00000,127.00000,242.85714,137.14286
600070,47.79310,42.36207,67.34483,94.50000,32.60668,72.98715,121.14139,25.26478,136.00000,82.00000,323.00000,132.00000,111.25216,140.74784
600071,35.81915,232.34043,29.04255,66.79787,52.97148,197.56932,91.98427,21.47493,402.00000,339.00000,386.00000,76.00000,223.16888,140.83112
600072,118.62205,64.29134,111.37795,50.70866,53.22971,161.07945,91.36442,39.32642,340.00000,323.00000,393.00000,73.00000,160.64202,184.35798
600073,17.77748,35.55496,136.60590,159.06166,91.01727,121.15544,107.59326,29.23402,203.52770,103.78426,399.13120,203.55685,239.61645,109.38355
600075,43.63368,133.02951,96.84549,339.49132,89.20747,332.71976,154.90757,36.16519,382.00000,228.00000,688.00000,275.00000,375.83112,237.16888
600076,76.55375,90.18661,113.25761,237.00203,122.78750,240.40500,134.42000,19.38750,231.42500,152.04435,625.97109,251.55957,408.09349,108.90651
600077,45.34557,54.62080,43.28440,193.74924,50.42921,109.91756,157.02509,19.62814,257.00000,116.00000,453.00000,118.00000,208.99912,128.00088
600078,37.39414,0.00000,221.69381,150.91205,61.35305,133.72760,191.03943,23.87993,308.00000,173.00000,552.00000,157.00000,254.27193,155.72807
600079,326.97080,58.83212,174.23358,214.96350,229.52111,237.33459,192.40706,115.73724,361.34532,216.24460,623.91367,439.49640,512.67758,262.32242
600080,61.92061,151.70551,137.25736,455.11652,210.20035,279.80311,248.48187,67.51468,521.00000,177.00000,1027.00000,410.00000,553.38355,252.61645
600081,69.71340,19.76947,65.55140,178.96573,106.68935,134.55324,74.79254,17.96487,298.23890,142.06298,440.51683,130.18129,230.49916,103.50084
600082,90.33760,77.87724,102.79795,134.98721,129.68825,163.55873,90.91548,21.83754,190.00000,103.00000,380.00000,230.00000,280.18760,125.81240
600083,427.54018,183.72908,259.48467,180.24606,335.72009,423.39956,235.35016,56.53019,657.56150,404.81818,885.40642,567.21390,725.31323,325.68677
600084,77.06439,18.96970,103.14773,113.81818,85.26029,90.37591,92.64952,44.71429,297.00000,177.00000,385.00000,90.00000,183.01093,129.98907
600085,81.41548,154.14664,113.98167,183.45621,145.18765,153.89891,157.77058,76.14286,439.00000,226.00000,667.00000,222.00000,311.64481,221.35519
600086,117.82339,79.44153,61.58950,115.14558,57.70409,174.61946,99.04433,42.63212,473.00000,358.00000,528.00000,79.00000,174.14527,199.85473
600087,43.67982,63.62061,116.79605,208.90351,95.20265,169.75894,153.70066,14.33775,279.19231,89.88462,532.61538,233.30769,290.94862,142.05138
600088,20.44224,58.09901,106.51485,140.94389,71.67682,127.80927,115.71921,10.79470,212.00000,82.00000,399.00000,165.00000,219.05138,106.94862
600089,69.72000,10.92000,120.96000,239.40000,172.56522,147.57065,89.36413,31.50000,254.93931,114.08873,521.29108,245.68088,323.95263,117.04737
600090,0.33088,2.91176,1.22426,4.53309,1.16918,2.92296,3.34441,1.56344,5.00000,1.00000,13.00000,2.00000,4.44690,4.55310
600091,27.70536,86.93750,189.16071,231.19643,105.99057,225.10377,119.11321,84.79245,613.00000,340.00000,852.00000,132.00000,264.64413,270.35587
600092,21.39423,39.57933,171.15385,212.87260,68.42367,147.67699,168.35177,60.54757,460.88815,226.33721,694.02658,174.74806,241.88797,203.11203
600093,77.92885,233.78655,186.23674,523.04787,132.10883,295.71380,490.81491,102.36247,1334.00000,845.00000,1355.00000,182.00000,450.74784,570.25216
600094,172.10345,141.10345,141.10345,134.68966,116.68868,247.82453,131.13585,93.35094,675.00000,393.00000,842.00000,242.00000,291.35587,297.64413
600095,86.31557,140.53945,125.04691,167.09808,79.80199,172.23451,196.34735,70.61615,529.01216,303.12462,699.59271,173.27052,282.11203,236.88797
600096,190.12585,157.19320,81.81310,118.86785,233.35477,177.92946,112.55602,24.15975,119.00000,94.00000,421.00000,448.00000,411.00000,137.00000
600097,0.00000,47.80263,0.00000,125.19737,27.48014,44.34296,79.31769,21.85921,84.00000,47.00000,218.00000,84.00000,126.97756,46.02244
600098,0.00000,91.69811,38.20755,140.09434,87.12304,113.34138,60.41616,9.11942,122.00000,73.00000,281.00000,104.00000,197.60870,72.39130
600099,22.42308,60.13462,70.32692,112.11538,85.50965,111.24246,59.29735,8.95054,127.08954,134.79969,239.13354,87.97723,193.94928,71.05072
600100,122.98300,197.95209,42.95981,181.10510,175.85947,228.78166,121.95115,18.40772,304.00000,201.00000,470.00000,278.00000,398.87681,146.12319
600101,79.54839,156.97548,211.06839,374.40774,155.75201,237.81965,304.88567,123.54267,908.49656,454.28694,1254.68900,257.52749,465.42857,356.57143
600102,66.33166,113.20603,56.60302,115.85930,74.94194,126.76129,129.65161,20.64516,154.00000,125.00000,383.00000,157.00000,266.77280,85.22720
600103,69.20846,81.24471,55.16616,126.38066,70.68387,119.55894,122.28504,19.47214,178.62602,215.63415,352.91057,90.82927,251.61526,80.38474
600105,21.36207,145.08405,142.41379,104.14009,53.65257,134.13142,153.47130,71.74471,426.25382,265.78405,563.20598,132.75615,204.06342,208.93658
600106,290.89041,280.56849,182.04110,342.50000,207.66935,317.09286,406.51422,164.72356,896.00000,484.00000,1332.00000,489.00000,620.57143,475.42857
600107,9.41176,82.82353,34.82353,128.94118,33.25680,83.14199,95.12991,44.47130,309.91979,162.45989,428.20695,79.41337,126.48968,129.51032
700001,201.84100,170.44351,386.86192,312.85356,163.73630,377.73816,379.72888,150.79666,1284.96825,858.65079,1453.82540,156.55556,543.79728,528.20272
700002,169.64794,6.69663,95.98502,25.67041,43.83593,104.74257,83.24611,66.17539,407.00000,301.00000,353.00000,68.00000,146.52790,151.47210
700003,512.94635,340.31357,243.62038,119.11971,486.08538,510.46831,198.99612,20.45019,322.00000,356.00000,1300.00000,343.00000,1041.11461,174.88539
700005,77.18846,124.81538,62.40769,162.58846,240.69983,134.88133,49.92845,1.49040,77.00000,31.00000,323.00000,387.00000,382.87830,44.12170
700006,91.71429,71.07857,67.63929,90.56786,105.24049,131.63309,75.54882,8.57760,133.00000,116.28571,361.85714,135.85714,263.90744,57.09256
700007,73.20000,106.80000,62.40000,51.60000,96.38849,120.56115,69.19424,7.85612,103.00000,52.00000,354.00000,91.00000,241.70962,52.29038
700008,130.19961,181.45930,132.25000,85.09109,178.47720,148.32903,166.41793,35.77584,320.00000,156.00000,548.00000,279.00000,342.57400,186.42600
700009,180.25066,177.25477,305.77784,434.71674,269.92098,232.32485,448.26163,147.49254,981.00000,487.00000,1389.00000,382.00000,645.00000,453.00000
700010,200.71602,33.63350,143.21359,69.43689,125.18756,179.85663,95.32631,46.62950,223.57721,240.66544,388.77941,77.97794,303.59309,143.40691
700011,33.53119,166.63984,152.41449,152.41449,86.41836,238.05812,145.81642,34.70710,134.00000,271.00000,437.00000,84.00000,374.19589,130.80411
700012,29.27307,120.12053,85.80038,300.80603,124.33468,197.94576,179.38834,34.33122,427.00000,137.00000,751.00000,203.00000,362.62415,173.37585
700013,105.30171,119.20949,203.64954,325.83926,124.89095,385.53292,210.22016,33.35597,450.90909,193.59867,907.76608,356.72616,513.79440,240.20560
700014,100.24642,0.00000,92.38395,150.36963,85.92803,133.87682,107.76609,15.42907,182.00000,94.00000,412.00000,158.00000,246.68481,96.31519
700015,23.92157,83.72549,34.68627,162.66667,76.40830,119.04498,95.82699,13.71972,143.00000,124.00000,348.00000,85.00000,219.35530,85.64470
700016,49.45905,118.51509,108.25000,156.77586,112.25926,144.93850,146.75402,29.04822,251.33607,160.08197,534.27049,149.31148,320.76390,112.23610
