row_names,maz_original,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz,taz,taz_original,COUNTYFP,mtc_county_id,county_name,PUMA,region,univ,mil,othnon,popgq
7244,210437,1,1,0,0,0,8848,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7245,219123,19,4,5,3,7,12705,1248,200217,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7246,218714,226,79,75,37,35,12555,1247,200216,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7247,210817,0,0,0,0,0,9044,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7248,210809,0,0,0,0,0,9039,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7249,210807,1,1,0,0,0,9038,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7250,223962,0,0,0,0,0,14385,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7251,227906,52,11,15,9,17,15834,1142,200107,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7252,220529,6,1,2,1,2,13198,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7253,218888,0,0,0,0,0,12623,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7254,228794,2,0,1,0,1,16123,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7255,218390,0,0,0,0,0,12435,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7256,213661,58,8,22,9,19,10402,1946,200976,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7257,230244,70,10,26,11,23,16544,1946,200976,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7258,211265,0,0,0,0,0,9278,1129,200093,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7259,229766,35,5,12,6,12,16406,1946,200976,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7260,219508,39,6,14,7,12,12868,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7261,216991,37,5,14,6,12,11899,1946,200976,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7262,226139,71,11,24,13,23,15176,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7263,213799,35,6,11,7,11,10454,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7264,210434,26,9,8,4,5,8846,1230,200199,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7265,210431,4,1,1,1,1,8844,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,4.0,4.0
7266,210834,34,7,12,5,10,9050,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7267,225167,76,23,29,9,15,14786,1381,200356,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7268,212789,128,24,46,21,37,9994,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7269,224842,116,24,37,22,33,14665,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7270,219120,3,0,2,0,1,12703,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7271,230308,45,9,15,8,13,16568,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7272,213015,88,26,34,11,17,10093,1381,200356,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7273,218388,43,8,14,8,13,12434,2036,201075,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7274,212538,115,35,32,18,30,9852,1376,200351,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7275,216994,157,25,51,30,51,11900,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7276,227181,83,17,27,16,23,15572,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7277,227179,27,5,9,5,8,15570,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7278,229640,86,14,29,16,27,16373,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7279,224841,47,10,15,9,13,14664,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7280,211106,33,7,10,6,10,9182,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7281,211107,30,6,9,6,9,9183,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7282,213438,378,61,127,69,121,10285,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7283,229317,65,14,21,12,18,16268,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7284,227180,49,10,16,10,13,15571,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7285,219943,137,29,44,26,38,12998,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7286,219507,58,17,23,7,11,12867,1381,200356,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7287,217881,54,17,15,8,14,12240,1376,200351,85,3,Santa Clara,3,1.0,0.0,0.0,6.0,6.0
7288,213232,87,26,25,14,22,10192,1376,200351,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7289,213017,107,23,34,20,30,10094,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7290,213018,242,51,77,48,66,10095,1378,200353,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7291,223719,107,18,38,18,33,14311,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7292,215987,307,117,89,41,60,11462,1319,200293,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7293,227160,36,13,11,5,7,15559,1319,200293,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7294,222423,36,14,10,5,7,13822,1319,200293,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7295,222425,82,32,23,11,16,13823,1319,200293,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7296,210733,96,20,29,16,31,8980,2018,201056,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7297,229447,76,10,33,12,21,16301,1169,200135,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7298,231752,61,9,26,9,17,16933,1169,200135,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7299,228756,197,22,83,38,54,16105,1911,200935,85,3,Santa Clara,3,1.0,0.0,0.0,9.0,9.0
7300,225568,32,4,12,8,8,14950,1911,200935,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7301,227364,87,10,36,17,24,15643,1911,200935,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7302,231052,115,29,45,13,28,16758,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7303,231054,57,14,23,6,14,16759,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7304,219758,161,21,58,27,55,12939,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7305,226143,10,2,5,1,2,15178,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7306,211894,53,13,21,6,13,9548,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7307,229382,48,5,20,10,13,16282,1911,200935,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7308,215531,30,7,13,3,7,11260,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7309,230241,20,2,8,4,6,16543,1911,200935,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7310,216116,209,73,76,25,35,11516,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7311,215941,28,7,11,3,7,11437,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7312,214284,59,12,24,8,15,10681,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7313,225382,27,5,12,4,6,14864,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7314,213666,111,22,45,16,28,10403,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7315,222502,61,16,24,6,15,13865,1089,200048,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7316,222503,14,3,5,2,4,13866,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7317,231209,16,3,5,3,5,16808,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7318,219092,12,3,3,2,4,12690,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7319,222849,11,2,4,2,3,13982,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7320,215535,3,0,1,1,1,11261,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7321,211895,528,184,189,65,90,9549,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7322,216996,25,5,11,3,6,11901,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7323,216118,55,19,20,7,9,11517,1859,200875,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7324,217262,72,14,30,10,18,12006,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7325,211616,224,44,93,31,56,9440,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7326,215536,84,12,30,15,27,11262,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7327,213805,188,27,67,34,60,10456,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7328,213442,38,5,13,6,14,10288,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7329,223460,71,8,30,14,19,14208,1911,200935,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7330,223017,93,12,35,17,29,14044,1086,200045,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7331,214401,129,17,49,23,40,10742,1086,200045,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7332,229707,22,3,7,4,8,16396,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7333,221252,68,9,24,11,24,13435,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7334,229033,189,26,61,36,66,16180,1430,200408,85,3,Santa Clara,3,1.0,0.0,0.0,2.0,2.0
7335,223459,35,5,13,6,11,14207,1086,200045,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7336,221831,19,4,5,3,7,13642,1086,200045,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7337,231061,34,4,13,4,13,16760,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7338,214664,53,7,21,9,16,10867,1086,200045,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7339,216652,38,5,14,6,13,11764,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7340,222508,42,6,15,7,14,13868,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7341,222507,24,3,8,4,9,13867,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7342,213807,136,18,48,23,47,10457,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7343,210659,78,10,28,13,27,8943,1087,200046,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7344,222212,81,11,29,12,29,13748,1431,200409,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7345,210669,35,5,12,5,13,8949,1431,200409,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7346,212796,41,6,13,8,14,9997,1430,200408,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7347,212258,164,41,46,24,53,9721,1478,200459,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7348,210661,71,10,23,13,25,8944,1430,200408,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7349,219512,24,3,8,5,8,12870,1430,200408,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7350,225581,73,8,27,12,26,14956,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7351,230476,76,11,28,13,24,16611,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7352,226711,63,7,22,10,24,15430,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7353,225390,38,5,14,7,12,14867,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7354,225384,65,9,22,11,23,14865,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7355,215537,23,3,8,4,8,11263,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7356,216814,105,15,38,18,34,11826,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7357,213670,44,6,14,7,17,10404,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7358,225385,27,3,9,4,11,14866,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7359,213443,37,5,12,6,14,10289,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7360,219511,16,2,6,3,5,12869,1430,200408,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7361,229034,34,4,11,6,13,16181,1430,200408,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7362,226709,84,10,30,14,30,15428,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7363,221163,21,2,9,3,7,13406,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7364,215691,192,30,66,33,63,11324,1069,200027,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7365,226712,88,10,32,14,32,15431,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7366,220652,33,4,12,5,12,13238,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7367,224847,32,4,11,5,12,14666,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7368,219417,28,4,10,5,9,12821,1987,201023,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7369,213671,25,3,9,4,9,10405,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7370,211892,54,7,18,9,20,9546,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7371,226710,79,9,28,13,29,15429,1988,201024,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7372,222736,195,41,61,40,53,13943,1479,200460,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7373,213439,200,68,63,24,45,10286,1527,200513,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7374,213801,255,86,81,31,57,10455,1527,200513,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7375,222052,87,17,36,13,21,13693,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7376,221544,51,10,21,7,13,13554,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7377,221543,132,44,42,16,30,13553,1527,200513,85,3,Santa Clara,3,1.0,0.0,0.0,6.0,6.0
7378,217496,116,29,37,18,32,12103,1943,200973,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7379,225381,81,27,26,10,18,14863,1527,200513,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7380,216997,113,22,47,16,28,11902,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7381,212058,220,42,94,30,54,9634,1088,200047,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7382,214082,29,4,10,5,10,10574,1944,200974,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7383,213672,42,7,15,6,14,10406,1985,201021,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7384,229648,32,6,10,5,11,16375,1985,201021,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7385,222241,23,4,7,4,8,13757,1985,201021,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7386,219087,35,9,11,6,9,12689,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7387,219798,92,25,28,15,24,12949,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7388,214892,110,28,36,16,30,10969,1943,200973,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7389,213441,75,19,24,11,21,10287,1943,200973,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7390,210439,150,38,49,22,41,8850,1943,200973,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7391,210822,193,106,44,19,24,9046,1081,200039,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7392,216109,426,118,125,73,110,11515,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7393,215937,15,0,5,5,5,11434,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7394,211893,142,38,43,24,37,9547,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7395,210823,2,0,1,0,1,9047,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7396,217030,262,57,76,46,83,11914,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7397,221540,19,7,6,3,3,13552,1230,200199,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7398,226141,37,15,11,5,6,15177,1230,200199,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7399,211108,253,93,81,35,44,9184,1230,200199,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7400,229641,72,11,25,13,23,16374,1236,200205,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7401,218785,311,83,82,61,85,12577,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7402,218782,279,76,73,54,76,12576,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7403,216173,6,0,2,2,2,11546,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7404,226289,113,32,29,22,30,15242,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7405,210745,251,96,72,34,49,8990,1319,200293,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7406,222422,65,18,17,13,17,13821,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7407,213528,53,20,15,7,11,10327,1319,200293,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7408,211245,273,82,67,54,70,9267,2021,201059,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7409,223387,45,14,11,9,11,14188,2021,201059,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7410,226287,27,8,7,5,7,15240,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7411,226288,29,7,8,6,8,15241,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7412,210738,28,9,7,5,7,8984,1375,200350,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7413,210740,105,31,26,21,27,8986,2021,201059,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7414,210739,121,38,29,24,30,8985,2021,201059,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7415,214826,32,11,9,4,8,10937,2023,201061,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7416,212815,211,69,61,34,47,10006,1079,200037,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7417,217646,213,70,61,34,48,12153,1079,200037,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7418,227391,7,3,2,2,0,15652,1077,200035,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7419,217933,166,54,48,26,38,12268,1079,200037,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7420,217647,69,23,19,12,15,12154,1079,200037,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7421,214729,142,78,33,14,17,10890,1081,200039,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7422,221653,39,21,9,4,5,13595,1081,200039,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7423,224169,2,0,1,0,1,14443,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7424,225143,93,25,32,14,22,14773,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7425,212727,46,7,15,10,14,9955,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7426,210742,42,14,11,6,11,8988,2023,201061,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7427,223567,67,22,18,9,18,14253,2023,201061,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7428,212726,39,6,13,8,12,9954,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7429,213225,168,24,57,36,51,10189,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,1.0,1.0
7430,228297,56,8,19,12,17,15957,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7431,221686,0,0,0,0,0,13601,2023,201061,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7432,229649,76,13,25,12,26,16376,1985,201021,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7433,215938,20,5,7,3,5,11435,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7434,216108,26,8,7,4,7,11514,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7435,216770,78,28,21,11,18,11806,1480,200461,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7436,214621,28,11,7,4,6,10844,1480,200461,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7437,217425,55,20,15,8,12,12074,1480,200461,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7438,219085,45,13,13,7,12,12688,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7439,213673,55,10,18,9,18,10407,1985,201021,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7440,220988,40,11,11,7,11,13350,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7441,215940,246,71,70,42,63,11436,1986,201022,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7442,222758,121,44,37,19,21,13951,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7443,219016,1,1,0,0,0,12670,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7444,228072,1,1,0,0,0,15896,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7445,219827,0,0,0,0,0,12957,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7446,219014,1,1,0,0,0,12669,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7447,230334,1,1,0,0,0,16575,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7448,230348,25,10,7,3,5,16577,1380,200355,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7449,218404,69,25,21,11,12,12438,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7450,214917,67,26,19,9,13,10974,1380,200355,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7451,210361,225,86,65,28,46,8801,1380,200355,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7452,211178,36,13,11,6,6,9224,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7453,211180,335,100,117,51,67,9226,1078,200036,85,3,Santa Clara,3,1.0,0.0,0.0,14.0,14.0
7454,214221,32,13,8,4,7,10641,1480,200461,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7455,219347,142,52,39,20,31,12790,1480,200461,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7456,214921,209,94,58,29,28,10976,1482,200463,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7457,214920,337,151,96,45,45,10975,1482,200463,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7458,214220,110,49,31,15,15,10640,1482,200463,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7459,216769,24,5,7,4,8,11805,1482,200463,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7460,228076,316,111,104,44,57,15897,1576,200565,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7461,225606,1113,388,368,154,203,14962,1576,200565,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7462,211625,367,106,101,62,98,9443,1522,200508,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7463,214971,53,16,15,8,14,10992,1522,200508,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7464,232142,0,0,0,0,0,17057,1522,200508,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7465,212541,770,183,227,109,251,9853,1524,200510,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7466,211016,691,218,167,109,197,9141,1379,200354,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7467,217648,779,411,265,55,48,12155,1526,200512,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7468,230335,0,0,0,0,0,16576,1080,200038,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7469,216962,506,152,176,78,100,11886,1078,200036,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7470,211179,345,104,119,53,69,9225,1078,200036,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7471,210632,855,225,297,132,201,8927,1077,200035,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7472,225309,0,0,0,0,0,14837,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7473,224338,50,13,17,9,11,14483,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7474,231797,76,20,25,14,17,16945,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7475,212820,31,9,9,6,7,10009,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7476,225310,129,34,45,22,28,14838,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7477,212819,119,32,40,21,26,10008,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7478,227826,30,8,10,5,7,15807,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7479,212725,69,18,23,11,17,9953,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7480,218895,86,22,31,13,20,12625,1317,200290,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7481,225145,173,49,56,29,39,14774,1377,200352,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
7482,210295,100,27,34,17,22,8759,1051,200009,85,3,Santa Clara,3,1.0,0.0,0.0,0.0,0.0
